Month,restriction,employment,employment(2),employment(3),Email,debt,debt(2),livestock,loans,Email_file1,debts,debts(2),corruption,bribes,Email_file2,contract,smuggle,smuggler,business,Email_file3,suspension,freeze,fuel,foreign,Email_file4,foreign_file5,investor,tariff,warehouse,Email_file5,warehouse_file6,customs,customs(2),licence,Email_file6,licence_file7,shipment,shipment(2),shipment(3),Email_file7,money,Email_file8,restrictions,restrictions(2),restrictions(3),unemployment,Email_file9,currency,labour market,market,exchange rate,Email_file10,economy,remittances,ban,supply,Email_file11,tax,taxes,good,good(2),Email_file12,levels of production,seasonal work,seasonal work(2),temporary work,Email_file13,sanctions,diaspora network,diaspora,import,Email_file14,export,trade,local economy,trader,Email_file15,informal sector,informal market,black market,foreign currency,Email_file16,foreign currency_file17,foreign trade,oil,loan,Email_file17,supply_file18,demand,GDP,investment,Email_file18
2014-05,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2014-06,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2014-07,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2014-08,0.0,0,0,0.0,73,0,0,0,0,73,0,0,0.0,0,73,0,0,0,74,54,0,0,0,0,73,0,0,0,0,73,0,0.0,0.0,0,73,0,0,0,0,73,100,53,0.0,0.0,0.0,0,73,0,0,55,0,49,0,0,0,0,18,0,0,0,39,42,0,0,0,0,73,0,0,0,0.0,73,0.0,0.0,0,0.0,4,0,0,0,0,61,0,0,0,0,62,0,0.0,0,73,73
2014-09,0.0,0,0,0.0,69,0,0,0,0,69,0,0,0.0,0,69,0,0,0,47,51,0,0,0,0,69,0,0,0,0,69,0,0.0,0.0,0,69,0,0,0,0,69,60,50,0.0,0.0,0.0,0,69,0,0,55,0,47,0,0,0,0,17,0,0,40,45,40,0,0,0,0,69,0,0,0,0.0,69,0.0,0.0,0,0.0,4,0,0,0,0,58,0,0,0,0,58,0,0.0,0,0,69
2014-10,0.0,0,0,0.0,80,0,0,0,0,80,0,0,0.0,0,80,0,0,0,61,60,0,0,0,0,80,0,0,0,0,80,0,0.0,0.0,0,80,0,0,0,0,80,97,59,0.0,0.0,0.0,0,80,0,0,56,0,55,0,0,0,0,20,0,0,0,53,46,0,0,0,0,80,0,0,0,0.0,80,0.0,0.0,0,0.0,5,0,0,0,0,68,0,0,0,0,68,0,0.0,0,0,80
2014-11,0.0,0,0,0.0,100,0,0,0,0,100,0,0,0.0,0,100,0,0,0,69,74,89,0,0,0,100,0,0,0,0,100,0,0.0,0.0,0,100,0,0,0,0,100,58,74,0.0,0.0,0.0,0,100,0,0,0,0,68,0,0,0,0,25,0,0,0,0,58,0,0,0,0,100,0,0,0,0.0,100,0.0,4.0,0,0.0,6,0,0,0,0,84,0,0,0,0,85,0,0.0,0,0,100
2014-12,0.0,0,0,0.0,93,0,0,0,0,93,0,0,0.0,0,93,0,0,0,100,69,0,0,0,0,93,0,0,0,0,93,0,0.0,0.0,0,93,0,0,0,0,93,44,68,0.0,0.0,0.0,0,93,0,0,0,0,63,0,0,0,0,23,0,0,40,0,54,0,0,0,0,93,0,0,0,0.0,93,0.0,0.0,0,0.0,5,0,0,0,0,79,0,0,54,0,79,0,0.0,0,0,93
2015-01,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-02,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-03,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-04,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-05,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-06,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-07,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-08,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-09,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-10,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-11,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2015-12,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-01,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-02,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-03,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-04,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-05,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-06,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-07,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-08,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-09,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,100,0,0,0,0,0,100,0,0,0,0.0,0,0,0
2016-10,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,100,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-11,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2016-12,0.0,0,0,0.0,95,0,0,0,0,95,0,0,0.0,0,95,0,0,0,0,71,0,0,0,0,95,0,0,0,0,95,0,0.0,0.0,0,95,0,0,0,0,95,0,70,0.0,0.0,0.0,0,95,0,0,0,0,65,0,0,0,0,24,0,0,57,58,55,0,0,0,0,95,0,0,0,0.0,95,0.0,0.0,0,0.0,5,0,0,0,0,80,0,0,0,0,81,0,0.0,0,0,95
2017-01,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-02,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-03,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,49,0,0,0,0,18,0,0,0,0,41,39,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-04,0.0,0,0,0.0,57,0,0,0,0,57,0,0,0.0,0,57,0,0,0,0,43,0,0,0,0,57,0,0,0,0,57,0,0.0,0.0,0,57,0,0,0,0,57,0,42,0.0,0.0,0.0,0,57,0,0,0,0,39,0,0,0,0,14,0,0,0,0,33,0,0,0,0,57,0,0,0,0.0,57,0.0,0.0,0,0.0,3,0,0,0,0,48,0,0,0,0,49,0,0.0,0,0,57
2017-05,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,54,0,0.0,0.0,0.0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-06,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,36,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-07,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,33,0,0.0,0.0,0.0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,39,26,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-08,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,35,0,0.0,0.0,0.0,0,0,0,0,34,0,0,0,0,10,0,0,0,0,33,30,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
2017-09,0.0,0,0,0.0,56,0,0,0,0,56,0,0,0.0,0,56,0,0,0,0,42,0,0,0,0,56,0,0,0,0,56,0,0.0,0.0,0,56,0,0,0,0,56,35,41,0.0,0.0,0.0,0,56,0,0,46,0,38,0,0,15,0,14,0,0,35,0,32,0,0,0,0,56,0,0,0,0.0,56,0.0,0.0,0,0.0,3,38,0,0,0,47,0,0,0,0,48,0,0.0,0,0,56
2017-10,0.0,0,0,0.0,49,0,0,0,0,49,0,0,0.0,0,49,0,0,0,33,36,0,0,0,0,49,0,0,0,0,49,0,0.0,0.0,0,49,0,0,0,0,49,30,36,0.0,0.0,0.0,0,49,0,0,59,0,33,0,0,27,0,12,0,0,36,24,28,0,0,0,0,49,0,0,0,0.0,49,0.0,0.0,0,0.0,3,0,0,0,0,41,0,0,33,0,41,0,0.0,0,0,49
2017-11,0.0,0,0,0.0,55,0,0,0,0,55,0,0,0.0,0,55,0,0,0,39,41,0,0,0,0,55,0,0,0,0,55,0,0.0,0.0,0,55,0,0,0,0,55,0,40,0.0,0.0,0.0,0,55,0,0,61,0,37,0,0,0,0,14,19,0,26,28,32,0,0,0,0,55,0,0,0,0.0,55,0.0,0.0,0,0.0,3,0,0,0,0,46,0,0,0,0,47,0,0.0,0,0,55
2017-12,0.0,0,0,0.0,34,0,0,0,0,34,0,0,0.0,0,34,0,0,0,24,25,0,0,0,0,34,0,0,0,0,34,0,0.0,0.0,0,34,0,0,0,0,34,27,25,0.0,0.0,0.0,0,34,0,0,56,0,23,0,0,0,0,8,0,0,47,46,19,0,0,0,0,34,0,0,0,0.0,34,0.0,0.0,0,0.0,2,0,0,0,0,28,0,0,0,0,29,0,0.0,0,0,34
2018-01,0.0,0,0,0.0,47,0,0,0,0,47,0,0,0.0,0,47,0,0,0,46,35,0,0,0,29,47,29,0,0,0,47,0,0.0,32.0,0,47,0,0,0,0,47,24,35,0.0,0.0,0.0,0,47,0,0,37,0,32,0,0,13,0,12,0,0,32,36,27,0,0,0,0,47,0,0,0,0.0,47,0.0,2.0,0,0.0,3,0,0,0,0,40,0,0,25,0,40,0,0.0,33,0,47
2018-02,0.0,0,0,0.0,50,0,0,0,0,50,0,0,0.0,0,50,0,0,0,51,37,0,0,0,0,50,0,0,0,0,50,0,0.0,0.0,0,50,0,0,0,0,50,50,36,0.0,0.0,0.0,0,50,0,0,43,0,34,0,0,17,0,12,17,0,28,38,29,0,0,0,0,50,0,0,0,0.0,50,0.0,0.0,0,0.0,3,0,0,0,0,42,0,0,0,0,42,0,0.0,0,0,50
2018-03,0.0,0,0,0.0,36,0,0,0,0,36,0,0,0.0,0,36,0,0,0,23,26,0,0,0,0,36,0,0,0,0,36,0,0.0,0.0,0,36,0,0,0,0,36,32,26,0.0,0.0,0.0,0,36,0,0,39,0,24,0,0,17,0,9,0,0,38,39,21,0,0,0,0,36,0,0,0,0.0,36,0.0,0.0,0,0.0,2,0,0,0,0,30,0,0,21,0,30,0,0.0,0,0,36
2018-04,0.0,0,0,0.0,38,0,0,0,0,38,0,0,0.0,0,38,0,0,0,31,29,0,0,0,0,38,0,0,0,0,38,0,0.0,0.0,0,38,0,0,0,0,38,24,28,0.0,0.0,0.0,0,38,0,0,43,0,26,0,0,0,0,10,0,0,52,49,22,0,0,0,0,38,0,0,0,0.0,38,0.0,0.0,0,0.0,2,0,0,0,0,32,0,0,0,0,33,0,0.0,0,0,38
2018-05,0.0,0,0,0.0,58,0,0,0,0,58,0,0,0.0,0,58,0,0,0,36,43,0,0,0,0,58,0,0,0,0,58,0,0.0,0.0,0,58,0,0,0,0,58,32,43,0.0,0.0,0.0,0,58,0,0,65,0,39,0,0,0,0,14,0,0,50,48,34,0,0,0,0,58,0,0,0,0.0,58,0.0,0.0,0,0.0,3,0,0,0,0,49,0,0,33,0,49,0,0.0,0,0,58
2018-06,0.0,0,0,0.0,22,0,0,0,0,22,0,0,0.0,0,22,0,0,0,30,17,0,0,0,0,22,0,0,0,0,22,0,0.0,0.0,0,22,0,0,0,0,22,31,16,0.0,0.0,0.0,0,22,0,0,26,0,15,0,0,9,0,6,0,0,21,25,13,0,0,0,0,22,0,0,0,0.0,22,0.0,0.0,0,0.0,1,0,0,0,0,19,0,0,0,0,19,0,0.0,0,0,22
2018-07,0.0,0,0,0.0,30,0,0,0,0,30,0,0,0.0,0,30,0,0,0,40,22,0,0,0,0,30,0,0,0,0,30,0,0.0,0.0,0,30,0,0,0,0,30,43,22,0.0,0.0,0.0,0,30,0,0,59,0,21,0,0,14,0,7,0,0,32,34,17,0,0,0,0,30,0,0,0,0.0,30,0.0,0.0,0,0.0,2,0,0,0,0,25,0,0,0,27,26,0,0.0,0,0,30
2018-08,0.0,0,0,0.0,50,0,0,0,0,50,0,0,0.0,0,50,0,0,0,18,38,0,0,0,0,50,0,0,0,0,50,0,0.0,0.0,0,50,0,0,0,0,50,41,37,0.0,0.0,0.0,0,50,15,0,64,0,34,0,0,10,0,13,0,0,38,37,29,0,0,0,0,50,0,0,0,0.0,50,0.0,0.0,0,0.0,3,0,0,0,0,43,0,0,25,18,43,0,0.0,0,0,50
2018-09,0.0,0,0,0.0,32,0,0,0,0,32,0,0,0.0,0,32,0,0,0,43,24,0,0,0,0,32,0,0,0,0,32,0,0.0,0.0,0,32,0,0,0,0,32,44,23,0.0,0.0,0.0,0,32,0,0,37,0,22,0,0,22,0,8,0,0,40,38,18,0,0,0,0,32,0,0,0,0.0,32,0.0,0.0,0,0.0,2,0,0,0,0,27,0,0,29,16,27,0,0.0,0,0,32
2018-10,0.0,0,0,0.0,36,0,0,0,0,36,0,0,0.0,0,36,0,0,0,35,27,0,0,0,0,36,0,0,0,0,36,0,0.0,0.0,0,36,0,0,0,0,36,28,27,0.0,0.0,0.0,0,36,0,0,54,0,25,0,0,15,6,9,0,0,33,31,21,0,0,0,0,36,0,0,0,0.0,36,0.0,0.0,0,0.0,2,0,0,0,0,30,0,0,23,0,31,23,0.0,0,0,36
2018-11,0.0,0,0,0.0,56,0,0,0,0,56,0,0,0.0,0,56,0,0,0,33,42,0,0,0,0,56,0,0,0,0,56,0,0.0,0.0,0,56,0,0,0,0,56,41,41,0.0,0.0,0.0,0,56,18,0,50,0,38,4,0,31,4,14,18,0,35,38,33,0,0,0,0,56,0,0,0,0.0,56,0.0,0.0,0,0.0,3,0,0,0,0,47,0,0,25,16,48,17,0.0,0,0,56
2018-12,0.0,0,0,0.0,42,0,0,0,0,42,0,0,0.0,0,42,0,0,0,29,31,0,0,0,0,42,0,0,0,0,42,0,0.0,0.0,0,42,0,0,0,0,42,30,31,0.0,0.0,0.0,0,42,0,0,58,0,28,0,0,30,5,10,14,0,26,23,24,0,0,0,0,42,0,0,0,0.0,42,0.0,0.0,0,0.0,2,0,0,0,0,35,0,0,30,19,36,22,0.0,0,0,42
2019-01,0.0,0,0,0.0,39,0,0,0,0,39,0,0,0.0,0,39,0,0,0,29,29,0,0,0,0,39,0,0,0,0,39,0,0.0,0.0,26,39,26,0,0,0,39,25,29,0.0,0.0,0.0,0,39,15,0,79,0,27,0,0,0,0,10,22,0,42,46,23,0,0,0,0,39,0,0,0,0.0,39,0.0,0.0,0,0.0,2,0,0,0,0,33,0,0,32,0,33,0,0.0,0,0,39
2019-02,0.0,0,0,0.0,41,0,0,0,0,41,0,0,0.0,0,41,0,0,0,33,31,0,0,0,0,41,0,0,0,0,41,0,0.0,0.0,17,41,17,0,0,0,41,36,30,0.0,0.0,0.0,0,41,0,0,73,0,28,0,0,11,0,10,0,0,40,41,24,0,0,0,0,41,0,0,0,0.0,41,0.0,1.0,0,0.0,2,0,0,0,0,35,0,0,27,0,35,0,0.0,0,0,41
2019-03,0.0,0,0,0.0,79,0,0,0,0,79,0,0,0.0,0,79,0,0,0,37,59,0,0,0,0,79,0,0,0,0,79,0,0.0,0.0,0,79,0,0,0,0,79,35,58,0.0,0.0,0.0,0,79,0,0,65,0,53,0,0,6,0,20,0,0,44,43,46,0,0,0,0,79,0,0,0,0.0,79,0.0,2.0,0,0.0,4,0,0,0,0,66,0,0,42,15,67,0,0.0,0,0,79
2019-04,0.0,24,23,29.0,53,0,0,0,0,53,0,0,0.0,0,53,0,0,0,20,39,0,0,0,0,53,0,0,0,0,53,0,0.0,0.0,0,53,0,0,0,0,53,20,39,0.0,0.0,0.0,0,53,17,0,38,0,36,0,0,0,0,13,0,0,39,33,30,0,0,0,0,53,0,0,0,0.0,53,0.0,1.0,0,0.0,3,0,0,0,0,44,0,0,42,0,45,0,0.0,0,0,53
2019-05,0.0,19,23,20.0,60,0,0,0,0,60,0,0,0.0,0,60,0,0,0,33,45,0,0,0,0,60,0,0,0,0,60,0,0.0,0.0,0,60,0,0,0,0,60,32,44,0.0,0.0,0.0,0,60,0,0,59,0,41,0,0,29,0,15,0,0,28,27,35,0,0,0,0,60,0,0,0,0.0,60,0.0,1.0,0,0.0,3,0,0,0,0,51,0,0,29,13,51,0,0.0,0,0,60
2019-06,0.0,0,13,0.0,35,0,0,0,0,35,0,0,0.0,0,35,0,0,0,29,26,0,0,13,0,35,0,0,0,0,35,0,0.0,0.0,0,35,0,0,0,0,35,31,26,0.0,0.0,0.0,0,35,10,0,44,0,24,0,0,54,0,9,0,0,26,22,20,0,0,0,0,35,0,0,0,0.0,35,0.0,0.0,0,0.0,2,0,0,0,0,30,0,0,24,0,30,0,0.0,0,0,35
2019-07,0.0,14,14,18.0,57,0,22,0,0,57,0,0,0.0,0,57,0,0,0,36,42,0,15,0,0,57,0,0,0,0,57,0,0.0,0.0,0,57,0,0,0,0,57,40,42,0.0,0.0,0.0,0,57,10,0,48,0,39,0,0,23,0,14,0,0,38,36,33,0,0,0,0,57,0,17,0,0.0,57,0.0,1.0,0,0.0,3,0,0,0,0,48,0,0,15,0,48,0,0.0,0,0,57
