Month,Kurd,Faili Kurd,Fayli Kurd,Christian,Email,elderly,elderly(2),pilgrim,pilgrims,Email_file1,sectarian,discrimination,marginalisation,threat,Email_file2,threats,harassment,identity,priest,Email_file3,priest_file4,priest(2),priest(3),persecution,Email_file4,civilian,civilian(2),sheikh,ayatollah,Email_file5,imam,tribe,clan,clan(2),Email_file6,teacher,lawyer,businessman,professor,Email_file7,officer,officers,judge,judge(2),Email_file8,ethnic,ethnic(2),sunni,shia,Email_file9,minister,employee,employee(2),worker,Email_file10,Christian_file11,Yezidi,Turkmen,Shabak,Email_file11,doctor,nurse,nurse(2),engineer,Email_file12,director,journalist,human rights,children,Email_file13,children_file14,child,security guard,security guard(2),Email_file14,children_file15,child_file15,security guard_file15,security guard(2)_file15,Email_file15,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file16,Syriacs,Assyrian,Circassian,Baha'i,Email_file17,Roma,Roma(2),Marsh Arabs,Jews,Email_file18,Sabeans,Gypsy,Black Iraqis,religion,Email_file19,sect,minorit,shrine,mosque,Email_file20,temple,procession,funeral,funeral(2),Email_file21,church,men,women,young men,Email_file22,shias,alawi,alawi(2),shiite,Email_file23
2015-02,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-03,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-04,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-05,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,100,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-07,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-08,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-09,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-11,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2015-12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,100.0,0,0.0,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-01,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-02,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-03,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,97,0,0,0,0,0,0,0
2016-04,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-05,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,100,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-07,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-08,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-09,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,56,0,0,0,0,0,0,0
2016-10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,45,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-11,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2016-12,0,0,0,0.0,80,0,0,0.0,0,80,0,0.0,0,0,80,0,0.0,0,0.0,80,0.0,0.0,0.0,0,80,0,0,85,0,80,0,0.0,0,0.0,44,0,0.0,0.0,0,37,0,0,0.0,0,80,0,0,0,0,80,0,0,0,0,80,0.0,0,0,0,9,0,0,0,0,95,0,0,0,0,95,0.0,0,0.0,0.0,6,0.0,0,0.0,0.0,6,0,0,0,0,80,0,0,0,0,3,0,0,0,0,69,0,0.0,0,0,80,0,0,0,0.0,80,0.0,0,0,0,95,0.0,0,41,0,39,0,0,88,0,80
2017-01,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,41,0,0,0,0,0,0,0
2017-02,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
2017-03,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,29,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,32,30,0,0,0,0,0,0,0
2017-04,0,0,0,0.0,70,0,0,0.0,0,70,0,0.0,0,0,70,0,0.0,0,0.0,70,0.0,0.0,0.0,0,70,0,0,0,0,70,0,0.0,0,0.0,39,0,0.0,0.0,0,33,0,0,0.0,0,70,0,0,0,0,70,0,0,0,0,70,0.0,0,0,0,8,0,0,0,0,57,0,0,0,0,57,0.0,0,0.0,0.0,6,0.0,0,0.0,0.0,6,0,0,0,0,70,0,0,0,0,3,0,0,0,0,61,0,0.0,0,0,70,0,0,0,0.0,70,0.0,0,0,0,57,0.0,38,0,0,34,0,0,0,0,70
2017-05,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,49,0,53,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,33,46,0,0,0,0,0,0,0
2017-06,61,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,30,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,41,41,0,0,0,0,0,0,0
2017-07,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,27,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,29,0,0,0,0,0,0,0
2017-08,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,52,0,0,0,0.0,0,0.0,0,41,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0
2017-09,0,0,0,0.0,70,0,0,0.0,0,70,0,0.0,0,0,70,0,0.0,0,0.0,70,0.0,0.0,0.0,0,70,0,0,0,0,70,0,0.0,0,0.0,39,24,0.0,0.0,0,32,0,0,0.0,0,70,0,0,0,0,70,0,0,0,0,70,0.0,0,0,0,8,78,0,0,62,56,0,0,0,0,56,0.0,0,0.0,0.0,6,0.0,0,0.0,0.0,6,0,0,0,0,70,0,0,0,0,3,0,0,0,0,61,0,0.0,0,0,70,0,0,0,0.0,70,0.0,0,0,0,56,0.0,35,50,0,34,0,0,0,0,70
2017-10,0,0,0,0.0,55,0,0,0.0,0,55,0,0.0,0,0,55,0,0.0,0,0.0,55,0.0,0.0,0.0,0,55,0,0,0,0,55,0,0.0,0,0.0,31,32,0.0,0.0,0,26,68,0,0.0,0,55,0,0,0,0,55,0,0,0,0,55,0.0,0,0,0,7,55,0,0,0,49,0,0,0,0,49,0.0,4,0.0,0.0,4,0.0,4,0.0,0.0,4,0,0,0,0,55,0,0,0,0,2,0,0,0,0,48,0,0.0,0,0,55,0,0,0,0.0,55,0.0,0,0,0,49,0.0,0,25,0,27,0,0,0,0,55
2017-11,0,0,0,0.0,67,0,0,0.0,0,67,0,0.0,0,0,67,0,0.0,0,0.0,67,0.0,0.0,0.0,0,67,0,0,0,0,67,0,0.0,0,0.0,37,26,0.0,0.0,0,31,43,0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0.0,0,0,0,8,36,0,0,0,55,0,0,0,0,55,0.0,3,0.0,0.0,5,0.0,3,0.0,0.0,5,0,0,0,0,67,0,0,0,0,3,0,0,0,0,58,0,0.0,0,0,67,0,0,0,0.0,67,0.0,0,0,0,55,0.0,0,39,0,32,0,0,0,0,67
2017-12,0,0,0,0.0,60,0,0,0.0,0,60,0,0.0,0,0,60,0,0.0,0,0.0,60,0.0,0.0,0.0,0,60,0,0,0,0,60,0,0.0,0,0.0,33,41,0.0,0.0,0,28,35,0,0.0,0,60,0,0,0,0,60,0,0,33,0,60,0.0,0,0,0,7,57,0,37,0,34,0,0,0,0,34,0.0,5,0.0,0.0,5,0.0,5,0.0,0.0,5,0,0,0,0,60,0,0,0,0,2,0,0,0,0,52,0,0.0,0,0,60,0,0,0,0.0,60,0.0,0,0,0,34,0.0,23,35,0,29,0,0,0,0,60
2018-01,0,0,0,0.0,77,0,0,0.0,0,77,0,0.0,0,0,77,0,0.0,0,0.0,77,0.0,0.0,0.0,0,77,0,0,35,0,77,0,0.0,0,0.0,43,25,0.0,0.0,0,36,40,0,0.0,0,77,0,0,0,0,77,0,0,32,0,77,0.0,0,0,0,9,43,32,0,0,47,0,0,0,0,47,0.0,0,0.0,0.0,6,0.0,0,0.0,0.0,6,0,0,0,0,77,0,0,0,0,3,0,0,0,0,67,0,0.0,0,0,77,0,0,0,0.0,77,0.0,0,0,0,47,0.0,0,28,0,37,0,0,0,0,77
2018-02,0,0,0,0.0,55,0,0,0.0,0,55,0,0.0,0,0,55,0,0.0,0,0.0,55,0.0,0.0,0.0,0,55,0,0,0,0,55,0,0.0,0,0.0,31,35,0.0,0.0,0,26,0,0,0.0,0,55,0,0,0,0,55,0,0,0,0,55,0.0,0,0,0,7,50,0,0,0,50,0,0,0,0,50,0.0,4,0.0,0.0,4,0.0,4,0.0,0.0,4,0,0,0,0,55,0,0,0,0,2,0,0,0,0,48,0,0.0,0,0,55,0,0,0,0.0,55,0.0,0,0,0,50,0.0,19,31,0,27,0,0,0,0,55
2018-03,0,0,0,0.0,32,0,0,0.0,0,32,0,0.0,0,0,32,0,0.0,0,0.0,32,0.0,0.0,0.0,0,32,0,39,31,0,32,0,0.0,0,0.0,18,32,0.0,0.0,0,15,0,0,0.0,0,32,0,0,0,0,32,0,0,0,0,32,0.0,0,0,0,4,57,0,0,0,36,0,0,0,0,36,2.0,0,0.0,0.0,3,2.0,0,0.0,0.0,3,0,0,0,0,32,0,0,0,0,1,0,0,0,0,28,0,0.0,0,0,32,0,0,0,0.0,32,0.0,0,0,0,36,0.0,17,52,0,16,0,0,0,0,32
2018-04,0,0,0,0.0,41,0,0,0.0,0,41,0,0.0,0,0,41,0,0.0,0,0.0,41,0.0,0.0,0.0,0,41,0,0,0,0,41,0,0.0,0,0.0,23,33,0.0,0.0,0,19,29,0,0.0,0,41,0,0,0,0,41,0,0,0,0,41,0.0,0,0,0,5,34,0,0,0,38,0,0,0,0,38,0.0,0,0.0,0.0,3,0.0,0,0.0,0.0,3,0,0,0,0,41,0,0,0,0,2,0,0,0,0,35,0,0.0,0,0,41,0,0,0,0.0,41,0.0,0,0,0,38,0.0,13,31,0,20,0,0,0,0,41
2018-05,0,0,0,0.0,57,0,0,0.0,0,57,0,0.0,0,0,57,0,0.0,0,0.0,57,0.0,0.0,0.0,0,57,0,0,0,0,57,0,0.0,0,0.0,31,32,0.0,0.0,0,26,33,0,0.0,0,57,0,0,0,0,57,0,0,0,0,57,0.0,0,0,0,7,52,0,0,0,58,0,0,0,0,58,0.0,3,0.0,0.0,5,0.0,3,0.0,0.0,5,0,0,0,0,57,0,0,0,0,2,0,0,0,0,49,0,0.0,0,0,57,0,0,0,0.0,57,0.0,0,0,0,58,0.0,17,38,0,27,0,0,0,0,57
2018-06,0,0,0,0.0,22,0,0,0.0,0,22,0,0.0,0,0,22,0,0.0,0,0.0,22,0.0,0.0,0.0,0,22,0,0,0,0,22,0,0.0,0,0.0,12,21,0.0,0.0,0,10,36,0,0.0,0,22,0,0,0,0,22,0,0,0,0,22,0.0,0,0,0,3,44,0,0,0,22,0,0,0,39,22,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,2,0,0,0,0,22,0,0,0,0,1,21,0,0,0,19,0,0.0,0,25,22,0,0,0,0.0,22,0.0,0,0,0,22,0.0,19,38,0,11,0,0,0,0,22
2018-07,0,0,0,0.0,31,0,0,0.0,0,31,0,0.0,0,0,31,0,0.0,0,0.0,31,0.0,0.0,0.0,0,31,0,0,23,0,31,12,0.0,0,0.0,17,48,0.0,0.0,0,14,0,0,0.0,0,31,0,0,0,0,31,0,0,0,0,31,0.0,0,0,0,4,70,0,0,0,30,0,0,0,27,30,2.0,2,0.0,0.0,2,2.0,2,0.0,0.0,2,0,0,0,0,31,0,0,0,0,1,0,0,0,0,27,0,0.0,0,23,31,0,0,0,0.0,31,0.0,0,0,0,30,0.0,19,36,0,15,0,0,0,0,31
2018-08,0,0,0,0.0,44,0,0,0.0,0,44,0,0.0,0,0,44,0,0.0,0,0.0,44,0.0,0.0,0.0,0,44,0,0,34,0,44,0,0.0,0,0.0,24,39,0.0,0.0,0,20,0,0,0.0,0,44,0,0,0,0,44,0,0,0,0,44,0.0,0,0,2,5,43,0,0,0,50,0,0,0,0,50,0.0,3,0.0,0.0,4,0.0,3,0.0,0.0,4,0,0,0,0,44,0,0,0,0,2,0,0,0,0,38,0,0.0,0,0,44,0,0,0,0.0,44,0.0,0,0,0,50,0.0,15,38,0,21,0,0,0,0,44
2018-09,0,0,0,0.0,27,0,0,0.0,0,27,0,0.0,0,0,27,0,0.0,0,0.0,27,0.0,0.0,0.0,0,27,0,0,0,0,27,0,0.0,0,0.0,15,42,0.0,0.0,0,13,18,0,0.0,0,27,0,0,0,0,27,23,0,0,17,27,0.0,0,0,0,3,34,0,20,0,32,0,0,0,0,32,0.0,1,0.0,0.0,2,0.0,1,0.0,0.0,2,0,0,0,0,27,0,0,0,0,1,0,0,0,0,24,0,0.0,0,0,27,0,0,0,17.0,27,0.0,0,0,0,32,0.0,14,28,0,13,0,0,0,0,27
2018-10,0,0,0,0.0,48,0,0,0.0,0,48,0,0.0,0,0,48,0,0.0,0,0.0,48,0.0,0.0,0.0,0,48,0,0,0,0,48,0,0.0,0,0.0,26,33,0.0,0.0,0,22,0,0,0.0,0,48,0,0,0,0,48,0,0,0,0,48,0.0,0,0,0,6,63,0,0,0,36,0,0,0,18,36,2.0,2,0.0,0.0,4,2.0,2,0.0,0.0,4,0,0,0,0,48,0,0,0,0,2,0,0,0,0,41,0,0.0,0,17,48,0,0,17,0.0,48,0.0,0,0,0,36,0.0,17,38,0,23,0,0,0,0,48
