Month,informal sector,informal market,black market,foreign currency,Email,foreign currency_file1,foreign trade,oil,loan,Email_file1,debt,debt(2),livestock,loans,Email_file2,debts,debts(2),corruption,bribes,Email_file3,contract,smuggle,smuggler,business,Email_file4,suspension,freeze,fuel,foreign,Email_file5,foreign_file6,investor,tariff,warehouse,Email_file6,warehouse_file7,customs,customs(2),licence,Email_file7,licence_file8,shipment,shipment(2),shipment(3),Email_file8,money,Email_file9,supply,demand,GDP,investment,Email_file10,restriction,employment,employment(2),employment(3),Email_file11,restrictions,restrictions(2),restrictions(3),unemployment,Email_file12,currency,labour market,market,exchange rate,Email_file13,tax,taxes,good,good(2),Email_file14,levels of production,seasonal work,seasonal work(2),temporary work,Email_file15,sanctions,diaspora network,diaspora,import,Email_file16,export,trade,local economy,trader,Email_file17,economy,remittances,ban,supply_file18,Email_file18
2012-09,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2012-10,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2012-11,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2012-12,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-01,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-02,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-03,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-04,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-05,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-06,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-07,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-08,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-09,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-10,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-11,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2013-12,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-01,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-02,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-03,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-04,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-05,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-06,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-07,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-08,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-09,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-10,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-11,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2014-12,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-01,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-02,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-03,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-04,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-05,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-06,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-07,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,70,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0
2015-08,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,58,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,51,0,0,0.0,0,51,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,53.0,0,0.0,0,0,0,0
2015-09,0,0,0.0,0.0,100,0.0,0.0,0,0,100,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0,19,0,0,0,0,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.0,0,0,0,100,0,0.0,0.0,0.0,100,0,100,0.0,0.0,0.0,0.0,9,0.0,0,0,0.0,100,0.0,0.0,0.0,0.0,9,0,0,0,0,100,0,0.0,0,0,100,0,0,0.0,0,100,0,0,0.0,0,100,0,0,0,0.0,100,0.0,0,0,0,35
2015-10,0,0,0.0,0.0,57,0.0,0.0,0,0,57,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0,11,0,0,0,0,57,0,0,0,0,57,0,0.0,0.0,0.0,57,0.0,0,0,0,57,0,0.0,0.0,0.0,57,0,57,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,57,0.0,0.0,0.0,0.0,5,0,0,68,0,57,0,0.0,0,52,57,0,0,0.0,0,57,0,0,0.0,0,57,0,0,0,0.0,57,0.0,0,0,0,20
2015-11,0,0,0.0,0.0,86,0.0,0.0,35,0,86,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0,17,0,0,0,43,86,0,0,0,0,86,0,0.0,0.0,0.0,86,0.0,0,0,0,86,0,0.0,0.0,0.0,86,56,86,0.0,0.0,0.0,0.0,7,0.0,0,0,0.0,86,0.0,0.0,0.0,0.0,8,0,0,29,0,86,0,0.0,0,0,86,0,0,0.0,0,86,0,0,0.0,0,86,0,0,0,0.0,86,0.0,0,13,0,30
2015-12,0,0,0.0,0.0,84,0.0,0.0,0,0,84,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0,16,0,0,0,37,84,0,0,0,0,84,0,0.0,0.0,0.0,84,0.0,0,0,0,84,0,0.0,0.0,0.0,84,43,84,0.0,0.0,0.0,0.0,7,0.0,0,0,0.0,84,0.0,0.0,0.0,0.0,8,0,0,0,0,84,0,0.0,42,49,84,0,0,0.0,0,84,0,0,0.0,0,84,0,0,0,0.0,84,0.0,0,0,0,29
2016-01,0,0,0.0,0.0,55,0.0,0.0,18,0,55,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0,11,0,0,0,30,55,0,0,0,0,55,0,0.0,0.0,0.0,55,0.0,0,0,0,55,0,0.0,0.0,0.0,55,32,55,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,55,0.0,0.0,0.0,0.0,5,0,0,0,0,55,0,0.0,43,46,55,0,0,0.0,0,55,0,0,0.0,0,55,0,0,0,0.0,55,0.0,0,9,0,19
2016-02,0,0,0.0,0.0,40,0.0,0.0,21,0,40,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,8,0,0,0,43,40,0,0,0,0,40,0,0.0,0.0,0.0,40,0.0,0,0,0,40,0,0.0,0.0,0.0,40,22,40,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,40,0.0,0.0,0.0,0.0,4,22,0,0,0,40,0,0.0,52,49,40,0,0,0.0,0,40,0,0,0.0,0,40,0,0,0,0.0,40,0.0,0,9,0,14
2016-03,0,0,0.0,0.0,43,0.0,0.0,0,0,43,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0,8,0,0,0,52,43,0,0,0,0,43,0,0.0,0.0,0.0,43,0.0,0,0,0,43,0,0.0,0.0,0.0,43,27,43,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,43,0.0,0.0,0.0,0.0,4,0,0,34,0,43,0,0.0,32,29,43,0,0,0.0,0,43,0,0,0.0,0,43,0,0,0,0.0,43,0.0,0,16,0,15
2016-04,0,0,0.0,0.0,59,0.0,0.0,24,0,59,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0,11,0,0,0,43,59,0,0,0,0,59,0,0.0,0.0,0.0,59,0.0,0,0,0,59,0,0.0,0.0,0.0,59,34,59,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,59,0.0,0.0,0.0,0.0,5,0,16,24,0,59,14,0.0,45,33,59,0,0,0.0,0,59,0,0,0.0,0,59,0,14,0,0.0,59,0.0,0,0,0,21
2016-05,0,0,0.0,0.0,39,0.0,0.0,0,0,39,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,7,0,0,0,40,39,0,0,0,0,39,0,0.0,0.0,0.0,39,0.0,22,0,0,39,0,0.0,0.0,0.0,39,37,39,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,39,0.0,0.0,0.0,0.0,4,0,0,27,0,39,0,0.0,39,46,39,0,0,0.0,0,39,0,0,0.0,0,39,0,0,0,0.0,39,0.0,0,0,0,14
2016-06,0,0,0.0,0.0,57,0.0,0.0,22,0,57,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0,11,16,0,0,43,57,0,0,0,0,57,0,0.0,0.0,0.0,57,0.0,0,0,0,57,0,0.0,0.0,0.0,57,47,57,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,57,0.0,0.0,0.0,0.0,5,0,0,43,0,57,0,0.0,40,45,57,0,0,0.0,0,57,0,0,0.0,0,57,0,0,0,0.0,57,0.0,0,0,0,20
2016-07,0,0,0.0,0.0,59,0.0,0.0,0,14,59,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0,11,0,0,0,32,59,0,0,0,0,59,0,0.0,0.0,0.0,59,0.0,0,0,0,59,0,0.0,0.0,0.0,59,29,59,0.0,0.0,0.0,0.0,5,0.0,0,0,0.0,59,0.0,0.0,0.0,0.0,5,0,0,34,0,59,14,0.0,35,36,59,0,0,0.0,0,59,0,0,0.0,0,59,0,0,0,0.0,59,0.0,0,7,0,21
2016-08,0,0,0.0,0.0,46,0.0,0.0,13,0,46,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0,9,0,0,0,37,46,0,0,0,0,46,0,0.0,0.0,0.0,46,0.0,0,0,0,46,0,0.0,0.0,13.0,46,32,46,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,46,0.0,0.0,0.0,0.0,4,0,0,27,0,46,17,0.0,43,45,46,0,0,0.0,0,46,0,0,0.0,0,46,0,0,0,0.0,46,0.0,0,0,0,16
2016-09,0,0,0.0,0.0,27,0.0,0.0,0,0,27,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0,5,0,0,0,21,27,0,0,0,0,27,0,0.0,0.0,0.0,27,0.0,0,0,0,27,0,0.0,0.0,0.0,27,42,27,0.0,0.0,0.0,0.0,2,0.0,0,0,0.0,27,0.0,0.0,0.0,0.0,2,0,0,24,0,27,0,0.0,42,38,27,0,0,0.0,0,27,0,0,0.0,0,27,0,0,0,0.0,27,0.0,0,12,0,10
2016-10,0,0,0.0,0.0,40,0.0,0.0,18,10,40,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0,8,0,0,0,32,40,0,0,0,0,40,0,0.0,0.0,0.0,40,0.0,0,0,0,40,0,0.0,0.0,0.0,40,30,40,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,40,0.0,0.0,0.0,0.0,4,0,0,31,0,40,14,0.0,39,42,40,0,0,0.0,0,40,0,0,0.0,0,40,0,0,0,0.0,40,0.0,0,26,0,14
2016-11,0,0,0.0,0.0,44,0.0,0.0,17,0,44,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0,9,0,0,0,36,44,0,0,0,0,44,0,0.0,0.0,0.0,44,0.0,0,0,0,44,0,0.0,0.0,0.0,44,26,44,1.0,0.0,0.0,0.0,4,0.0,0,0,0.0,44,0.0,0.0,0.0,0.0,4,10,0,19,0,44,28,0.0,39,36,44,0,0,0.0,0,44,0,0,0.0,0,44,11,11,0,0.0,44,0.0,0,4,4,15
2016-12,0,0,0.0,0.0,36,0.0,0.0,21,0,36,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,7,0,0,0,34,36,0,0,0,0,36,0,0.0,0.0,0.0,36,0.0,0,0,0,36,0,0.0,0.0,0.0,36,30,36,0.0,0.0,0.0,0.0,3,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,3,14,0,32,0,36,12,0.0,44,51,36,0,0,0.0,0,36,0,0,0.0,0,36,0,0,0,0.0,36,0.0,0,12,0,13
2017-01,0,0,0.0,0.0,43,0.0,0.0,18,0,43,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0,8,0,0,0,29,43,0,0,0,0,43,0,0.0,0.0,0.0,43,0.0,0,0,0,43,0,0.0,0.0,0.0,43,43,43,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,43,0.0,0.0,0.0,0.0,4,11,0,41,0,43,12,0.0,33,27,43,0,0,0.0,0,43,0,0,0.0,0,43,0,0,0,0.0,43,0.0,0,15,0,15
