Month,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল,Email,বিভাগ,রাজ্য,বেসামরিক,জনগণ,সাধারণ মানুষ,সমাজ
2009-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,0,0,0.0,0.0,399.9130056546325,0.0,0.0,0.0,0.0,0.0,0.0
2013-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06,0,0,0.0,0.0,151.96694214876032,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,0,0,0.0,0.0,98.97912135711181,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,0,0,0.0,0.0,99.97825141365813,0.0,0.0,0.0,0.0,0.0,0.0
2014-10,0,0,0.0,0.0,35.99217050891693,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,0,0,0.0,0.0,51.988690735102224,0.0,0.0,0.0,0.0,0.0,0.0
2014-12,0,0,0.0,0.0,51.988690735102224,0.0,0.0,0.0,0.0,0.0,0.0
2015-01,0,0,0.0,0.0,47.989560678555904,0.0,0.0,0.0,3.9965202261852983,0.0,0.0
2015-02,0,0,0.0,0.0,59.98695084819488,0.0,0.0,0.0,0.0,0.0,0.0
2015-03,0,0,0.0,0.0,43.99043062200957,0.0,0.0,0.0,0.0,0.0,0.0
2015-04,0,0,0.0,0.0,43.99043062200957,0.0,0.0,0.0,0.0,0.0,0.0
2015-05,0,0,0.0,0.0,39.99130056546325,0.0,0.0,0.0,0.0,0.0,0.0
2015-06,0,0,0.0,0.0,63.9860809047412,0.0,0.0,0.0,0.0,0.0,0.0
2015-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08,0,0,0.0,0.0,75.98347107438016,0.0,0.0,0.0,0.0,0.0,0.0
2015-09,0,0,0.0,0.0,67.98521096128752,12.98869073510222,0.0,0.0,0.0,0.0,0.0
2015-10,0,0,0.0,0.0,111.9756415832971,0.0,0.0,0.0,0.0,0.0,0.0
2015-11,0,0,0.0,0.0,106.97738147020445,0.0,0.0,0.0,0.0,0.0,0.0
2015-12,0,0,0.0,0.0,155.96607220530666,0.0,0.0,0.0,0.0,0.0,0.0
2016-01,0,0,0.0,0.0,99.97825141365813,0.0,0.0,0.0,0.0,0.0,0.0
2016-02,0,0,0.0,0.0,67.98521096128752,0.0,0.0,0.0,0.0,0.0,0.0
2016-03,0,0,0.0,0.0,79.9826011309265,0.0,0.0,0.0,0.0,0.0,0.0
2016-04,0,0,0.0,0.0,63.9860809047412,0.0,0.0,0.0,0.0,0.0,0.0
2016-05,0,0,0.0,0.0,95.97912135711181,0.0,0.0,0.0,0.0,0.0,0.0
2016-06,0,0,0.0,0.0,67.98521096128752,0.0,0.0,0.0,0.0,0.0,0.0
2016-07,0,0,0.0,0.0,79.9826011309265,0.0,0.0,0.0,0.0,0.0,0.0
2016-08,0,0,0.0,0.0,75.98347107438016,0.0,0.0,0.0,0.0,0.0,0.0
2016-09,0,0,0.0,0.0,43.99043062200957,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,0,0,7.0,0.0,91.97999130056547,0.0,0.0,0.0,0.0,0.0,0.0
2016-11,0,0,0.0,0.0,91.97999130056547,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,0,0,0.0,0.0,71.98434101783386,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,0,0,0.0,0.0,75.98347107438016,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,0,0,0.0,0.0,79.9826011309265,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,0,0,0.0,0.0,60.9860809047412,0.0,0.0,0.0,0.0,0.0,10.000000000000002
2017-04,0,0,0.0,0.0,67.98521096128752,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,0,0,0.0,0.0,75.98347107438016,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,0,0,0.0,0.0,47.989560678555904,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,0,0,0.0,0.0,71.98434101783386,3.9965202261852983,0.0,0.0,0.0,0.0,0.0
2017-08,0,0,0.0,0.0,75.98347107438016,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,0,0,0.0,0.0,51.988690735102224,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,0,0,0.0,0.0,59.98695084819488,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,0,0,0.0,0.0,71.98434101783386,4.9956502827316225,0.0,0.0,0.0,0.0,0.0
2017-12,0,0,0.0,0.0,67.98521096128752,2.9973901696389738,0.0,0.0,0.0,0.0,0.0
2018-01,0,0,0.0,0.0,55.98782079164855,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,0,0,0.0,0.0,51.988690735102224,1.9982601130926492,0.0,0.0,0.0,0.0,0.0
2018-03,0,0,0.0,0.0,79.9826011309265,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,0,0,0.0,0.0,71.98434101783386,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,0,0,0.0,0.0,59.98695084819488,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,0,0,0.0,0.0,59.98695084819488,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,0,0,0.0,0.0,72.98347107438016,0.0,0.0,0.0,0.0,0.0,4.000000000000001
2018-08,0,0,0.0,0.0,75.98347107438016,2.9973901696389738,0.0,0.0,0.0,0.0,0.0
2018-09,0,0,0.0,0.0,63.9860809047412,2.9973901696389738,0.0,0.0,0.0,0.0,6.000000000000002
2018-10,0,0,0.0,0.0,63.9860809047412,1.9982601130926492,0.0,0.0,0.0,0.0,0.0
2018-11,0,0,0.0,0.0,67.98521096128752,3.9965202261852983,0.0,0.0,0.0,0.0,0.0
2018-12,0,0,0.0,0.0,51.988690735102224,2.9973901696389738,0.0,0.0,0.0,0.0,0.0
2019-01,0,0,0.0,0.0,55.98782079164855,1.9982601130926492,0.0,0.0,0.0,0.0,0.0
2019-02,0,0,0.0,0.0,79.9826011309265,2.9973901696389738,0.0,0.0,0.0,0.0,6.000000000000002
2019-03,0,0,0.0,0.0,75.98347107438016,1.9982601130926492,0.0,0.0,0.0,0.0,4.000000000000001
2019-04,0,0,0.0,0.0,84.98086124401914,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,0,0,0.0,0.0,103.97738147020445,0.0,0.0,0.0,0.0,0.0,0.0
2019-06,0,0,0.0,0.0,79.9826011309265,1.9982601130926492,0.0,0.0,0.0,0.0,0.0
2019-07,0,0,0.0,0.0,83.98173118747283,3.9965202261852983,0.0,0.0,0.0,0.0,0.0
2019-08,0,0,0.0,0.0,75.98347107438016,4.9956502827316225,0.0,0.0,0.0,0.0,0.0
2019-09,0,0,0.0,0.0,71.98434101783386,4.9956502827316225,0.0,0.0,0.0,0.0,6.000000000000002
2019-10,0,0,0.0,2.0,75.98347107438016,3.9965202261852983,0.0,0.0,0.0,0.0,6.000000000000002
2019-11,0,0,0.0,0.0,75.98347107438016,1.9982601130926492,0.0,0.0,0.0,0.0,4.000000000000001
2019-12,0,0,0.0,0.0,59.98695084819488,1.9982601130926492,0.0,0.0,0.0,0.0,0.0
2020-01,0,0,0.0,2.0,67.98521096128752,1.9982601130926492,0.0,0.0,0.0,0.0,2.0000000000000004
2020-02,0,0,0.0,0.0,75.98347107438016,2.9973901696389738,0.0,0.0,0.0,0.0,4.000000000000001
2020-03,0,0,0.0,0.0,79.9826011309265,2.9973901696389738,0.0,0.0,0.0,0.0,0.0
2020-04,0,0,0.0,0.0,71.98434101783386,2.9973901696389738,0.0,0.0,0.0,0.0,0.0
2020-05,0,0,0.0,0.0,71.98434101783386,2.9973901696389738,0.0,0.0,0.0,0.0,0.0
2020-06,0,0,0.0,0.0,87.98086124401914,1.9982601130926492,0.0,0.0,0.0,0.0,4.000000000000001
2020-07,0,0,0.0,0.0,91.97999130056547,1.9982601130926492,0.0,0.0,0.0,0.0,2.0000000000000004
2020-08,0,0,0.0,0.0,79.9826011309265,2.9973901696389738,0.0,0.0,0.0,0.0,4.000000000000001
2020-09,0,0,0.0,0.0,79.9826011309265,1.9982601130926492,0.0,0.0,0.0,0.0,6.000000000000002
2020-10,0,0,0.0,0.0,83.98173118747283,2.9973901696389738,0.0,0.0,0.0,0.0,4.000000000000001
2020-11,0,0,0.0,0.0,67.98521096128752,3.9965202261852983,0.0,0.0,0.0,0.0,34.00000000000001
2020-12,0,0,0.0,1.0,71.98434101783386,3.9965202261852983,0.0,0.0,0.0,0.0,6.000000000000002
2021-01,0,0,0.0,1.0,63.9860809047412,3.9965202261852983,0.0,0.9991300565463246,0.0,0.0,6.000000000000002
2021-02,0,0,0.0,0.0,63.9860809047412,6.9939103958242725,0.0,0.0,0.0,0.0,4.000000000000001
2021-03,0,0,0.0,1.0,63.9860809047412,4.9956502827316225,0.0,0.0,0.0,0.0,6.000000000000002
2021-04,0,0,0.0,0.0,55.98782079164855,3.9965202261852983,0.0,0.0,0.0,0.0,6.000000000000002
2021-05,0,0,0.0,0.0,55.98782079164855,3.9965202261852983,0.9991300565463246,0.9991300565463246,0.0,0.0,4.000000000000001
2021-06,0,0,1.0,0.0,63.9860809047412,4.9956502827316225,0.0,1.9982601130926492,0.0,0.0,8.000000000000002
2021-07,0,0,0.0,0.0,51.988690735102224,11.989560678555895,0.0,0.0,0.0,0.0,4.000000000000001
2021-08,0,0,0.0,0.0,58.98782079164855,12.98869073510222,0.0,0.0,0.0,0.0,10.000000000000002
2021-09,0,0,0.0,0.0,55.98782079164855,7.993040452370597,0.0,0.0,0.0,0.0,10.000000000000002
2021-10,0,0,0.0,1.0,51.988690735102224,5.9947803392779475,0.0,0.0,0.0,0.0,4.000000000000001
2021-11,0,0,0.0,1.0,59.98695084819488,5.9947803392779475,0.0,0.0,0.0,0.0,6.000000000000002
2021-12,0,0,0.0,1.0,47.989560678555904,4.9956502827316225,0.0,0.0,0.0,0.0,6.000000000000002
2022-01,0,0,0.0,0.0,55.98782079164855,4.9956502827316225,0.0,0.9991300565463246,0.0,0.0,4.000000000000001
2022-02,0,0,0.0,0.5,55.98782079164855,5.9947803392779475,0.0,0.0,0.0,0.0,6.000000000000002
2022-03,0,0,0.0,1.0,63.9860809047412,4.9956502827316225,0.9991300565463246,0.0,0.0,0.0,8.000000000000002
2022-04,0,0,0.0,1.0,62.98695084819488,4.9956502827316225,0.0,0.0,0.0,0.0,4.000000000000001
2022-05,0,0,0.0,1.0,63.9860809047412,4.9956502827316225,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2022-06,0,0,0.5,1.0,67.98521096128752,4.9956502827316225,0.0,0.9991300565463246,0.0,0.0,6.000000000000002
2022-07,0,0,1.0,0.0,59.98695084819488,2.9973901696389738,0.0,0.9991300565463246,0.0,0.0,2.0000000000000004
2022-08,0,0,0.5,1.0,67.98521096128752,4.9956502827316225,0.0,0.9991300565463246,0.0,0.0,4.000000000000001
2022-09,0,0,0.5,1.0,76.9826011309265,5.9947803392779475,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2022-10,0,0,0.0,1.0,71.98434101783386,4.9956502827316225,0.4995650282731623,0.0,0.0,0.0,8.000000000000002
2022-11,0,0,0.0,0.5,75.98347107438016,3.9965202261852983,0.9991300565463246,0.4995650282731623,0.0,0.0,4.000000000000001
2022-12,0,0,0.0,0.5,43.99043062200957,2.9973901696389738,0.4995650282731623,0.4995650282731623,0.0,0.0,4.000000000000001
2023-01,0,0,0.0,0.5,47.989560678555904,4.9956502827316225,0.9991300565463246,0.9991300565463246,0.0,0.0,4.000000000000001
2023-02,0,0,0.0,1.0,55.98782079164855,4.9956502827316225,0.9991300565463246,0.9991300565463246,0.0,0.0,6.000000000000002
2023-03,0,0,0.0,1.0,51.988690735102224,4.9956502827316225,0.9991300565463246,0.9991300565463246,0.0,0.0,4.000000000000001
2023-04,0,0,0.0,1.0,44.989560678555904,3.9965202261852983,0.9991300565463246,0.9991300565463246,0.0,0.0,2.0000000000000004
2023-05,0,0,0.5,1.0,63.9860809047412,6.9939103958242725,0.9991300565463246,0.4995650282731623,0.0,0.0,6.000000000000002
2023-06,0,0,0.0,1.0,63.9860809047412,5.9947803392779475,0.9991300565463246,0.0,0.0,0.0,6.000000000000002
2023-07,0,0,0.0,0.5,51.988690735102224,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2023-08,0,0,0.0,0.5,59.98695084819488,4.9956502827316225,0.4995650282731623,0.4995650282731623,0.0,0.0,4.000000000000001
2023-09,0,0,0.5,1.0,59.98695084819488,3.9965202261852983,0.0,0.9991300565463246,0.0,0.0,6.000000000000002
2023-10,0,0,0.5,0.5,51.988690735102224,3.9965202261852983,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2023-11,0,0,0.0,1.0,59.98695084819488,4.9956502827316225,0.9991300565463246,0.9991300565463246,0.0,2.0000000000000004,6.000000000000002
2023-12,0,0,0.0,1.0,47.989560678555904,3.9965202261852983,0.0,0.4995650282731623,0.0,0.0,2.0000000000000004
2024-01,0,0,0.0,0.5,47.989560678555904,3.9965202261852983,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2024-02,0,0,1.0,1.0,51.988690735102224,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,6.000000000000002
2024-03,0,0,0.0,1.0,47.989560678555904,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2024-04,0,0,0.0,0.0,43.99043062200957,3.9965202261852983,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2024-05,0,0,0.0,1.0,47.989560678555904,4.9956502827316225,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2024-06,0,0,0.5,1.0,39.99130056546325,3.9965202261852983,0.0,0.4995650282731623,0.0,0.0,4.000000000000001
2024-07,0,0,0.0,1.0,47.989560678555904,2.9973901696389738,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2024-08,0,0,0.0,0.5,47.989560678555904,3.9965202261852983,0.9991300565463246,0.9991300565463246,0.0,0.0,4.000000000000001
2024-09,0,0,0.0,1.0,51.988690735102224,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2024-10,0,0,0.0,1.0,47.989560678555904,3.9965202261852983,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2024-11,0,0,0.0,1.0,51.988690735102224,4.9956502827316225,0.4995650282731623,0.0,0.0,0.0,6.000000000000002
2024-12,0,0,0.0,1.0,48.988690735102224,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2025-01,0,0,0.0,1.0,55.98782079164855,4.9956502827316225,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2025-02,0,0,0.0,1.0,39.99130056546325,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,6.000000000000002
2025-03,0,0,0.0,0.0,43.99043062200957,3.9965202261852983,0.4995650282731623,0.0,0.0,0.0,2.0000000000000004
2025-04,0,0,0.0,0.5,43.99043062200957,2.9973901696389738,0.0,0.0,0.0,0.0,4.000000000000001
2025-05,0,0,1.0,0.5,43.99043062200957,2.9973901696389738,0.4995650282731623,0.0,0.0,0.0,4.000000000000001
2025-06,0,0,0.0,0.0,47.989560678555904,2.9973901696389738,0.4995650282731623,0.0,0.0,0.0,2.0000000000000004
2025-07,0,0,0.0,0.5,43.99043062200957,4.9956502827316225,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2025-08,0,0,0.0,0.5,43.99043062200957,3.9965202261852983,0.9991300565463246,0.0,0.0,0.0,4.000000000000001
2025-09,0,0,0.5,1.0,39.99130056546325,3.9965202261852983,0.4995650282731623,0.9991300565463246,0.4995650282731623,1.0000000000000002,4.000000000000001
