Month,ethnic,ethnic(2),sunni,shia,Email,temple,procession,funeral,funeral(2),Email_file1,church,men,women,young men,Email_file2,elderly,elderly(2),pilgrim,pilgrims,Email_file3,sectarian,discrimination,marginalisation,threat,Email_file4,threats,harassment,identity,priest,Email_file5,priest_file6,priest(2),priest(3),persecution,Email_file6,civilian,civilian(2),sheikh,ayatollah,Email_file7,imam,tribe,clan,clan(2),Email_file8,teacher,lawyer,businessman,professor,Email_file9,officer,officers,judge,judge(2),Email_file10,shias,alawi,alawi(2),shiite,Email_file11,minister,employee,employee(2),worker,Email_file12,doctor,nurse,nurse(2),engineer,Email_file13,director,journalist,human rights,children,Email_file14,children_file15,child,security guard,security guard(2),Email_file15,factory,guard,racism,Email_file16,Kurd,Faili Kurd,Fayli Kurd,Christian,Email_file17,Christian_file18,Yezidi,Turkmen,Shabak,Email_file18,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file19,Syriacs,Assyrian,Circassian,Baha'i,Email_file20,Roma,Roma(2),Marsh Arabs,Jews,Email_file21,Sabeans,Gypsy,Black Iraqis,religion,Email_file22,sect,minorit,shrine,mosque,Email_file23
2010-08,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2010-09,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2010-10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2010-11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2010-12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-01,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,100.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-02,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-03,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-04,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-05,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-06,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-07,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-08,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-09,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,100,0.0,0,80.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2011-12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-01,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-02,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-03,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-04,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-05,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,100,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-06,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-07,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-08,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-09,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2012-12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-01,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-02,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100,0.0,0.0,0
2013-03,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-04,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-05,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-06,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,100,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-07,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-08,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-09,0.0,0.0,0.0,100.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,100,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,100.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
2013-11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,77,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0
