Month,economy,remittances,ban,supply,Email,informal sector,informal market,black market,foreign currency,Email_file1,foreign currency_file2,foreign trade,oil,loan,Email_file2,debt,debt(2),livestock,loans,Email_file3,debts,debts(2),corruption,bribes,Email_file4,contract,smuggle,smuggler,business,Email_file5,suspension,freeze,fuel,foreign,Email_file6,foreign_file7,investor,tariff,warehouse,Email_file7,warehouse_file8,customs,customs(2),licence,Email_file8,licence_file9,shipment,shipment(2),shipment(3),Email_file9,money,Email_file10,supply_file11,demand,GDP,investment,Email_file11,restriction,employment,employment(2),employment(3),Email_file12,restrictions,restrictions(2),restrictions(3),unemployment,Email_file13,currency,labour market,market,exchange rate,Email_file14,tax,taxes,good,good(2),Email_file15,levels of production,seasonal work,seasonal work(2),temporary work,Email_file16,sanctions,diaspora network,diaspora,import,Email_file17,export,trade,local economy,trader,Email_file18
2013-05,0.0,0,0,0,0,0,0,0.0,0,0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2013-06,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2013-07,0.0,0,0,0,0,0,0,0.0,0,0,0.0,70,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2013-08,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2013-09,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2013-10,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0,0,0,0.0,0.0,0.0,100,0,0.0,0,0,0.0,0
2013-11,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2013-12,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-01,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-02,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,7,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,82,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-03,0.0,0,0,0,37,0,0,0.0,0,100,0.0,0,0,0,48,0.0,0.0,0.0,0.0,7,0.0,0,0,0,100,0.0,0,0,0,6,0,0,0,0,100,0,0.0,0.0,0,100,0,0,0,0,100,0,0.0,0,0.0,100,0,100,0,0,0,0,100,0.0,0,0,0,100,0.0,0.0,0.0,0.0,100,0,0,0,0,100,0,0.0,0,0,33,0,0,0,0,100,0.0,0.0,0.0,0,60,0.0,0,0,0.0,28
2014-04,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-05,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-06,0.0,0,0,0,28,0,0,0.0,0,76,0.0,0,0,0,36,0.0,0.0,0.0,0.0,5,0.0,0,0,0,76,0.0,0,0,0,5,0,0,0,0,76,0,0.0,0.0,0,76,0,0,0,0,76,0,0.0,0,0.0,76,0,0,0,0,0,0,76,0.0,0,0,0,76,0.0,0.0,0.0,0.0,76,0,0,0,0,76,0,0.0,0,0,25,0,0,0,0,76,0.0,0.0,0.0,0,46,0.0,0,0,0.0,21
2014-07,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,56,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-08,0.0,0,0,0,18,0,0,0.0,0,48,0.0,0,0,0,23,0.0,0.0,0.0,0.0,3,0.0,0,0,0,48,0.0,0,0,3,3,0,0,0,0,48,0,0.0,0.0,0,48,0,0,0,0,48,0,0.0,0,0.0,48,0,53,0,0,0,0,48,0.0,0,0,0,48,0.0,0.0,0.0,0.0,48,0,0,44,0,48,0,0.0,20,21,16,0,0,0,0,48,0.0,0.0,0.0,0,29,0.0,0,0,0.0,13
2014-09,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,40,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,37,0,0,0,0.0,15,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2014-10,0.0,0,7,0,5,0,0,0.0,0,14,0.0,0,4,3,7,0.0,0.0,0.0,0.0,1,0.0,0,0,0,14,0.0,0,0,1,1,0,0,0,0,14,0,0.0,0.0,0,14,0,0,0,0,14,0,0.0,0,0.0,14,18,14,0,0,0,0,14,0.0,0,0,0,14,0.0,0.0,0.0,0.0,14,5,0,32,0,14,3,0.0,9,9,5,0,0,0,0,14,0.0,0.0,0.0,0,8,2.0,0,0,0.0,4
2014-11,0.0,0,24,0,8,0,0,0.0,0,22,0.0,0,3,2,10,0.0,0.0,0.0,0.0,2,0.0,0,0,0,22,0.0,0,0,1,1,0,0,0,0,22,0,0.0,0.0,0,22,0,0,0,0,22,0,0.0,0,0.0,22,13,19,0,0,0,0,22,0.0,0,0,0,22,0.0,0.0,0.0,0.0,22,8,0,27,0,22,2,0.0,12,12,7,0,0,0,0,22,0.0,0.0,0.0,0,13,0.0,0,0,0.0,6
2014-12,0.0,0,4,0,9,0,0,0.0,0,24,0.0,0,6,0,11,0.0,0.0,0.0,0.0,2,0.0,0,0,0,24,0.0,0,0,1,1,0,0,0,0,24,0,0.0,0.0,0,24,0,0,0,0,24,0,0.0,0,0.0,24,16,23,0,0,0,0,24,0.0,0,0,0,24,0.0,0.0,0.0,0.0,24,6,0,24,0,24,2,0.0,10,10,8,0,0,0,0,24,0.0,0.0,0.0,0,14,2.0,0,0,0.0,7
2015-01,0.0,0,2,2,8,0,0,0.0,0,21,0.0,0,7,0,10,0.0,0.0,0.0,0.0,2,0.0,0,0,0,21,0.0,0,0,1,1,0,0,0,0,21,0,0.0,0.0,0,21,0,0,0,0,21,0,0.0,0,0.0,21,17,21,7,0,0,0,21,0.0,0,0,0,21,0.0,0.0,0.0,0.0,21,0,0,27,7,21,0,0.0,11,11,7,0,0,0,0,21,0.0,0.0,0.0,0,13,0.0,0,0,0.0,6
2015-02,0.0,0,13,0,10,0,0,0.0,0,27,0.0,0,6,5,13,0.0,0.0,0.0,0.0,2,0.0,0,0,0,27,0.0,0,0,2,2,0,0,0,0,27,0,0.0,0.0,0,27,0,0,0,0,27,0,0.0,0,0.0,27,21,25,0,0,0,0,27,0.0,0,0,0,27,0.0,0.0,0.0,0.0,27,0,0,23,0,27,3,0.0,12,11,9,0,0,0,0,27,0.0,0.0,0.0,0,17,0.0,0,0,0.0,8
2015-03,0.0,0,13,0,6,0,0,0.0,0,17,0.0,0,4,0,8,0.0,0.0,0.0,0.0,1,0.0,0,0,0,17,0.0,0,0,1,1,0,0,0,0,17,0,0.0,0.0,0,17,0,0,0,0,17,0,0.0,0,0.0,17,12,16,0,0,0,0,17,0.0,0,0,0,17,0.0,0.0,0.0,0.0,17,0,0,29,0,17,0,0.0,12,10,6,0,0,0,0,17,0.0,0.0,0.0,0,10,0.0,0,0,0.0,5
2015-04,0.0,0,24,0,7,0,0,0.0,0,19,0.0,0,3,0,9,0.0,0.0,0.0,0.0,1,0.0,0,0,0,19,0.0,0,0,1,1,0,0,0,0,19,0,0.0,0.0,0,19,0,0,0,0,19,0,0.0,0,0.0,19,13,16,0,0,0,0,19,0.0,0,0,0,19,0.0,0.0,0.0,0.0,19,0,0,34,0,19,3,0.0,13,9,6,0,0,0,0,19,0.0,0.0,0.0,0,12,0.0,0,0,0.0,5
2015-05,0.0,0,10,0,7,0,0,0.0,0,19,0.0,0,4,3,9,0.0,0.0,0.0,0.0,1,0.0,0,0,0,19,0.0,0,0,1,1,0,0,0,0,19,0,0.0,0.0,0,19,0,0,0,0,19,0,0.0,0,0.0,19,19,18,0,8,0,0,19,0.0,0,0,0,19,0.0,0.0,0.0,0.0,19,7,0,34,0,19,2,0.0,11,11,6,0,0,0,0,19,0.0,0.0,0.0,0,11,0.0,0,0,0.0,5
2015-06,0.0,0,24,0,12,0,0,0.0,0,31,0.0,0,9,0,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,31,0.0,0,0,1,2,0,0,0,0,31,0,0.0,0.0,0,31,0,0,0,0,31,0,0.0,0,0.0,31,22,28,0,0,0,0,31,0.0,0,0,0,31,0.0,0.0,0.0,0.0,31,0,0,37,0,31,0,0.0,12,10,10,0,0,0,0,31,0.0,0.0,0.0,0,19,0.0,0,0,0.0,9
2015-07,0.0,0,28,0,31,0,0,0.0,0,82,0.0,0,0,0,39,0.0,0.0,0.0,0.0,6,0.0,0,0,0,82,0.0,0,0,0,5,0,0,0,0,82,0,0.0,0.0,0,82,0,0,0,0,82,0,0.0,0,0.0,82,0,0,0,0,0,0,82,0.0,0,0,0,82,0.0,0.0,0.0,0.0,82,0,0,0,0,82,0,0.0,0,0,27,0,0,0,0,82,0.0,0.0,0.0,0,49,0.0,0,0,0.0,23
2015-08,0.0,0,0,13,12,0,0,0.0,0,32,0.0,0,0,0,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,32,0.0,0,0,3,2,0,0,0,0,32,0,0.0,0.0,0,32,0,0,0,0,32,0,0.0,0,0.0,32,39,0,34,0,0,0,32,0.0,0,0,0,32,0.0,0.0,0.0,0.0,32,0,0,0,0,32,0,0.0,16,14,11,0,0,0,0,32,0.0,0.0,0.0,0,19,0.0,0,0,0.0,9
2015-09,0.0,0,0,0,12,0,0,0.0,0,32,0.0,0,9,0,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,32,0.0,0,0,4,2,0,0,0,0,32,0,0.0,0.0,0,32,0,0,0,0,32,0,0.0,0,0.0,32,34,27,0,0,0,0,32,0.0,0,0,0,32,0.0,0.0,0.0,0.0,32,25,0,31,0,32,0,0.0,14,16,11,0,0,0,0,32,0.0,0.0,0.0,0,19,0.0,0,0,0.0,9
2015-10,0.0,0,0,0,21,0,0,0.0,0,57,0.0,0,0,0,27,0.0,0.0,0.0,0.0,4,0.0,0,0,0,57,0.0,0,0,3,4,0,0,0,0,57,0,0.0,0.0,0,57,0,0,0,0,57,0,0.0,0,40.0,57,0,0,0,0,0,0,57,0.0,0,0,0,57,0.0,0.0,0.0,0.0,57,0,0,0,0,57,0,0.0,0,0,19,0,0,0,0,57,0.0,0.0,0.0,0,34,0.0,0,0,0.0,16
2015-11,0.0,0,16,0,23,0,0,0.0,0,60,0.0,0,0,0,29,0.0,0.0,0.0,0.0,4,0.0,0,0,0,60,0.0,0,0,3,4,0,0,0,0,60,0,0.0,0.0,0,60,0,0,0,0,60,0,0.0,0,0.0,60,0,49,0,0,0,0,60,0.0,0,0,0,60,0.0,0.0,0.0,0.0,60,0,0,46,0,60,0,0.0,14,0,20,0,0,0,0,60,0.0,0.0,0.0,0,36,0.0,0,0,0.0,17
2015-12,0.0,0,0,0,27,0,0,0.0,0,72,0.0,0,0,0,34,0.0,0.0,0.0,0.0,5,0.0,0,0,0,72,0.0,0,0,5,5,0,0,0,0,72,0,0.0,0.0,0,72,0,0,0,0,72,0,0.0,0,0.0,72,47,68,0,0,0,0,72,0.0,0,0,0,72,0.0,0.0,0.0,0.0,72,0,0,38,0,72,0,0.0,17,19,24,0,0,0,0,72,0.0,0.0,0.0,0,43,0.0,0,0,0.0,20
2016-01,0.0,0,0,0,16,0,0,0.0,0,43,0.0,0,8,0,21,0.0,0.0,0.0,0.0,3,0.0,0,0,0,43,0.0,0,0,2,3,0,0,0,15,43,15,0.0,0.0,0,43,0,0,0,0,43,0,0.0,0,0.0,43,41,39,0,0,0,0,43,0.0,0,0,0,43,0.0,0.0,0.0,0.0,43,0,0,44,18,43,0,0.0,13,13,14,0,0,0,0,43,0.0,0.0,0.0,0,26,0.0,0,0,0.0,12
2016-02,0.0,0,10,0,13,0,0,0.0,0,36,0.0,0,7,0,17,0.0,0.0,0.0,0.0,3,0.0,0,0,0,36,0.0,0,0,3,2,0,0,0,16,36,16,0.0,0.0,0,36,0,0,0,0,36,0,0.0,0,0.0,36,29,28,0,0,0,0,36,0.0,0,0,0,36,0.0,0.0,0.0,0.0,36,25,0,33,0,36,0,0.0,11,11,12,0,0,0,0,36,0.0,0.0,0.0,0,22,0.0,0,0,0.0,10
2016-03,0.0,0,11,0,14,0,0,0.0,0,38,0.0,0,10,0,18,0.0,0.0,0.0,0.0,3,0.0,0,0,0,38,0.0,0,0,3,2,0,0,0,0,38,0,0.0,0.0,0,38,0,0,0,0,38,0,0.0,0,0.0,38,23,36,0,0,0,0,38,0.0,0,0,0,38,0.0,0.0,0.0,0.0,38,0,0,41,0,38,0,0.0,15,15,12,0,0,0,0,38,0.0,0.0,0.0,0,23,0.0,0,0,0.0,10
2016-04,0.0,0,0,0,13,0,0,0.0,0,34,0.0,0,0,0,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,34,0.0,0,0,2,2,0,0,0,9,34,9,0.0,0.0,0,34,0,0,0,0,34,0,0.0,0,0.0,34,21,25,0,0,0,0,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,0,0,36,9,34,5,0.0,15,14,11,0,0,0,0,34,0.0,0.0,0.0,0,20,0.0,0,0,0.0,9
2016-05,0.0,0,8,0,15,0,0,0.0,0,39,0.0,0,9,0,19,0.0,0.0,0.0,0.0,3,0.0,0,0,0,39,0.0,0,0,2,2,0,0,0,0,39,0,0.0,0.0,0,39,0,0,0,0,39,0,0.0,0,0.0,39,25,34,0,0,0,0,39,0.0,0,0,0,39,0.0,0.0,0.0,0.0,39,12,0,27,0,39,0,0.0,16,16,13,0,0,0,0,39,0.0,0.0,0.0,0,24,0.0,0,0,0.0,11
2016-06,0.0,0,0,0,8,0,0,0.0,0,21,0.0,0,0,0,10,0.0,0.0,0.0,0.0,2,0.0,0,0,0,21,0.0,0,0,2,1,0,0,0,0,21,0,0.0,0.0,0,21,0,0,0,0,21,0,0.0,0,0.0,21,29,26,0,0,0,0,21,0.0,0,0,0,21,0.0,0.0,0.0,0.0,21,14,0,35,0,21,0,0.0,14,15,7,0,0,0,0,21,0.0,0.0,0.0,0,13,0.0,0,0,0.0,6
2016-07,0.0,0,0,0,16,0,0,0.0,0,42,0.0,0,10,0,20,0.0,0.0,0.0,0.0,3,0.0,0,0,0,42,0.0,0,0,2,3,0,0,0,0,42,0,0.0,0.0,0,42,0,0,0,0,42,0,0.0,0,0.0,42,30,38,0,0,0,0,42,0.0,0,0,0,42,0.0,0.0,0.0,0.0,42,24,0,41,0,42,5,0.0,17,17,14,0,0,0,0,42,0.0,0.0,0.0,0,25,0.0,0,0,0.0,12
2016-08,0.0,0,0,0,13,0,0,0.0,0,34,0.0,0,10,0,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,34,0.0,0,0,3,2,0,0,0,0,34,0,0.0,0.0,0,34,0,0,0,0,34,0,0.0,0,0.0,34,29,35,0,0,0,0,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,17,0,26,0,34,0,0.0,14,13,11,0,0,0,0,34,0.0,0.0,0.0,0,21,0.0,0,0,0.0,9
2016-09,7.0,0,9,0,9,0,0,0.0,0,25,0.0,0,9,0,12,0.0,0.0,0.0,0.0,2,0.0,0,0,0,25,0.0,0,0,1,2,0,0,0,0,25,0,0.0,12.0,0,25,0,0,0,0,25,0,0.0,0,0.0,25,27,20,0,15,0,0,25,0.0,0,0,0,25,0.0,0.0,0.0,0.0,25,12,0,27,0,25,0,0.0,20,19,8,0,0,12,0,25,0.0,0.0,0.0,0,15,0.0,0,0,0.0,7
2016-10,0.0,0,26,0,16,0,0,0.0,0,42,0.0,0,8,0,20,0.0,0.0,0.0,0.0,3,0.0,0,0,0,42,0.0,0,0,2,3,0,0,0,0,42,0,0.0,15.0,0,42,0,0,0,0,42,0,0.0,0,0.0,42,31,38,0,0,0,0,42,0.0,0,0,0,42,0.0,0.0,0.0,0.0,42,17,0,20,0,42,3,0.0,13,13,14,0,0,14,0,42,0.0,0.0,0.0,0,25,0.0,0,0,0.0,12
2016-11,0.0,0,0,0,12,0,0,0.0,0,33,0.0,0,10,0,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,33,0.0,0,0,2,2,0,0,0,11,33,11,0.0,0.0,0,33,0,0,0,14,33,14,0.0,0,0.0,33,25,35,0,0,0,0,33,0.0,0,0,0,33,0.0,0.0,0.0,0.0,33,17,0,43,0,33,7,0.0,15,12,11,0,0,0,0,33,0.0,0.0,0.0,0,20,0.0,3,0,0.0,9
2016-12,0.0,0,10,4,12,0,0,0.0,0,33,0.0,0,10,6,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,33,0.0,0,0,3,2,0,0,0,14,33,14,0.0,0.0,0,33,0,0,0,0,33,0,0.0,0,0.0,33,30,28,11,8,0,0,33,0.0,13,0,0,33,0.0,0.0,0.0,9.0,33,15,0,32,0,33,3,0.0,21,19,11,0,0,0,0,33,0.0,0.0,0.0,6,20,0.0,0,0,0.0,9
2017-01,0.0,0,14,0,14,0,0,0.0,0,37,0.0,0,9,0,18,0.0,0.0,0.0,0.0,3,0.0,0,0,0,37,0.0,0,0,2,2,0,0,0,10,37,10,0.0,0.0,0,37,0,0,0,0,37,0,0.0,0,0.0,37,26,31,0,0,0,8,37,0.0,0,0,0,37,0.0,0.0,0.0,0.0,37,19,0,39,10,37,5,0.0,20,18,12,0,0,0,0,37,0.0,0.0,0.0,0,22,0.0,0,0,0.0,10
2017-02,0.0,0,12,0,13,0,0,0.0,0,34,0.0,0,7,0,16,0.0,0.0,0.0,0.0,2,0.0,0,9,0,34,0.0,0,0,2,2,0,0,0,0,34,0,0.0,0.0,0,34,0,0,0,0,34,0,0.0,0,0.0,34,29,29,0,0,0,0,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,16,0,36,0,34,4,0.0,16,15,11,0,0,0,0,34,0.0,0.0,0.0,0,21,0.0,0,0,0.0,10
2017-03,0.0,0,26,0,11,0,0,0.0,0,29,0.0,0,11,0,14,0.0,0.0,0.0,0.0,2,0.0,0,0,0,29,0.0,0,0,2,2,0,0,0,8,29,8,0.0,0.0,0,29,0,0,0,0,29,0,0.0,0,0.0,29,30,27,0,0,0,0,29,0.0,0,0,0,29,0.0,0.0,0.0,0.0,29,11,0,38,0,29,3,0.0,14,15,10,0,0,0,0,29,0.0,0.0,0.0,0,18,2.0,3,0,0.0,8
2017-04,0.0,0,8,0,13,0,0,0.0,0,34,0.0,0,8,0,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,34,1.0,0,0,2,2,0,7,0,13,34,13,0.0,0.0,0,34,0,0,0,0,34,0,0.0,0,0.0,34,34,29,0,0,0,0,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,9,0,33,9,34,3,0.0,19,18,11,0,0,0,0,34,0.0,0.0,0.0,0,20,0.0,0,0,0.0,9
2017-05,0.0,0,8,0,13,0,0,0.0,0,35,0.0,0,8,4,16,0.0,0.0,0.0,0.0,2,0.0,0,0,0,35,0.0,0,0,2,2,0,0,0,0,35,0,0.0,0.0,0,35,0,0,8,0,35,0,0.0,0,0.0,35,30,30,0,7,0,0,35,0.0,0,0,0,35,0.0,0.0,0.0,0.0,35,0,0,33,0,35,3,0.0,19,19,11,0,0,0,0,35,0.0,0.0,0.0,0,21,0.0,3,0,0.0,10
2017-06,0.0,0,19,4,7,0,0,0.0,0,19,0.0,0,10,5,9,0.0,0.0,0.0,0.0,1,0.0,0,0,0,19,0.0,0,0,2,1,0,0,0,0,19,0,0.0,0.0,0,19,0,0,0,0,19,0,0.0,0,0.0,19,29,18,11,0,0,0,19,0.0,0,0,0,19,0.0,0.0,0.0,0.0,19,11,0,29,0,19,5,0.0,18,16,6,0,0,0,0,19,0.0,0.0,0.0,0,12,0.0,3,0,0.0,5
2017-07,0.0,0,4,3,12,0,0,0.0,0,33,0.0,0,9,3,16,0.0,0.0,0.0,0.0,2,0.0,0,6,0,33,0.0,0,0,2,2,0,0,0,0,33,0,0.0,0.0,0,33,0,0,0,0,33,0,0.0,0,0.0,33,24,32,8,6,0,0,33,0.0,0,0,0,33,0.0,0.0,0.0,0.0,33,10,0,37,0,33,4,0.0,16,16,11,0,0,0,0,33,0.0,0.0,0.0,0,20,0.0,3,0,0.0,9
2017-08,0.0,0,12,3,10,0,0,0.0,0,26,0.0,0,9,4,12,0.0,0.5,0.0,0.0,2,0.0,0,0,0,26,0.0,0,0,2,2,0,0,0,0,26,0,0.0,0.0,0,26,0,0,0,0,26,0,0.0,0,0.0,26,33,27,7,0,0,0,26,0.0,0,0,0,26,0.0,0.0,0.0,0.0,26,20,0,45,0,26,3,0.0,17,18,9,0,0,0,0,26,0.0,0.0,0.0,0,16,0.0,4,0,0.0,7
2017-09,0.0,0,16,3,8,0,0,0.0,0,21,0.0,0,10,0,10,0.0,0.0,0.0,0.0,2,0.0,0,0,0,21,0.0,0,0,2,1,0,0,0,0,21,0,0.0,0.0,0,21,0,0,0,0,21,0,0.0,0,0.0,21,33,21,7,0,0,0,21,0.0,0,0,0,21,0.0,0.0,0.0,0.0,21,19,0,42,8,21,3,0.0,20,19,7,0,0,0,0,21,0.0,0.0,0.0,0,13,0.0,3,0,0.0,6
2017-10,0.0,0,13,2,10,0,0,0.0,0,26,0.0,0,14,4,12,0.0,0.0,0.0,0.0,2,0.0,0,0,0,26,0.0,0,0,2,2,0,0,0,8,26,8,0.0,0.0,0,26,0,12,8,0,26,0,0.0,0,0.0,26,31,24,6,0,6,0,26,0.0,0,0,0,26,0.0,0.0,0.0,0.0,26,17,0,44,0,26,5,0.0,17,17,9,0,0,0,0,26,0.0,0.0,0.0,0,15,0.0,3,0,0.0,7
2017-11,0.0,0,3,4,12,0,0,0.0,0,31,0.0,0,10,3,15,0.0,0.0,0.0,0.0,2,0.0,0,0,0,31,0.0,0,0,2,2,0,0,0,8,31,8,0.0,0.0,0,31,0,20,21,0,31,0,0.0,0,6.0,31,28,31,10,0,0,0,31,0.0,0,0,0,31,0.0,0.0,0.0,0.0,31,18,0,56,7,31,8,0.0,19,19,10,0,0,0,0,31,0.0,0.0,0.0,0,19,0.0,3,0,0.0,9
2017-12,3.0,0,4,2,10,0,0,0.0,0,28,0.0,0,10,5,13,0.0,0.0,0.0,0.0,2,0.0,0,0,0,28,0.5,0,0,2,2,0,0,0,6,28,6,0.0,0.0,0,28,0,0,0,0,28,0,0.0,0,0.0,28,28,25,6,0,5,0,28,0.0,0,5,0,28,0.0,0.0,0.0,0.0,28,19,0,51,5,28,2,0.0,17,17,9,0,0,0,0,28,0.0,0.0,0.0,3,17,0.0,2,0,0.0,8
2018-01,2.0,0,14,2,10,0,0,0.0,0,26,0.0,0,9,2,12,0.0,0.0,0.0,0.0,2,0.0,0,0,0,26,0.0,0,0,2,2,0,0,0,5,26,5,0.0,0.0,0,26,0,5,4,0,26,0,0.0,0,0.0,26,33,24,5,0,0,3,26,0.0,0,0,0,26,0.0,0.0,0.0,0.0,26,13,0,45,8,26,3,0.0,14,14,9,0,0,0,0,26,0.0,0.0,0.0,0,16,0.0,3,0,0.0,7
