Month,জাতিগত,নৃগোষ্ঠীগত,সুন্নি,শিয়া,Email,শিয়ারা,আলাউই,আলাবি,শিয়ারা(2),Email_file1,গির্জা,পুরুষ,নারী,যুবক,Email_file2,প্রবীণ,বয়স্ক,তীর্থযাত্রী,তীর্থযাত্রীরা,Email_file3,সাম্প্রদায়িক,বৈষম্য,প্রান্তিককরণ,হুমকি,Email_file4,হুমকিগুলো,হয়রানি,পরিচয়,যাজক,Email_file5,পুরোহিত,পাদ্রী,ইমাম,নির্যাতন,Email_file6,বেসামরিক নাগরিক,বেসামরিক,শেখ,আয়াতুল্লাহ,Email_file7,ইমাম_file8,গোষ্ঠী,কুল,বংশ,Email_file8,শিক্ষক,আইনজীবী,ব্যবসায়ী,অধ্যাপক,Email_file9,কর্মকর্তা,কর্মকর্তারা,বিচারক,ম্যাজিস্ট্রেট,Email_file10,মন্ত্রী,কর্মচারী,কর্মী,শ্রমিক,Email_file11,কুর্দি,ফাইলি কুর্দি,ফাইলি কুর্দি(2),খ্রিষ্টান,Email_file12,চিকিৎসক,নার্স,সেবিকা,প্রকৌশলী,Email_file13,পরিচালক,সাংবাদিক,মানবাধিকার,শিশু,Email_file14,শিশুসমূহ,শিশু_file15,নিরাপত্তারক্ষী,সিকিউরিটি গার্ড,Email_file15,কারখানা,প্রহরী,জাতিগত বিদ্বেষ,Email_file16,খ্রিস্টান ধর্মাবলম্বী,ইয়াজিদি,তুর্কমেন,শাবাক,Email_file17,মন্দেয়ান,আর্মেনীয়,খালদীয়,ক্যালডীয়,Email_file18,সিরিয়াক,আসিরিয়ান,সার্কাসিয়ান,বাহাই,Email_file19,রোমা,রোমানি জনগোষ্ঠী,মার্শ আরব,ইহুদি,Email_file20,সাবিয়ান,যাযাবর,কৃষ্ণাঙ্গ ইরাকি,ধর্ম,Email_file21,উপদল,সংখ্যালঘু,মাজার,মসজিদ,Email_file22,মন্দির,শোভাযাত্রা,শেষকৃত্য,অন্ত্যেষ্টিক্রিয়া,Email_file23
2014-12,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-01,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-02,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-03,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-04,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-05,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-06,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,100,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-07,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,0,0,0,0,0,0
2015-08,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-09,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-10,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-11,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2015-12,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-01,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-02,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-03,0,0,0.0,0.0,88,0,0,0,0,88,0.0,0,0,0,88,0.0,0,0,0,88,0.0,0,0,0.0,88,0,0.0,0,0,88,0,0,0,0,88,0,0,0,0.0,88,0,0,0,0,88,0,0.0,0,0,88,0,0.0,0.0,0,88,0,0,0,0,88,0,0,0,0,88,0.0,0.0,0.0,0.0,3,0,0,0,0,88,0,0,0,0.0,88,0,0,0,88,0,0,0,0,88,0,0.0,0,0,88,0,64,0,0,88,0,0,0,0.0,3,0,0.0,0,0,88,0,0.0,0.0,0.0,12,0,0,0,0,88
2016-04,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-05,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,67,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-06,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-07,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2016-08,0,0,0.0,0.0,67,0,0,0,0,67,0.0,0,0,0,67,0.0,0,0,0,67,0.0,0,0,0.0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0,0.0,67,0,0,0,0,67,0,0.0,0,0,67,0,0.0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0.0,0.0,0.0,0.0,2,0,0,0,0,67,0,0,0,0.0,67,0,0,0,67,0,0,0,0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0,0.0,2,0,0.0,0,0,67,0,0.0,0.0,0.0,9,0,0,0,0,67
2016-09,0,0,0.0,0.0,48,0,0,0,0,48,0.0,0,0,0,48,0.0,0,0,0,48,0.0,0,0,0.0,48,0,0.0,0,0,48,0,0,0,0,48,0,0,0,0.0,48,0,0,0,0,48,0,0.0,0,0,48,0,0.0,0.0,0,48,0,0,0,0,48,0,0,0,0,48,0.0,0.0,0.0,0.0,1,0,0,0,0,48,0,0,0,0.0,48,0,0,0,48,0,0,0,0,48,0,0.0,0,0,48,0,0,0,0,48,0,0,0,0.0,2,0,0.0,0,0,48,0,0.0,0.0,0.0,6,0,0,0,0,48
2016-10,0,0,0.0,0.0,52,0,0,0,0,52,0.0,0,0,0,52,0.0,0,0,0,52,0.0,0,0,0.0,52,0,0.0,0,0,52,0,0,0,0,52,0,0,0,0.0,52,0,0,0,0,52,0,0.0,0,0,52,0,0.0,0.0,0,52,0,0,0,0,52,0,0,0,0,52,0.0,0.0,0.0,0.0,2,0,0,0,0,52,0,0,0,0.0,52,0,0,0,52,0,76,0,0,52,0,0.0,0,0,52,0,0,0,0,52,0,0,0,0.0,2,0,0.0,0,0,52,0,0.0,0.0,0.0,7,0,0,0,0,52
2016-11,0,0,0.0,0.0,98,0,0,0,0,98,0.0,0,0,0,98,0.0,0,0,0,98,0.0,0,0,0.0,98,0,0.0,0,0,98,0,0,0,0,98,0,0,0,0.0,98,0,0,0,0,98,0,0.0,0,0,98,0,0.0,0.0,0,98,0,0,0,0,98,0,0,0,0,98,0.0,0.0,0.0,0.0,3,0,0,0,0,98,0,0,0,0.0,98,0,0,0,98,0,0,0,0,98,0,0.0,0,0,98,0,0,0,0,98,0,0,0,0.0,3,0,0.0,0,0,98,0,0.0,0.0,0.0,13,0,0,0,0,98
2016-12,0,0,0.0,0.0,86,0,0,0,0,86,0.0,0,0,0,86,0.0,0,0,0,86,0.0,0,0,0.0,86,0,0.0,0,0,86,0,0,0,0,86,0,0,0,0.0,86,0,0,0,0,86,0,0.0,0,0,86,0,0.0,0.0,0,86,0,0,0,0,86,0,0,0,0,86,0.0,0.0,0.0,0.0,3,0,0,0,0,86,0,0,0,0.0,86,0,0,0,86,0,0,0,0,86,0,0.0,0,0,86,0,0,0,0,86,0,0,0,0.0,3,0,0.0,0,0,86,0,0.0,0.0,0.0,12,0,0,0,0,86
2017-01,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,43,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
2017-02,0,0,0.0,0.0,70,0,0,0,0,70,0.0,0,0,0,70,0.0,0,0,0,70,0.0,0,0,0.0,70,0,0.0,0,0,70,0,0,0,0,70,0,0,0,0.0,70,0,0,0,0,70,0,0.0,0,0,70,0,0.0,0.0,0,70,0,0,0,0,70,0,0,0,0,70,0.0,0.0,0.0,0.0,2,0,0,0,0,70,0,0,0,0.0,70,0,0,0,70,0,0,0,0,70,0,0.0,0,0,70,0,0,0,0,70,0,0,0,0.0,2,0,0.0,0,0,70,0,0.0,0.0,0.0,9,0,0,0,0,70
2017-03,0,0,0.0,0.0,100,0,0,0,0,100,0.0,0,0,0,100,0.0,0,0,0,100,0.0,0,0,0.0,100,0,0.0,0,0,100,0,0,0,0,100,0,0,0,0.0,100,0,0,0,0,100,0,0.0,0,0,100,0,0.0,0.0,0,100,0,0,0,0,100,0,0,0,0,100,0.0,0.0,0.0,0.0,3,0,0,0,0,100,0,0,0,0.0,100,0,0,0,100,0,0,0,0,100,0,0.0,0,0,100,0,0,0,0,100,0,0,0,0.0,3,0,0.0,0,0,100,0,0.0,0.0,0.0,13,0,0,0,0,100
2017-04,0,0,0.0,0.0,80,0,0,0,0,80,0.0,0,0,0,80,0.0,0,0,0,80,0.0,0,0,0.0,80,0,0.0,0,0,80,0,0,0,0,80,0,0,0,0.0,80,0,0,0,0,80,0,0.0,0,0,80,0,0.0,0.0,0,80,0,0,0,0,80,0,0,0,0,80,0.0,0.0,0.0,0.0,2,0,0,0,0,80,0,0,0,0.0,80,0,0,0,80,0,0,0,0,80,0,0.0,0,0,80,0,0,0,0,80,0,0,0,0.0,3,0,0.0,0,0,80,0,0.0,0.0,0.0,11,0,0,0,0,80
2017-05,0,0,0.0,0.0,67,0,0,0,0,67,0.0,0,0,0,67,0.0,0,0,0,67,0.0,0,0,0.0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0,0.0,67,0,0,0,0,67,0,0.0,0,0,67,0,0.0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0.0,0.0,0.0,0.0,2,0,0,0,0,67,0,0,0,0.0,67,0,0,0,67,0,0,0,0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0,0.0,2,0,0.0,0,0,67,0,0.0,0.0,0.0,9,0,0,0,0,67
2017-06,0,0,0.0,0.0,58,0,0,0,0,58,0.0,0,0,0,58,0.0,0,0,0,58,0.0,0,0,0.0,58,0,0.0,0,0,58,0,0,0,0,58,0,0,0,0.0,58,0,0,0,0,58,28,0.0,0,0,58,0,0.0,0.0,0,58,0,0,0,0,58,0,0,0,0,58,0.0,0.0,0.0,0.0,2,0,0,0,0,58,0,0,0,0.0,58,0,0,0,58,0,0,0,0,58,0,0.0,0,0,58,0,0,0,0,58,0,0,0,0.0,2,0,0.0,0,0,58,0,0.0,0.0,0.0,8,0,0,0,0,58
2017-07,0,0,0.0,0.0,54,0,0,0,0,54,0.0,0,0,0,54,0.0,0,0,0,54,0.0,0,0,0.0,54,0,0.0,0,0,54,0,0,0,0,54,0,0,0,0.0,54,0,0,0,0,54,37,0.0,0,0,54,0,0.0,0.0,0,54,0,0,0,0,54,0,0,0,0,54,0.0,0.0,0.0,0.0,2,0,0,0,0,54,0,0,0,0.0,54,0,0,0,54,0,0,0,0,54,0,0.0,0,0,54,0,0,0,0,54,0,0,0,0.0,2,0,0.0,0,0,54,0,0.0,0.0,0.0,7,0,0,0,0,54
2017-08,0,0,0.0,0.0,34,0,0,0,0,34,0.0,0,0,0,34,0.0,0,0,0,34,0.0,0,0,0.0,34,0,0.0,0,0,34,0,0,0,0,34,0,0,0,0.0,34,0,0,0,0,34,0,0.0,0,0,34,0,0.0,0.0,0,34,0,0,0,0,34,0,0,0,0,34,0.0,0.0,0.0,0.0,1,0,0,0,0,34,0,0,0,0.0,34,0,0,0,34,0,0,0,0,34,0,0.0,0,0,34,0,0,0,0,34,0,0,0,0.0,1,0,0.0,0,0,34,0,0.0,0.0,0.0,5,0,0,0,0,34
2017-09,0,0,0.0,0.0,47,0,0,0,0,47,0.0,0,0,0,47,0.0,0,0,0,47,0.0,0,0,0.0,47,0,0.0,0,0,47,0,0,0,0,47,0,0,0,0.0,47,0,0,0,0,47,0,0.0,0,0,47,0,0.0,0.0,0,47,0,0,0,0,47,0,0,0,0,47,0.0,0.0,0.0,0.0,1,0,0,0,0,47,0,0,0,0.0,47,0,0,0,47,0,0,0,0,47,0,0.0,0,0,47,0,0,0,0,47,0,0,0,0.0,1,0,0.0,0,19,47,0,0.0,0.0,0.0,6,0,0,0,0,47
2017-10,0,0,0.0,0.0,89,0,0,0,0,89,0.0,0,0,0,89,0.0,0,0,0,89,0.0,0,0,0.0,89,0,0.0,0,0,89,0,0,0,0,89,0,0,0,0.0,89,0,0,0,0,89,24,0.0,0,0,89,0,0.0,0.0,0,89,0,0,0,0,89,0,0,0,0,89,0.0,0.0,0.0,0.0,3,0,15,0,0,89,0,0,0,0.0,89,0,0,0,89,0,0,0,0,89,0,0.0,0,0,89,0,0,0,0,89,0,0,0,0.0,3,0,0.0,0,0,89,0,0.0,0.0,0.0,12,0,0,0,0,89
2017-11,0,0,0.0,0.0,67,0,0,0,0,67,0.0,0,0,0,67,0.0,0,0,0,67,0.0,0,0,0.0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0,0.0,67,0,0,0,0,67,0,0.0,0,0,67,0,0.0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0.0,0.0,0.0,0.0,2,0,0,0,14,67,0,14,0,0.0,67,0,0,0,67,0,0,0,0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0,0.0,2,0,0.0,0,0,67,0,0.0,0.0,0.0,9,0,0,0,0,67
2017-12,0,0,0.0,0.0,54,0,0,0,0,54,0.0,0,0,0,54,0.0,0,0,0,54,19.0,0,0,0.0,54,0,0.0,0,0,54,0,0,0,0,54,0,0,14,0.0,54,0,0,0,0,54,14,0.0,0,0,54,0,0.0,0.0,0,54,0,0,0,0,54,0,0,0,0,54,0.0,0.0,0.0,0.0,2,0,0,0,0,54,0,0,0,0.0,54,0,0,0,54,0,0,0,0,54,0,0.0,0,0,54,0,0,0,0,54,0,0,0,0.0,2,0,0.0,0,0,54,0,0.0,0.0,0.0,7,0,0,0,0,54
2018-01,0,0,0.0,0.0,42,0,0,0,0,42,0.0,0,16,0,42,0.0,0,0,0,42,0.0,0,0,0.0,42,0,0.0,0,0,42,0,0,0,0,42,0,0,0,0.0,42,0,0,0,0,42,13,0.0,0,0,42,0,0.0,0.0,0,42,0,0,0,0,42,0,0,0,0,42,0.0,0.0,0.0,0.0,1,0,0,0,0,42,0,0,0,0.0,42,0,0,0,42,0,0,0,0,42,0,0.0,0,0,42,0,0,0,0,42,0,0,0,0.0,1,0,0.0,0,0,42,0,0.0,0.0,0.0,6,0,0,0,0,42
2018-02,0,0,0.0,0.0,58,0,0,0,0,58,0.0,0,0,0,58,0.0,0,0,0,58,0.0,0,0,0.0,58,0,0.0,0,0,58,0,0,0,0,58,0,0,0,0.0,58,0,0,0,0,58,25,0.0,0,0,58,0,0.0,0.0,0,58,0,0,0,0,58,0,0,0,0,58,0.0,0.0,0.0,0.0,2,0,0,0,0,58,0,0,0,0.0,58,0,0,0,58,0,0,0,0,58,0,0.0,0,0,58,0,0,0,0,58,0,0,0,0.0,2,0,0.0,0,0,58,0,0.0,0.0,0.0,8,0,0,0,0,58
2018-03,0,0,0.0,0.0,48,0,0,0,0,48,0.0,0,0,0,48,0.0,0,0,0,48,0.0,0,0,0.0,48,0,0.0,0,0,48,0,0,0,0,48,0,0,34,0.0,48,0,0,0,0,48,35,0.0,0,0,48,0,0.0,0.0,0,48,0,0,0,0,48,0,0,0,0,48,0.0,0.0,0.0,0.0,1,0,0,0,20,48,0,20,0,0.0,48,0,0,0,48,0,0,0,0,48,0,0.0,0,0,48,0,0,0,0,48,0,0,0,0.0,2,0,0.0,0,0,48,0,0.0,0.0,0.0,6,0,0,0,0,48
2018-04,0,0,11.0,0.0,73,0,0,0,0,73,0.0,0,0,0,73,0.0,12,0,0,73,0.0,0,0,0.0,73,0,0.0,0,0,73,0,0,0,0,73,0,0,12,0.0,73,0,0,0,0,73,20,0.0,0,0,73,0,0.0,0.0,0,73,0,0,0,0,73,0,0,0,0,73,0.0,0.0,0.0,0.0,2,0,0,0,12,73,0,12,0,0.0,73,0,0,0,73,0,0,0,0,73,0,0.0,0,0,73,0,0,0,0,73,0,0,0,0.0,2,0,0.0,0,0,73,0,0.0,0.0,0.0,10,0,0,0,0,73
2018-05,0,0,0.0,0.0,58,0,0,0,0,58,0.0,0,0,0,58,0.0,0,0,0,58,0.0,0,0,0.0,58,0,0.0,0,0,58,0,0,0,0,58,0,0,17,0.0,58,0,0,0,0,58,34,0.0,0,0,58,0,0.0,0.0,0,58,0,0,0,0,58,0,0,0,0,58,0.0,0.0,0.0,0.0,2,0,0,0,12,58,0,12,0,0.0,58,0,0,0,58,0,0,0,0,58,0,0.0,0,0,58,0,0,0,0,58,0,0,0,0.0,2,0,0.0,0,0,58,0,0.0,0.0,0.0,8,0,0,0,0,58
2018-06,0,0,0.0,0.0,52,0,0,0,0,52,0.0,0,0,0,52,0.0,0,0,0,52,0.0,0,0,0.0,52,0,0.0,0,0,52,0,0,0,0,52,0,0,0,0.0,52,0,0,0,0,52,18,0.0,0,0,52,0,0.0,0.0,0,52,0,0,0,0,52,0,0,0,0,52,0.0,0.0,0.0,0.0,2,0,0,0,0,52,0,0,0,0.0,52,0,0,0,52,0,0,0,0,52,0,0.0,0,0,52,0,0,0,0,52,0,0,0,0.0,2,0,0.0,0,0,52,0,0.0,0.0,0.0,7,0,0,0,0,52
2018-07,0,0,0.0,0.0,46,0,0,0,0,46,0.0,0,12,0,46,0.0,0,0,0,46,0.0,0,0,0.0,46,0,0.0,0,0,46,0,0,0,0,46,0,0,13,0.0,46,0,0,0,0,46,36,0.0,0,0,46,0,0.0,0.0,0,46,0,0,0,0,46,0,0,0,0,46,0.0,0.0,0.0,0.0,1,0,0,0,11,46,0,11,0,0.0,46,0,0,0,46,0,0,0,0,46,0,0.0,0,0,46,0,0,0,0,46,0,0,0,0.0,1,0,0.0,0,0,46,0,0.0,1.0,0.0,6,0,0,0,0,46
2018-08,0,0,0.0,0.0,44,10,0,0,10,44,0.0,0,0,0,44,0.0,0,0,0,44,0.0,0,0,0.0,44,0,0.0,0,0,44,0,0,0,0,44,0,0,32,0.0,44,0,0,0,0,44,26,0.0,0,0,44,0,0.0,0.0,0,44,0,10,0,0,44,0,0,0,0,44,0.0,0.0,0.0,0.0,1,0,0,0,0,44,0,0,0,0.0,44,0,0,0,44,0,0,0,0,44,0,0.0,0,0,44,0,0,0,0,44,0,0,0,0.0,1,0,0.0,0,0,44,0,0.0,0.0,0.0,6,0,0,0,0,44
