Month,অর্থনীতি,রেমিট্যান্স,নিষেধাজ্ঞা,সরবরাহ,Email,জোগান,চাহিদা,জিডিপি,বিনিয়োগ,Email_file1,বৈদেশিক মুদ্রা,বৈদেশিক বাণিজ্য,তেল,ঋণ,Email_file2,ঋণ_file3,দেনা,গবাদি পশু,ঋণসমূহ,Email_file3,ঋণসমূহ_file4,দেনাসমূহ,দুর্নীতি,ঘুষ,Email_file4,চুক্তি,পাচার,পাচারকারী,ব্যবসা,Email_file5,স্থগিতাদেশ,স্থগিত ঘোষণা,জ্বালানী,বিদেশি,Email_file6,বৈদেশিক,বিনিয়োগকারী,শুল্ক,গুদাম,Email_file7,আড়ত,শুল্ক বিভাগ,কাস্টমস বিভাগ,লাইসেন্স,Email_file8,অনুমতিপত্র,পাঠানো,চালান,শিপমেন্ট,Email_file9,টাকা,Email_file10,নিষেধাজ্ঞা_file11,চাকরি,রোজগার,কর্মসংস্থান,Email_file11,বাধা,বিধিনিষেধ,নিষেধাজ্ঞা_file12,বেকারত্ব,Email_file12,মুদ্রা,শ্রম বাজার,বাজার,বিনিময় হার,Email_file13,কর,করসমূহ,পণ্য,দ্রব্য,Email_file14,উৎপাদনের স্তর,ঋতুভিত্তিক কাজ,মৌসুমি কাজ,অস্থায়ী কাজ,Email_file15,নিষেধাজ্ঞা_file16,প্রবাসী নেটওয়ার্ক,প্রবাসী জনগোষ্ঠী,আমদানি,Email_file16,রপ্তানি,বাণিজ্য,স্থানীয় অর্থনীতি,ব্যবসায়ী,Email_file17,অপ্রাতিষ্ঠানিক খাত,অপ্রাতিষ্ঠানিক বাজার,কালোবাজার,বিদেশি মুদ্রা,Email_file18
2013-07,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,100.0,0.0,0,100,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03,0,0.0,0.0,0,88,0,0,0,0,88,0,0,0,0,88,0,0,0.0,0,88,0,0,0,0.0,88,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,3,0,0,0.0,0.0,88,0,0,0,0,88,0,0,0,0,88,0,88,0.0,0,0,0,88,0,0,0.0,0.0,88,0,0,0,0,88,0,0,0,0,61,0,0,0,0,88,0.0,0,0,0,88,0,0,0,0,88,0,0,0,0,88
2016-04,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,76,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08,0,0.0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0.0,0,67,0,0,0,0.0,67,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,2,0,0,0.0,0.0,67,0,0,0,0,67,0,0,0,0,67,0,67,0.0,0,0,0,67,0,0,0.0,0.0,67,0,0,0,0,67,0,0,0,0,47,0,0,0,0,67,0.0,0,0,0,67,0,0,0,0,67,0,0,0,0,67
2016-09,0,0.0,0.0,0,48,0,0,0,0,48,0,0,0,0,48,0,0,0.0,0,48,0,0,0,0.0,48,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,48,0,0,0,0,48,0,0,0,0,48,0,48,0.0,0,0,0,48,0,0,0.0,0.0,48,0,0,0,0,48,0,0,0,0,34,0,0,0,0,48,0.0,0,0,0,48,0,0,0,0,48,0,0,0,0,48
2016-10,0,0.0,0.0,0,52,0,0,0,0,52,0,0,0,0,52,0,0,0.0,0,52,0,0,0,0.0,52,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,52,0,0,0,0,52,0,0,0,0,52,0,52,0.0,0,0,0,52,0,0,0.0,0.0,52,0,0,0,0,52,0,0,0,0,37,0,0,0,0,52,0.0,0,0,0,52,0,0,0,0,52,0,0,0,0,52
2016-11,0,0.0,0.0,0,98,0,0,0,0,98,0,0,0,0,98,0,0,0.0,0,98,0,0,0,0.0,98,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,3,0,0,0.0,0.0,98,0,0,0,0,98,0,0,0,0,98,0,98,0.0,0,0,0,98,0,0,0.0,0.0,98,0,0,0,0,98,0,0,0,0,68,0,0,0,0,98,0.0,0,0,0,98,0,0,0,0,98,0,0,0,0,98
2016-12,0,0.0,0.0,0,86,0,0,0,0,86,0,0,0,0,86,0,0,0.0,0,86,0,0,0,0.0,86,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,3,0,0,0.0,0.0,86,0,0,0,0,86,0,0,0,0,86,0,86,0.0,0,0,0,86,0,0,0.0,0.0,86,0,0,0,0,86,0,0,0,0,61,0,0,0,0,86,0.0,0,0,0,86,0,0,0,0,86,0,0,0,0,86
2017-01,0,0.0,0.0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02,0,0.0,0.0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0.0,0,70,0,0,0,0.0,70,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,2,0,0,0.0,0.0,70,0,0,0,0,70,0,0,0,0,70,0,70,0.0,0,0,0,70,0,0,0.0,0.0,70,0,0,0,0,70,0,0,0,0,49,0,0,0,0,70,0.0,0,0,0,70,0,0,0,0,70,0,0,0,0,70
2017-03,0,0.0,0.0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0.0,0,100,0,0,0,0.0,100,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,3,0,0,0.0,0.0,100,0,0,0,0,100,0,0,0,0,100,0,100,0.0,0,0,0,100,0,0,0.0,0.0,100,0,0,0,0,100,0,0,0,0,70,0,0,0,0,100,0.0,0,0,0,100,0,0,0,0,100,0,0,0,0,100
2017-04,0,0.0,0.0,0,80,0,0,0,0,80,0,0,0,0,80,0,0,0.0,0,80,0,0,0,0.0,80,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,3,0,0,0.0,0.0,80,0,0,0,0,80,0,0,0,0,80,0,80,0.0,0,0,0,80,0,0,0.0,0.0,80,0,0,0,0,80,0,0,0,0,56,0,0,0,0,80,0.0,0,0,0,80,0,0,0,0,80,0,0,0,0,80
2017-05,0,0.0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0.0,0,67,0,0,0,0.0,67,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,2,0,0,0.0,0.0,67,0,0,0,0,67,0,0,0,0,67,0,67,0.0,0,0,0,67,0,0,0.0,0.0,67,0,0,0,0,67,0,0,0,0,47,0,0,0,0,67,0.0,0,0,0,67,0,0,0,0,67,0,0,0,0,67
2017-06,0,0.0,0.0,0,58,0,0,0,0,58,0,0,0,0,58,0,0,0.0,0,58,0,0,0,0.0,58,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,58,0,0,0,0,58,0,0,0,0,58,0,58,0.0,0,0,0,58,0,0,0.0,0.0,58,0,0,0,0,58,0,0,0,0,41,0,0,0,0,58,0.0,0,0,0,58,0,0,0,0,58,0,0,0,0,58
2017-07,0,0.0,0.0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0.0,0,54,0,0,0,0.0,54,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,54,0,0,0,0,54,0,0,0,0,54,0,54,0.0,0,0,0,54,0,0,0.0,0.0,54,0,0,0,0,54,0,0,0,0,38,0,0,0,0,54,0.0,0,0,0,54,0,0,0,0,54,0,0,0,0,54
2017-08,0,0.0,0.0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,0.0,0,34,0,0,0,0.0,34,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,1,0,0,0.0,0.0,34,0,0,0,0,34,0,0,0,0,34,0,34,0.0,0,0,0,34,0,0,0.0,0.0,34,0,0,0,0,34,0,0,0,0,24,0,0,0,0,34,0.0,0,0,0,34,0,0,0,0,34,0,0,0,0,34
2017-09,0,0.0,0.0,0,47,0,0,0,0,47,0,0,0,0,47,0,0,0.0,0,47,0,0,0,0.0,47,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,47,0,0,0,0,47,0,0,0,0,47,0,47,0.0,0,0,0,47,0,0,0.0,0.0,47,0,0,0,0,47,0,0,0,0,33,0,0,19,0,47,0.0,0,0,0,47,0,0,0,0,47,0,0,0,0,47
2017-10,0,0.0,0.0,0,89,0,0,0,0,89,0,0,0,0,89,0,0,0.0,0,89,0,0,0,0.0,89,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,3,0,0,0.0,0.0,89,0,0,0,0,89,0,0,0,0,89,19,89,0.0,0,0,0,89,0,0,0.0,0.0,89,0,0,0,0,89,0,0,0,0,62,0,0,0,0,89,0.0,0,0,0,89,0,0,0,0,89,0,0,0,0,89
2017-11,0,0.0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0.0,0,67,0,0,0,0.0,67,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,2,0,0,0.0,0.0,67,0,0,0,0,67,0,0,0,0,67,14,67,0.0,0,0,0,67,0,0,0.0,0.0,67,0,0,0,0,67,0,0,0,0,47,0,0,0,0,67,0.0,0,0,0,67,0,0,0,0,67,0,0,0,0,67
2017-12,0,0.0,0.0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0.0,0,54,0,0,0,0.0,54,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,54,0,0,0,0,54,0,0,0,0,54,15,54,0.0,0,0,0,54,0,0,0.0,0.0,54,0,0,0,0,54,0,0,0,0,38,0,0,0,0,54,0.0,0,0,0,54,0,0,0,0,54,0,0,0,0,54
2018-01,0,0.0,0.0,0,42,0,0,0,0,42,0,0,0,13,42,13,0,0.0,0,42,0,0,0,0.0,42,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,1,0,0,0.0,0.0,42,0,0,0,0,42,0,0,0,0,42,0,42,0.0,0,0,0,42,0,0,0.0,0.0,42,0,0,0,0,42,0,0,0,0,29,0,0,0,0,42,0.0,0,0,0,42,0,0,0,0,42,0,0,0,0,42
2018-02,0,0.0,0.0,0,58,0,0,0,0,58,0,0,0,0,58,0,0,0.0,0,58,0,0,0,0.0,58,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,14,0,0.0,0.0,58,0,0,0,0,58,0,0,0,0,58,0,58,0.0,0,0,0,58,0,0,0.0,0.0,58,0,0,0,0,58,0,0,0,0,41,0,0,0,0,58,0.0,0,0,0,58,0,0,0,0,58,0,0,0,0,58
2018-03,0,0.0,0.0,0,48,0,0,0,0,48,0,0,0,0,48,0,0,0.0,0,48,0,0,0,0.0,48,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,48,0,0,0,0,48,0,0,0,0,48,22,48,0.0,0,0,0,48,0,0,0.0,0.0,48,0,0,0,0,48,0,0,0,0,34,0,0,0,0,48,0.0,0,0,0,48,0,0,0,0,48,0,0,0,0,48
2018-04,0,0.0,0.0,0,73,0,0,0,0,73,0,0,0,0,73,0,0,0.0,0,73,0,0,0,0.0,73,0.0,0.0,0.0,0.0,2,0,0.0,0,0.0,2,0,0,0.0,0.0,73,0,0,0,0,73,0,0,0,0,73,17,73,0.0,0,0,0,73,0,0,0.0,0.0,73,0,0,0,0,73,0,0,0,0,51,0,0,0,0,73,0.0,0,0,0,73,0,0,0,0,73,0,0,0,0,73
2018-05,0,0.0,0.0,0,58,0,0,0,0,58,0,0,0,0,58,0,0,0.0,0,58,0,0,0,0.0,58,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,2,0,0,0.0,0.0,58,0,0,0,0,58,0,0,0,0,58,0,58,0.0,0,0,0,58,0,0,0.0,0.0,58,0,0,15,0,58,0,0,0,0,41,0,0,0,0,58,0.0,0,0,0,58,0,0,0,0,58,0,0,0,0,58
