Month,speaker,president,vice-president,spokesperson,Email,repression,oppression,discontent,discontent(2),corruption,nepotism,deal,deal(2),bargain,deadline,summit,bodyguard,stalemate,disagreement,misunderstanding,investigation,security measures,coalition,consensus,crackdown,opposition,discrimination,talks,negotiations,negotiations(2),direct,indirect,civil society,civil society(2),civil society(3),directorate,planning,parliament,MP,authorit,local,council,mayor,union,union(2),union(3),constitution,constitution(2),delegation,inspector,supporter,activist,activist(2),aide,policy,principle,pledge,agreement,alliance,dialogue,announcement,closure,trade union,restriction,restriction(2),restrictions,demonstrator,demonstrator(2),sit-in,protester,crime,boycott,boycott(2),boycott(3),Ministry of Foreign Affairs,Ministry of Defence,Ministry of Health,Ministry of Education,representative,election,rule,law,Ministry of Displacement and Migration,Ministry of Displacement and Migration(2),Ministry of Interior,Ministry of Oil,Ministry of Oil(2),Ministry of Justice,Ministry of Justice(2),Ministry of Finance,Ministry of Electricity,Ministry of Electricity(2),Ministry of Water Resources,Ministry of Trade,Ministry of Industry and Minerals,Ministry of Industry and Minerals(2),Ministry of Higher Education,Ministry of Higher Education(2),Ministry of Human Rights,Ministry of Human Rights(2),Ministry of Communications,Ministry of Communications(2),Ministry of Construction and Housing,Ministry of Construction and Housing(2),Ministry of Culture,Ministry of Culture(2),KRG,Ministry of Science and Technology,Ministry of Transportation,Ministry of Transportation(2),Ministry of Labour and Social Affairs,Ministry of Labour and Social Affairs(2),Ministry of Labour and Social Affairs(3),Ministry of the Environment,Ministry of the Environment(2),Ministry of Planning,party,registration,register,register(2),administration,parties,parties(2),political,responsibility,department,judge,elections,army,guards,guards(2),guards(3),reform,protest,demonstration,demonstration(2),decree,resolution,resolution(2),resolution(3),electorate,electorate(2),vote,voter,committee,committee(2),minister,ministry,official,candidate,prime minister,province,governorate,district,government
2011-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6155.658444022774,6155.658444022774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8089.204633204637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494117208.201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0.0,0.5,0,0.0,982320687984.4293,0.0,0.0,0.0,0.0,0.18384401114206125,0.0,0.18384401114206125,0.0,0.0,0.0,0.8250000000000002,0.8250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.905335628227197,0.0,0.0,0.0,0.0,0.0,30.6271903323263,6.806042296072511,218.1394234215783,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,512.9715370018979,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,0.0,3917.913043478263,8021.685339493446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.178368121466,0.0,0.0,0.0,0.0,0.0,15851.125973431068,31702.251946862136,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463182747.6078435,825634489.9106802,275211496.6368934,275211496.6368934,275211496.6368934,0.0,0.0,270226731.68350834,0.0,1598610183.888823,0.0,0.0,1484423742.1824784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41968671945.90998,34101394470.49627,34101394470.49627,0.0,0.0,0.0,0.0,0.0,0.0,18269830673.01512,196129101170.85422,196129101170.85422,0.0,98064550585.42711,0.0,0.0,553952423154.321,553952423154.321
2012-06,0.5,0.5,0,0.0,1023736212655.0585,0.0,0.0,0.0,0.0,0.18384401114206125,0.0,0.18384401114206125,0.18384401114206125,0.0,0.0,0.8250000000000002,0.8250000000000002,0.0,0.0,0.0,0.21268882175226594,0.0,0.0,0.0,0.0,0.0,0.0,0.4253776435045319,0.0,0.0,10.905335628227197,1.8175559380378663,0.0,0.0,0.0,15.774280835413116,27.224169184290044,10.209063444108766,214.73640227354204,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,512.9715370018979,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,3917.913043478263,3917.913043478263,8021.685339493446,0.0,4103.772296015183,12311.316888045549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.178368121466,0.0,0.0,0.0,0.0,0.0,15851.125973431068,31702.251946862136,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070942.117647062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892081.5758308164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463182747.6078435,550422993.2737868,275211496.6368934,275211496.6368934,275211496.6368934,135113365.84175417,135113365.84175417,270226731.68350834,270226731.68350834,1712796625.5951674,456745766.825378,114186441.7063445,2055355950.714201,0.0,0.0,0.0,1224483116.7861779,0.0,0.0,0.0,0.0,41968671945.90998,34101394470.49627,34101394470.49627,0.0,0.0,3933638737.7068543,3653966134.603024,3653966134.603024,3653966134.603024,21923796807.618145,196129101170.85422,196129101170.85422,98064550585.42711,98064550585.42711,553952423154.321,0.0,553952423154.321,553952423154.321
2012-07,0.5,0.5,0,0.0,1008308369969.24,0.0,0.0,0.4962406015037595,0.0,0.18384401114206125,0.0,0.18384401114206125,0.18384401114206125,0.0,0.8250000000000002,0.8250000000000002,0.8250000000000002,0.0,0.0,0.0,0.21268882175226594,0.0,0.0,0.0,0.0,0.0,0.8507552870090638,0.4253776435045319,0.0,0.0,10.905335628227197,0.0,0.0,0.0,0.0,15.774280835413116,30.6271903323263,6.806042296072511,221.54244456961456,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,512.9715370018979,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,3917.913043478263,3917.913043478263,8021.685339493446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.178368121466,0.0,0.0,0.0,0.0,0.0,15851.125973431068,47553.377920293206,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070942.117647062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463182747.6078435,550422993.2737868,275211496.6368934,275211496.6368934,275211496.6368934,135113365.84175417,135113365.84175417,270226731.68350834,270226731.68350834,1826983067.301512,228372883.412689,0.0,2740474600.952268,0.0,0.0,0.0,1224483116.7861779,1224483116.7861779,0.0,0.0,0.0,41968671945.90998,34101394470.49627,34101394470.49627,0.0,0.0,0.0,7307932269.206048,3653966134.603024,7307932269.206048,21923796807.618145,196129101170.85422,196129101170.85422,0.0,98064550585.42711,553952423154.321,0.0,553952423154.321,553952423154.321
2012-08,0.5,0.5,0,0.0,1001808825161.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250000000000002,0.8250000000000002,0.0,0.0,0.0,0.21268882175226594,0.0,0.0,0.0,0.0,0.0,0.0,0.4253776435045319,0.0,0.0,10.905335628227197,1.8175559380378663,0.0,0.0,0.0,12.37125968737686,17.015105740181276,6.806042296072511,221.54244456961456,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,0.0,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,3917.913043478263,3917.913043478263,8021.685339493446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.178368121466,0.0,0.0,0.0,0.0,0.0,0.0,47553.377920293206,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070942.117647062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463182747.6078435,550422993.2737868,275211496.6368934,275211496.6368934,137605748.3184467,0.0,0.0,270226731.68350834,270226731.68350834,1370237300.476134,342559325.1190335,0.0,2397915275.8332343,0.0,0.0,0.0,1224483116.7861779,0.0,0.0,0.0,0.0,41968671945.90998,34101394470.49627,34101394470.49627,0.0,0.0,3933638737.7068543,0.0,0.0,0.0,18269830673.01512,196129101170.85422,196129101170.85422,0.0,98064550585.42711,0.0,0.0,553952423154.321,553952423154.321
2012-09,0.5,0.5,0,0.0,956613095528.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.452667814113599,0.0,0.0,0.0,0.0,0.0,10.209063444108766,0.0,228.34848686568705,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,0.0,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47553.377920293206,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231591373.80392176,275211496.6368934,137605748.3184467,137605748.3184467,137605748.3184467,0.0,0.0,270226731.68350834,0.0,1027677975.3571005,0.0,0.0,1826983067.301512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41968671945.90998,34101394470.49627,34101394470.49627,0.0,0.0,0.0,0.0,0.0,0.0,32885695211.427216,196129101170.85422,196129101170.85422,0.0,98064550585.42711,0.0,0.0,553952423154.321,553952423154.321
2012-10,0.5,0.5,0,0.0,972040976280.0493,0.0,0.0,0.4962406015037595,0.0,0.0,0.0,0.0,0.18384401114206125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08777969018933,0.0,0.0,0.0,0.0,12.37125968737686,17.015105740181276,6.806042296072511,221.54244456961456,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,0.0,0.0,0.0,512.9715370018979,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.178368121466,0.0,0.0,0.0,0.0,0.0,0.0,31702.251946862136,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231591373.80392176,275211496.6368934,137605748.3184467,137605748.3184467,137605748.3184467,0.0,0.0,270226731.68350834,135113365.84175417,1141864417.063445,0.0,0.0,1484423742.1824784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34101394470.49627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25577762942.22117,196129101170.85422,196129101170.85422,0.0,98064550585.42711,0.0,0.0,553952423154.321,553952423154.321
2012-11,0.5,0.5,0,0.0,968260624440.0577,0.0,0.0,0.0,0.0,0.18384401114206125,0.0,0.18384401114206125,0.18384401114206125,0.0,0.0,0.8250000000000002,0.8250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270223752151465,0.0,0.0,0.0,0.0,12.37125968737686,13.612084592145022,6.806042296072511,218.1394234215783,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,0.0,0.0,0.0,0.0,0.0,1958.9565217391319,1958.9565217391319,0.0,3917.913043478263,0.0,8021.685339493446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.178368121466,0.0,0.0,0.0,0.0,0.0,15851.125973431068,47553.377920293206,0.0,524288.0000000003,524288.0000000003,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231591373.80392176,550422993.2737868,137605748.3184467,137605748.3184467,137605748.3184467,0.0,0.0,270226731.68350834,135113365.84175417,1256050858.7697895,228372883.412689,0.0,1941169509.0078566,0.0,0.0,0.0,1224483116.7861779,0.0,0.0,0.0,0.0,38035033208.203125,34101394470.49627,34101394470.49627,0.0,0.0,7867277475.413709,7307932269.206048,0.0,0.0,29231729076.824192,196129101170.85422,196129101170.85422,0.0,98064550585.42711,0.0,0.0,553952423154.321,553952423154.321
2012-12,0.5,0.5,0,0.0,956613095528.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.18384401114206125,0.0,0.0,0.0,0.8250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08777969018933,0.0,0.0,0.0,0.0,0.0,17.015105740181276,0.0,224.9454657176508,0.0,130.47104247104252,130.47104247104252,0.0,447.4010227382372,190.91525423728825,190.91525423728825,256.48576850094895,256.48576850094895,0.0,0.0,0.0,0.0,0.0,0.0,1958.9565217391319,0.0,0.0,0.0,0.0,8021.685339493446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63404.50389372427,0.0,524288.0000000003,0.0,524288.0000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463182747.6078435,275211496.6368934,137605748.3184467,137605748.3184467,0.0,0.0,0.0,270226731.68350834,0.0,1256050858.7697895,0.0,0.0,1484423742.1824784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34101394470.49627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196129101170.85422,98064550585.42711,0.0,0.0,0.0,0.0,553952423154.321,553952423154.321
2013-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
