Month,বিভাগ,রাজ্য,বেসামরিক,জনগণ,Email,সাধারণ মানুষ,সমাজ,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল
2011-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0,0.0,0.0,0.0,0.0,412.5132555673384,0.0,0.0,0.0,0.0,0.0
2011-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.350210970464,0.0,0.0
2013-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09,0,0.0,0.0,0.0,395.9652066526169,0.0,0.0,0.0,0.0,0.0,0.0
2015-10,0,0.0,0.0,0.0,229.64637054735988,0.0,0.0,0.0,0.0,0.0,0.0
2015-11,0,0.0,0.0,0.0,336.76280476618746,0.0,0.0,0.0,0.0,0.0,0.0
2015-12,0,0.0,0.0,0.0,330.6376722105141,0.0,0.0,0.0,0.0,0.0,0.0
2016-01,0,0.0,0.0,0.0,223.52123799168646,0.0,0.0,0.0,0.0,0.0,0.0
2016-02,0,0.0,0.0,0.0,163.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2016-03,0,0.0,0.0,0.0,166.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2016-04,0,0.0,0.0,0.0,231.64637054735988,0.0,0.0,0.0,0.0,0.0,0.0
2016-05,0,0.0,0.0,0.0,158.19370354958363,0.0,0.0,0.0,0.0,0.0,0.0
2016-06,0,0.0,0.0,0.0,229.64637054735988,0.0,0.0,0.0,0.0,0.0,0.0
2016-07,0,0.0,0.0,0.0,231.64637054735988,0.0,0.0,0.0,0.0,0.0,0.0
2016-08,0,0.0,0.0,0.0,189.85747077063508,0.0,0.0,0.0,0.0,0.0,0.0
2016-09,0,0.0,0.0,0.0,105.1164342188276,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,0,0.0,0.0,0.0,163.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2016-11,0,0.0,0.0,0.0,171.4439686609304,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,0,0.0,0.0,0.0,138.78020143987902,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,0,0.0,0.0,0.0,170.4439686609304,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,0,0.0,0.0,0.0,139.78020143987902,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,0,0.0,0.0,0.0,139.78020143987902,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,0,0.0,0.0,0.0,132.65506888420563,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,0,0.0,0.0,0.0,124.52993632853224,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,0,0.0,0.0,0.0,98.99130166315423,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,0,0.0,0.0,0.0,131.65506888420563,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,11,0.0,0.0,0.0,131.65506888420563,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,7,0.0,0.0,0.0,138.78020143987902,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,12,0.0,0.0,0.0,138.78020143987902,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,8,0.0,0.0,0.0,165.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,6,0.0,0.0,0.0,163.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,8,0.0,0.0,0.0,156.19370354958363,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,8,0.0,0.0,0.0,190.85747077063508,0.0,8.250265111346767,0.0,0.0,0.0,0.0
2018-03,0,0.0,0.0,0.0,166.31883610525705,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2018-04,5,0.0,0.0,0.0,170.4439686609304,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,0,0.0,0.0,0.0,129.65506888420563,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,0,0.0,0.0,0.0,99.99130166315423,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,5,0.0,0.0,0.0,138.78020143987902,0.0,8.250265111346767,0.0,0.0,0.0,0.0
2018-08,4,0.0,0.0,0.0,124.52993632853224,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,6,0.0,0.0,0.0,133.65506888420563,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2018-10,5,0.0,4.0,0.0,125.52993632853224,0.0,4.1251325556733835,0.0,8.20675105485232,0.0,0.0
2018-11,7,0.0,0.0,0.0,163.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,8,0.0,0.0,0.0,158.19370354958363,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,6,0.0,2.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2019-02,5,0.0,0.0,0.0,125.52993632853224,0.0,2.0625662778366918,0.0,0.0,0.0,0.0
2019-03,7,0.0,0.0,0.0,124.52993632853224,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2019-04,6,0.0,0.0,0.0,123.52993632853224,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2019-05,7,0.0,0.0,0.0,123.52993632853224,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2019-06,4,0.0,0.0,0.0,67.32753444210282,0.0,2.0625662778366918,0.0,0.0,0.0,0.0
2019-07,6,0.0,1.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2019-08,5,0.0,0.0,0.0,100.99130166315423,0.0,2.0625662778366918,0.0,0.0,0.0,8.20675105485232
2019-09,9,0.0,0.0,0.0,99.99130166315423,0.0,8.250265111346767,0.0,0.0,0.0,8.20675105485232
2019-10,8,0.0,0.0,0.0,99.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2019-11,7,0.0,0.0,0.0,123.52993632853224,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2019-12,7,0.0,2.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2020-01,6,0.0,1.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2020-02,7,0.0,1.0,0.0,105.1164342188276,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2020-03,7,0.0,1.0,0.0,124.52993632853224,0.0,2.0625662778366918,0.0,0.0,0.0,0.0
2020-04,7,0.0,0.0,0.0,139.78020143987902,0.0,0.0,0.0,0.0,8.20675105485232,0.0
2020-05,7,0.0,0.0,0.0,163.31883610525705,0.0,0.0,0.0,0.0,0.0,0.0
2020-06,8,0.0,0.0,0.0,170.4439686609304,0.0,2.0625662778366918,0.0,0.0,0.0,0.0
2020-07,7,0.0,0.0,0.0,194.98260332630846,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2020-08,5,0.0,2.0,0.0,189.85747077063508,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2020-09,6,0.0,1.0,0.0,189.85747077063508,0.0,8.250265111346767,0.0,0.0,0.0,8.20675105485232
2020-10,7,0.0,0.0,0.0,166.31883610525705,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2020-11,6,1.0,0.0,0.0,164.31883610525705,0.0,28.875927889713687,0.0,0.0,0.0,8.20675105485232
2020-12,8,0.0,0.0,0.0,158.19370354958363,0.0,8.250265111346767,0.0,0.0,0.0,8.20675105485232
2021-01,9,2.0,3.0,0.0,133.65506888420563,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2021-02,10,0.0,1.0,0.0,132.65506888420563,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2021-03,13,0.0,1.0,0.0,130.65506888420563,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2021-04,8,2.0,0.0,0.0,125.52993632853224,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2021-05,7,0.0,2.0,0.0,123.52993632853224,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2021-06,8,0.0,4.0,0.0,124.52993632853224,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2021-07,16,0.0,2.0,0.0,100.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,0.0
2021-08,21,0.0,2.0,0.0,105.1164342188276,0.0,8.250265111346767,0.0,0.0,0.0,8.20675105485232
2021-09,15,0.0,3.0,0.0,99.99130166315423,0.0,8.250265111346767,0.0,0.0,8.20675105485232,8.20675105485232
2021-10,12,0.0,1.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2021-11,11,1.0,1.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2021-12,10,0.0,0.0,0.0,90.86616910748084,0.0,8.250265111346767,0.0,0.0,0.0,8.20675105485232
2022-01,12,1.0,4.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2022-02,13,1.0,0.0,0.0,97.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2022-03,11,1.0,1.0,1.0,125.52993632853224,0.0,8.250265111346767,0.0,0.0,8.20675105485232,8.20675105485232
2022-04,11,1.0,1.0,0.0,105.1164342188276,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2022-05,11,1.0,1.0,0.0,99.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2022-06,12,1.0,3.0,0.0,106.1164342188276,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2022-07,9,1.0,2.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2022-08,9,1.0,1.0,0.0,106.1164342188276,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2022-09,11,1.0,1.0,0.0,124.52993632853224,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2022-10,9,1.0,1.0,0.0,99.99130166315423,0.0,8.250265111346767,0.0,0.0,8.20675105485232,8.20675105485232
2022-11,10,1.0,1.0,0.0,106.1164342188276,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2022-12,8,1.0,1.0,0.0,72.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-01,10,1.0,1.0,0.0,73.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-02,10,1.0,2.0,1.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-03,11,1.0,2.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-04,9,1.0,2.0,0.0,73.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-05,15,1.0,1.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-06,11,1.0,1.0,0.0,99.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-07,8,1.0,1.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-08,10,0.5,1.0,0.0,105.1164342188276,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-09,9,1.0,2.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-10,9,1.0,1.0,0.0,91.86616910748084,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-11,12,1.0,2.0,0.0,97.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2023-12,9,1.0,1.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-01,10,1.0,1.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-02,11,1.0,1.0,0.0,97.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-03,11,1.0,1.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2024-04,7,1.0,1.0,0.0,72.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-05,10,1.0,0.5,0.0,91.86616910748084,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-06,8,1.0,1.0,0.0,72.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-07,7,1.0,1.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2024-08,9,1.0,1.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-09,10,1.0,1.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2024-10,9,1.0,1.0,0.0,98.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2024-11,9,1.0,1.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2024-12,8,1.0,0.0,0.0,96.99130166315423,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2025-01,11,1.0,0.0,0.0,91.86616910748084,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2025-02,11,1.0,1.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2025-03,9,1.0,1.0,0.0,90.86616910748084,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2025-04,8,1.0,1.0,0.0,73.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2025-05,8,1.0,1.0,0.0,73.45266699777619,0.0,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
2025-06,6,1.0,1.0,0.0,73.45266699777619,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2025-07,10,1.0,1.0,0.0,67.32753444210282,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2025-08,10,1.0,0.0,0.0,72.45266699777619,0.0,4.1251325556733835,0.0,0.0,0.0,8.20675105485232
2025-09,10,1.0,6.0,0.5,66.32753444210282,2.0625662778366918,4.1251325556733835,0.0,0.0,8.20675105485232,8.20675105485232
