Month,রেস্তোরাঁ,রেস্টুরেন্ট,আঙ্গিনা,বন্দর,Email,বেকারি,জনসাধারণ,স্কয়ার,উদ্যান,ইন্টারনেট,টেলিফোন লাইন,বিদ্যুৎ উৎপাদক,জেনারেটর,পোর্ট,পাইপলাইন,সীমান্ত,আবাসন,পানীয় জল,সেলুন,সেবা,ইউনিভার্সিটি,বাজার,স্টেশন,ক্যাফে,শহরতলি,উপশহর,শহরতলিগুলো,উপশহরগুলো,ভোটকেন্দ্র,অফিস,অধিদপ্তর,স্যানিটেশন,যানজট,ট্রাফিক,অতিরিক্ত ভিড়,ক্ষতি,পুনর্বাসন,বস্তি,অপসারণ,উন্নয়নজনিত পুনর্বাসন,পুলিশ,বিমানবন্দর,এয়ারপোর্ট,সেনাবাহিনী,বিপণিবিতান,অপর্যাপ্ত,উন্নতি,কলেজ,নার্সারি,বাঁধ,লবণমুক্তকরণ,পার্ক,আবাসন কমপ্লেক্স,আবাসিক কমপ্লেক্স,হাউজিং কমপ্লেক্স,আর্মি,সড়ক,রোড,সড়ক,বিঘ্ন,ঔষধালয়,পয়ঃনিষ্কাশন,হোটেল,মদের দোকান,ট্যাক্সি,একক,আবাসিক ইউনিট,বীমা,বিদ্যুৎ কেন্দ্র,শক্তি,অগ্নি,বিশুদ্ধকরণ,কারখানা,ফ্যাক্টরি,উচ্চমাধ্যমিক,উপেক্ষা,বসতি,দোকান,ব্যর্থতা,পুনর্গঠন,যন্ত্রপাতি,চিকিৎসা,বর্ডার,মন্ত্রণালয়,বাড়িগুলো,বাড়ি,আবাসন সংকট,ভিড়,পরিষ্কার,নোংরা,প্রাথমিক,প্রাইমারী,মাধ্যমিক,তৃতীয়,অবকাঠামো,সামরিক,মিলিটারি,বিদ্যালয়,আদালত,কোর্ট,কারাগার,জেল,প্রজেক্ট,অপেক্ষা,বিলম্ব,দেরী,ভাঙা,খোলা,বন্ধ,প্রকল্প,ব্যবস্থা,সিস্টেম,শাসনব্যবস্থা,ফান্ডিং,নিয়োগ,সক্ষমতা,সামর্থ,চিকিৎসাকেন্দ্র,ক্লিনিক,ফার্মেসি,সার্ভিস,যোগাযোগ,বিদ্যুৎ লাইন,মদ বিক্রয়কেন্দ্র,ভবন,বিল্ডিং,বিদ্যুৎ,অর্থায়ন,ব্রিজ,চেকপয়েন্ট,বাস,বিশ্ববিদ্যালয়,স্কুল,হাসপাতাল,হসপিটাল,সেতু
2018-01,0,0,0,0.0,1322717551514.5103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.221640903687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50331648.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14769318789.119999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,0,0,0,0.0,964061881225.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32505856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18285823262.719997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129982133494.6429,0.0,0.0,0.0,0.0
2018-03,0,0,0,0.0,554972934024.2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.380737217599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39845888.0,0.0,0.0,0.0,0.0,107928429.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18285823262.719997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,0,0,0,0.0,687850778753.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.6932223543406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17568.93682588598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117740105.14285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436207615.9999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21099026841.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125499990960.34486,0.0,0.0,0.0,0.0
2018-05,0,0,0,0.0,964860789058.6288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.647800237813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98304.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137363455.99999997,0.0,127551780.57142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26022133104.639996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161357131234.72913,0.0,0.0,0.0,0.0
2018-06,0,0,0,0.0,376653192185.5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237.0625445897745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,0.0,59392.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31457280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21099026841.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,0,0,0,0.0,548353117650.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440.028537455411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,0.0,0.0,0.0,0.0,69632.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25165824.0,0.0,0.0,0.0,0.0,0.0,0.0,206045183.99999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37274947420.159996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206178556577.7094,0.0,0.0,0.0,0.0
2018-08,0,0,0,0.0,741918739203.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.6420927467307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.000000000002,0.0,0.0,0.0,0.0,0.0,26624.0,0.0,71680.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216220.25481481478,0.0,216220.25481481478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32505856.0,0.0,0.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33758442946.559998,0.0,0.0,0.0,0.0,0.0,0.0,22590048188.2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219624984180.60352,170706385600.74957,0.0,0.0,0.0
2018-09,0,0,0,0.0,451784461240.4,0.0,0.0,0.0,0.0,37.54329501915709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0000000000001,0.0,0.0,4745.284185493461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7027.574730354391,0.0,0.0,0.0,0.0,0.0,0.0,86016.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8912895.999999998,0.0,35651584.0,0.0,0.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,88305078.85714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36571646525.439995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,304785692332.2661,0.0,138698938300.60904,0.0,0.0
2018-10,0,0,0,0.0,793151048666.4817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.858026159335,1491.3750297265165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61440.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49283072.0,0.0,24117248.0,0.0,0.0,0.0,0.0,88305078.85714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352321535.99999994,0.0,0.0,0.0,0.0,1409286143.9999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34461743841.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237553554317.79562,0.0,0.0,0.0,0.0
2018-11,0,0,0,0.0,682039809852.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,0.0,304.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.7954815695603,2169.2727705112966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,0.0,0.0,0.0,0.0,49152.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31457280.0,0.0,0.0,0.0,0.0,37192835.640500575,0.0,117740105.14285713,0.0,78493403.42857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28132035788.799995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,300303549797.9681,0.0,0.0,0.0,0.0
2018-12,0,0,0,0.0,717316478716.8733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.3239001189065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49152.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225668534.85714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28132035788.799995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161357131234.72913,224052131100.98383,0.0,0.0,0.0
2019-01,0,0,0,0.0,681240834944.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.380737217599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,0.0,131072.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777215.999999996,0.0,30408704.0,0.0,18874368.0,0.0,0.0,0.0,0.0,127551780.57142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29538637578.239998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,94124993220.25865,0.0,149368087400.65588,0.0,160037236500.70273
2019-02,0,0,0,0.0,698519927853.9802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.5909631391205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96256.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340208.1910009182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9437183.999999998,0.0,38797312.0,0.0,29360128.0,0.0,0.0,0.0,0.0,88305078.85714285,0.0,88305078.85714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335544319.99999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28835336683.519997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242035696852.09366,0.0,0.0,0.0,0.0
2019-03,0,0,0,0.0,1421830747783.1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.539833531511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,0.0,0.0,0.0,0.0,94208.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39845888.0,0.0,19922944.0,0.0,0.0,0.0,0.0,196233508.57142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35165044735.99999,0.0,0.0,0.0,0.0,0.0,33220659100.416767,0.0,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,112053563357.45078,160037236500.70273,0.0,0.0,0.0
2019-04,0,0,0,0.0,1045177568620.7344,0.0,0.0,0.0,0.0,37.54329501915709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.2727705112966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14055.149460708782,0.0,0.0,0.0,0.0,0.0,0.0,69632.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11010047.999999998,0.0,34603008.0,0.0,0.0,0.0,0.0,0.0,0.0,147175131.4285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352321535.99999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207959551.9999998,0.0,0.0,0.0,0.0,0.0,45011257262.079994,0.0,0.0,0.0,0.0,0.0,30563006372.383427,0.0,0.0,0.0,0.0,0.0,127531895575.89336,0.0,0.0,0.0,71714280548.7685,138946418563.23895,213382982000.93695,138698938300.60904,0.0,0.0
2019-05,0,0,0,0.0,1115730960398.3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0568370986923,3999.596670630203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17568.93682588598,0.0,0.0,0.0,0.0,0.0,0.0,133120.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9961471.999999998,0.0,44040192.0,0.0,16777216.0,0.0,0.0,42506097.8748578,0.0,294350262.8571428,0.0,68681727.99999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476395007.9999998,0.0,0.0,0.0,0.0,0.0,56264071577.59999,0.0,0.0,0.0,0.0,0.0,21261221824.26673,0.0,0.0,0.0,0.0,0.0,85021263717.26224,0.0,0.0,0.0,0.0,197214271509.11334,0.0,0.0,0.0,0.0
2019-06,0,0,0,0.0,475047905409.3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.9545778834724,2169.2727705112966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21082.724191063175,0.0,0.0,0.0,0.0,0.0,0.0,71680.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29360128.0,0.0,19922944.0,0.0,0.0,0.0,0.0,117740105.14285713,0.0,0.0,0.0,0.0,0.0,0.0,134217728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939524095.9999998,0.0,0.0,0.0,0.0,0.0,35165044735.99999,0.0,0.0,0.0,0.0,0.0,14617090004.183378,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,94124993220.25865,106691491000.46848,0.0,0.0,0.0
2019-07,0,0,0,85.0,971375179984.9265,0.0,0.0,0.0,0.0,0.0,0.0,27.304214559386974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0568370986923,1694.7443519619505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7027.574730354391,0.0,0.0,0.0,0.0,0.0,0.0,88064.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229375.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10485759.999999998,0.0,32505856.0,0.0,0.0,0.0,0.0,0.0,0.0,78493403.42857142,0.0,68681727.99999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939524095.9999998,0.0,0.0,0.0,0.0,0.0,0.0,30945239367.679996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250999981920.68973,128029789200.56218,0.0,0.0,234721280201.03067
2019-08,0,0,0,0.0,1023416275964.1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.9545778834724,2914.9602853745546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,0.0,0.0,0.0,0.0,98304.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194304.0,0.0,0.0,0.0,12582911.999999996,0.0,31457280.0,0.0,22020096.0,0.0,0.0,0.0,0.0,98116754.28571427,0.0,107928429.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872415231.9999998,0.0,0.0,0.0,0.0,0.0,0.0,45714558156.799995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,286857122195.074,202713832900.8901,160037236500.70273,117360640100.51534,0.0
2019-09,0,0,0,0.0,624187633707.2913,0.0,0.0,0.0,0.0,34.13026819923372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.70319634703202,192.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.9545778834724,4948.653507728895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10541.362095531587,0.0,0.0,7027.574730354391,0.0,0.0,0.0,102400.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38797312.0,0.0,20971520.0,0.0,0.0,0.0,0.0,245291885.71428567,0.0,78493403.42857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59077275156.479996,0.0,0.0,0.0,0.0,0.0,23918874552.30007,0.0,0.0,0.0,0.0,0.0,42510631858.63112,0.0,0.0,0.0,0.0,448214253429.8031,160037236500.70273,149368087400.65588,0.0,0.0
