Month,জাতিগত,নৃগোষ্ঠীগত,সুন্নি,শিয়া,Email,গির্জা,পুরুষ,নারী,যুবক,Email_file1,পুরোহিত,পাদ্রী,ইমাম,নির্যাতন,Email_file2,মন্দেয়ান,আর্মেনীয়,খালদীয়,ক্যালডীয়,Email_file3,চিকিৎসক,নার্স,সেবিকা,প্রকৌশলী,Email_file4,মন্ত্রী,কর্মচারী,কর্মী,শ্রমিক,Email_file5,কুর্দি,ফাইলি কুর্দি,ফাইলি কুর্দি(2),খ্রিষ্টান,Email_file6,কর্মকর্তা,কর্মকর্তারা,বিচারক,ম্যাজিস্ট্রেট,Email_file7,হুমকিগুলো,হয়রানি,পরিচয়,যাজক,Email_file8,শিক্ষক,আইনজীবী,ব্যবসায়ী,অধ্যাপক,Email_file9,সাম্প্রদায়িক,বৈষম্য,প্রান্তিককরণ,হুমকি,Email_file10,বেসামরিক নাগরিক,বেসামরিক,শেখ,আয়াতুল্লাহ,Email_file11,ইমাম_file12,গোষ্ঠী,কুল,বংশ,Email_file12,খ্রিস্টান ধর্মাবলম্বী,ইয়াজিদি,তুর্কমেন,শাবাক,Email_file13,রোমা,রোমানি জনগোষ্ঠী,মার্শ আরব,ইহুদি,Email_file14,প্রবীণ,বয়স্ক,তীর্থযাত্রী,তীর্থযাত্রীরা,Email_file15,সাবিয়ান,যাযাবর,কৃষ্ণাঙ্গ ইরাকি,ধর্ম,Email_file16,সিরিয়াক,আসিরিয়ান,সার্কাসিয়ান,বাহাই,Email_file17,উপদল,সংখ্যালঘু,মাজার,মসজিদ,Email_file18,শিয়ারা,আলাউই,আলাবি,শিয়ারা(2),Email_file19,পরিচালক,সাংবাদিক,মানবাধিকার,শিশু,Email_file20,মন্দির,শোভাযাত্রা,শেষকৃত্য,অন্ত্যেষ্টিক্রিয়া,Email_file21,কারখানা,প্রহরী,জাতিগত বিদ্বেষ,Email_file22,শিশুসমূহ,শিশু_file23,নিরাপত্তারক্ষী,সিকিউরিটি গার্ড,Email_file23
2015-04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12,0,0,0.0,0,80,0.0,0,0,0.0,10,0,0,0,0.0,80,0,0,0,0,80,0.0,0.0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0.0,0,0,80,0.0,0.0,0.0,0.0,3,0,0,0,0,80,0,0,0,0,56,0.0,0.0,0.0,0.0,3,0,0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0.0,0,0,80,0,0,0,0,80,0,0,0.0,0,80,0,0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0,0,80,0,0,0,0,80
2017-01,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,74.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03,0,0,0.0,0,0,0.0,0,0,0.0,0,0,73,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04,0,0,0.0,0,70,0.0,0,0,0.0,9,0,0,0,0.0,70,0,0,0,0,70,0.0,0.0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0.0,0,0,70,0.0,0.0,0.0,0.0,3,0,0,0,0,70,0,0,0,0,49,0.0,0.0,0.0,0.0,3,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0.0,0,0,70,0,0,0,0,70,0,0,0.0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,70,0,0,0,0,70
2017-05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,87,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,0,0,0.0,0,0,0.0,7,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09,0,0,0.0,0,70,0.0,0,0,0.0,9,0,0,0,0.0,70,0,0,0,0,70,0.0,0.0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0.0,0,0,70,0.0,0.0,0.0,0.0,3,0,0,0,0,70,0,0,0,0,50,0.0,0.0,0.0,0.0,3,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0.0,0,0,70,0,0,0,0,70,0,0,0.0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,70,0,0,0,0,70
2017-10,0,0,0.0,0,55,0.0,0,0,0.0,7,0,0,0,0.0,55,0,0,0,0,55,0.0,0.0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0.0,0,0,55,0.0,0.0,0.0,0.0,2,0,0,0,0,55,0,0,0,0,39,0.0,0.0,0.0,0.0,2,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0.0,0,0,55,0,0,0,0,55,0,0,0.0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,55,0,0,0,0,55
2017-11,0,0,0.0,0,67,0.0,0,0,0.0,9,0,0,0,0.0,67,0,0,0,0,67,0.0,0.0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0.0,0,0,67,0.0,0.0,0.0,0.0,3,0,0,0,0,67,0,0,0,0,47,0.0,0.0,0.0,0.0,3,0,0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0.0,0,0,67,0,0,0,0,67,0,0,0.0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0,67,0,0,0,0,67
2017-12,0,0,0.0,0,59,0.0,0,0,0.0,8,0,0,0,0.0,59,0,0,0,0,59,0.0,0.0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0.0,0,0,59,0.0,0.0,0.0,0.0,2,0,0,0,0,59,0,0,0,0,42,0.0,0.0,0.0,0.0,3,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0.0,0,0,59,0,0,0,0,59,0,0,0.0,0,59,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0,0,59,0,0,0,0,59
2018-01,0,0,0.0,0,76,0.0,0,0,0.0,10,0,0,0,0.0,76,0,0,0,0,76,0.0,0.0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0.0,0,0,76,0.0,0.0,0.0,0.0,3,0,0,0,0,76,0,0,0,0,54,0.0,0.0,0.0,0.0,3,0,0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0.0,0,0,76,0,0,0,0,76,0,0,0.0,0,76,0,0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0,0,76,0,0,0,0,76
2018-02,0,0,0.0,0,55,0.0,0,0,0.0,7,0,0,0,0.0,55,0,0,0,0,55,0.0,0.0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0.0,0,0,55,0.0,0.0,0.0,0.0,2,0,0,0,0,55,0,0,0,0,39,0.0,0.0,0.0,0.0,2,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0.0,0,0,55,0,0,0,0,55,0,0,0.0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,55,0,0,0,0,55
2018-03,0,0,0.0,0,32,0.0,0,4,0.0,4,0,0,0,0.0,32,0,0,0,0,32,0.0,0.0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0.0,0,0,32,1.0,0.0,0.0,0.0,1,0,0,0,0,32,0,0,26,0,22,0.0,0.0,0.0,0.0,1,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0.0,0,0,32,0,0,0,0,32,0,0,0.0,0,32,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0,0,32,0,0,0,0,32
2018-04,0,0,0.0,0,40,0.0,0,0,0.0,5,0,0,0,0.0,40,0,0,0,0,40,0.0,0.0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0,0,40,2.0,0.0,0.0,0.0,2,0,0,0,0,40,0,0,0,0,28,0.0,0.0,1.0,0.0,2,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0,0,40,0,0,0,0,40,0,0,0.0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,40,0,0,0,0,40
2018-05,0,0,0.0,0,56,0.0,0,0,0.0,7,0,0,0,0.0,56,0,0,0,0,56,0.0,0.0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0.0,0,0,56,2.0,0.0,0.0,0.0,2,0,0,0,0,56,0,0,23,0,39,0.0,0.0,0.0,0.0,2,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0.0,0,0,56,0,0,0,0,56,0,0,0.0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,56,0,0,0,0,56
2018-06,0,0,0.0,0,22,0.0,0,0,0.0,3,0,0,0,0.0,22,0,0,0,0,22,0.0,0.0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0.0,0,0,22,1.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0,0,0,16,0.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0.0,0,0,22,0,0,0,0,22,0,0,0.0,0,22,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0,0,22,0,0,0,0,22
2018-07,0,0,0.0,0,31,0.0,0,4,0.0,4,0,0,0,0.0,31,0,0,0,0,31,0.0,0.0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0.0,0,0,31,2.0,0.0,0.0,0.0,1,0,0,0,0,31,0,0,18,0,22,0.0,0.0,0.0,0.0,1,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0.0,0,0,31,0,0,26,0,31,0,0,0.0,0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,31,0,0,0,0,31
2018-08,0,0,0.0,0,44,0.0,0,0,0.0,6,0,0,0,0.0,44,0,0,0,0,44,0.0,0.0,0,0,44,36,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0.0,0,0,44,2.0,0.0,0.0,0.0,2,0,0,0,0,44,0,0,34,0,31,0.0,0.0,0.0,0.0,2,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0.0,0,0,44,0,0,0,0,44,0,0,0.0,0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,44,0,0,0,0,44
2018-09,0,0,0.0,0,27,0.0,0,0,0.0,4,0,0,0,0.0,27,0,0,0,0,27,0.0,0.0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0.0,16,0,27,2.0,0.0,0.0,0.0,1,0,0,0,0,27,0,0,26,0,19,0.0,0.0,0.0,0.0,1,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0.0,0,0,27,0,0,0,0,27,0,0,0.0,0,27,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0,0,27,0,0,0,0,27
2018-10,0,0,0.0,0,47,0.0,0,0,0.0,6,0,0,0,0.0,47,0,0,0,0,47,0.0,0.0,0,0,47,0,0,0,0,47,0,0,0,0,47,0,0,0,0,47,0,0.0,0,0,47,2.0,0.0,0.0,0.0,2,0,0,0,0,47,0,0,24,0,33,0.0,0.0,0.0,0.0,2,0,0,0,0,47,0,0,0,0,47,0,0,0,0,47,0,0.0,0,0,47,0,0,0,0,47,0,0,0.0,0,47,0,0,0,0,47,0,0,0,22,47,0,0,0,0,47,0,0,0,47,0,22,0,0,47
2018-11,0,0,0.0,0,40,0.0,0,0,0.0,5,0,0,0,0.0,40,0,0,0,0,40,0.0,0.0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0,0,40,2.0,0.0,0.0,0.0,2,0,0,0,0,40,0,0,17,0,28,0.0,0.0,0.0,0.0,2,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0,0,40,0,0,0,0,40,0,0,0.0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,40,0,0,0,0,40
2018-12,0,0,0.0,0,42,0.0,0,3,0.0,5,0,0,0,0.0,42,0,0,0,0,42,0.0,0.0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0.0,0,0,42,2.0,0.0,0.0,0.0,2,0,0,0,0,42,0,0,25,0,30,0.0,0.0,1.0,0.0,2,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0.0,0,0,42,0,0,0,0,42,0,0,0.0,0,42,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0,0,42,0,0,0,0,42
2019-01,0,0,0.0,0,39,0.0,0,0,0.0,5,0,0,0,0.0,39,0,0,0,0,39,0.0,0.0,0,0,39,27,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0.0,0,0,39,1.0,0.0,0.0,0.0,2,0,0,0,0,39,0,0,25,0,28,0.0,0.0,0.0,0.0,2,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0.0,0,0,39,0,0,0,0,39,0,0,0.0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,39,0,0,0,0,39
