Month,বিদ্যুৎ,জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়,বিচার মন্ত্রণালয়,আইন,Email,দলসমূহ,দলগুলো,রাজনৈতিক,দায়িত্ব,বিভাগ,বিচারক,নির্বাচনসমূহ,সেনাবাহিনী,রক্ষী,প্রহরী,নিরাপত্তা রক্ষী,বিচার ও সংসদ বিষয়ক মন্ত্রণালয়,অর্থ মন্ত্রণালয়,বিদ্যুৎ মন্ত্রণালয়,পানি সম্পদ মন্ত্রণালয়,বাণিজ্য মন্ত্রণালয়,শিল্প ও খনিজ মন্ত্রণালয়,শিল্প মন্ত্রণালয় + বিদ্যুৎ,উচ্চশিক্ষা মন্ত্রণালয়,শিক্ষা মন্ত্রণালয়,মানবাধিকার মন্ত্রণালয়,মানবাধিকার কমিশন,যোগাযোগ মন্ত্রণালয়,সড়ক পরিবহন ও সেতু মন্ত্রণালয়,নির্মাণ ও গৃহায়ণ মন্ত্রণালয়,গৃহায়ণ ও গণপূর্ত মন্ত্রণালয়,সংস্কৃতি মন্ত্রণালয়,সংস্কৃতি বিষয়ক মন্ত্রণালয়,কুর্দিস্তান আঞ্চলিক সরকার,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয়,পরিবহন মন্ত্রণালয়,শ্রম ও সমাজকল্যাণ মন্ত্রণালয়,শ্রম ও কর্মসংস্থান মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,পরিবেশ মন্ত্রণালয়,পরিবেশ,বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়,পরিকল্পনা মন্ত্রণালয়,দল,প্রদেশ,গভর্নরেট,জেলা,সরকার,কঠোর পদক্ষেপ,বিরোধী দল,বৈষম্য,আলোচনা,বিক্ষোভকারী,আন্দোলনকারী,অবস্থান ধর্মঘট,প্রতিবাদকারী,পররাষ্ট্র মন্ত্রণালয়,প্রতিরক্ষা মন্ত্রণালয়,স্বাস্থ্য মন্ত্রণালয়,নিবন্ধন,নিবন্ধন(2),তালিকা,প্রশাসন,প্রস্তাব,ভোটারগণ,ভোটারবৃন্দ,ভোট,ভোটার,কমিটি,পরিষদ,মন্ত্রী,সাংসদ,সংবিধান,ইউনিয়ন,ইউনিয়ন(2),স্পিকার,রাষ্ট্রপতি,সহ-সভাপতি,মুখপাত্র,দমন,নিপীড়ন,অসন্তোষ,ক্ষোভ,সংঘঠন,সংবিধান(2),প্রতিনিধি দল,দরকষাকষি,সরাসরি,পরোক্ষ,শ্রমিক সংঘটন,বিধিনিষেধ,নিষেধাজ্ঞা,বিধিনিষেধসমূহ,দুর্নীতি,স্বজনপ্রীতি,চুক্তি,সমঝোতা,সহকারী,নীতি,মূলনীতি,অঙ্গীকার,অচলাবস্থা,মতবিরোধ,ভুল বোঝাবুঝি,তদন্ত,নাগরিক সমাজ,সুশীল সমাজ,সুশীল সমাজ(2),পরিচালনালয়,অধিদপ্তর,পরিকল্পনা,সংসদ,সংসদ সদস্য,কর্তৃপক্ষ,স্থানীয়,মেয়র,নিরাপত্তা ব্যবস্থা,জোট,ঐকমত্য,কঠোর দমন,মন্ত্রণালয়,কর্মকর্তা,প্রার্থী,প্রধানমন্ত্রী,প্রতিনিধি,নির্বাচন,নিয়ম,প্রতিশ্রুতি,সংলাপ,ঘোষণা,সমাপ্তি,শ্রমিক ইউনিয়ন,অপরাধ,বয়কট,বর্জন,বর্জন(2),আদেশ,সঙ্কল্প,সমাধান,সময়সীমা,শীর্ষ সম্মেলন,দেহরক্ষী,পরিদর্শক,সমর্থক,কর্মী,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়,অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,তেল মন্ত্রণালয়
2018-07,0.0,0.0,0.0,0.0,3400162961020.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677032.74040632,0.0,0.0,0.0,0.0,0.0,133014.24337673988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112370432.80466983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2741169674.349581,605942770.119381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230332872.362814,0.0,0.0,0.0,0.0,26581749890.26145,30869128904.819748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,0.0,0.0,0.0,8574758030.116597,4904335424978.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.85181859003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564193.9503385999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239425.6380781318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009904616.8656349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6755846626.801968,0.0,0.0,0.0,0.0,0.0,26581749890.26145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,8.999999999999998,0.0,0.0,7717282227.204937,3095530047489.9316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.711270767849115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429.273462056576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677032.74040632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122585926.69600344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019809233.7312698,490525099.6204513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7409638235.84732,0.0,0.0,0.0,0.0,0.0,31726604707.73141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,0.0,0.0,0.0,15434564454.409874,5289685482218.762,0.0,0.0,0.0,0.0,2.0893682588597837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.529860799279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564193.9503385999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74913621.86977988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529284134.1108186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10242735208.377176,0.0,0.0,0.0,0.0,12004661240.763237,36013983722.28971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11,8.999999999999998,0.0,0.0,18006991863.144855,4491986093050.8545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34530758868432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.356084418498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601806.8803611733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478851.27615626354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923341363.9914377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6537916090.453517,0.0,0.0,0.0,0.0,16292040255.321535,34299032116.46639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,0.0,0.0,0.0,7717282227.204937,4698178841170.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42523574315222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.356084418498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526581.0203160266,413742.2302483066,827484.4604966132,0.0,0.0,0.0,0.0,96435.32644813642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779069275.8677756,0.0,605942770.119381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358610726.969011,5448263408.711265,0.0,30011653101.90809,32584080510.64307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133980748316.34204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,8.999999999999998,0.0,0.0,7717282227.204937,4374116369441.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0893682588597837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.108217332734615,0.0,35.72159856308935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429.273462056576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263290.5101580133,338516.37020316,1090774.9706546266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179569.22855859884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183031122.6140294,0.0,605942770.119381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6319985554.105066,0.0,0.0,0.0,0.0,11147185437.851576,30869128904.819748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141424123222.80548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02,0.0,0.0,0.0,7717282227.204937,4500286945378.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.0170633138737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488968.0902934533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718276.9142343953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7661620.418500216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154176704.9892972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8063429844.892672,0.0,0.0,4576541263.317462,0.0,21436895072.791492,36013983722.28971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03,0.0,0.0,0.0,9432233833.028257,9227518181959.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09788953749438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.686573866186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263290.5101580133,752258.6004514665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817339271.9892223,0.0,0.0,0.0,452248.42748091556,532056.9735069595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122585926.69600344,0.0,0.0,0.0,0.0,0.0,1298448793.1129591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281360381.241121,0.0,0.0,0.0,0.0,24866798284.438133,39443886933.93635,0.0,0.0,26151664361.814064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537373409.87859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,26.999999999999993,0.0,0.0,12004661241.763237,6819755478622.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.05657835653344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.2977099236635,0.0,0.0,4780.199371351591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601806.8803611733,564193.9503385999,639419.8103837466,0.0,0.0,0.0,0.0,0.0,0.0,126363.5312079029,0.0,0.0,0.0,0.0,665071.2168836993,638468.3682083513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29082652.47171617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923341363.9914377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7191707699.498869,0.0,0.0,0.0,0.0,12862137043.674896,59165830400.90452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193527747568.04962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,17.999999999999996,0.0,0.0,18864467666.056515,7283074585703.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.57207004939379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.9344409519517,0.0,0.0,0.0,0.0,0.0,0.0,458467954763.9514,0.0,0.0,0.0,0.0,0.0,488968.0902934533,526581.0203160266,639419.8103837466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6810329.26088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91939445.02200258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702410639.859213,0.0,519379517.2451837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9153082526.634924,0.0,0.0,0.0,0.0,14577088649.498215,42016314342.671326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163754247942.19583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06,8.999999999999998,0.0,0.0,6859806424.293278,3193977485173.3438,0.0,0.0,0.0,0.0,2.0893682588597837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34530758868432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0498428378978,0.0,0.0,2597.9344409519517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413742.2302483066,413742.2302483066,789871.53047404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319234.18410417566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6384683.682083513,0.0,0.0,0.0,0.0,0.0,21811989.353787128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923341363.9914377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6102055017.756616,0.0,0.0,0.0,0.0,12862137043.674896,47161169160.14128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104207248690.48825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07,0.0,0.0,0.0,7717282227.204937,6289507532672.636,0.0,0.0,0.0,0.0,2.0893682588597837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.108217332734615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.9429726088883,2805.769196228108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225677.58013543996,338516.37020316,488968.0902934533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345837.03277952364,399042.7301302196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721360440.6183107,403961846.74625397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6755846626.801968,0.0,0.0,0.0,0.0,6859806423.293278,39443886933.93635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08,8.999999999999998,0.0,0.0,8574758030.116597,6693584904303.791,0.0,0.0,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.603053435114496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.43870678042,1350.925909295015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526581.0203160266,488968.0902934533,789871.53047404,0.0,0.0,0.0,0.0,0.0,86459.25819488092,0.0,0.0,0.0,0.0,0.0,372439.8814548716,452248.42748091556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240739957.8634944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6537916090.453517,0.0,0.0,0.0,0.0,6002330620.3816185,47161169160.14128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89320498877.56136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,8.999999999999998,0.0,0.0,11147185438.851576,3981351790094.517,0.0,0.0,0.0,0.0,2.7858243451463784,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.72159856308935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.529860799279,1766.595419847327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376129.30022573326,526581.0203160266,1015549.1106094798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351958.933093844,877894.0062864831,931099.7036371791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979519.0516389725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10106618315.545982,0.0,78318786.50022443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106372486.605467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8063429844.892672,0.0,0.0,0.0,0.0,0.0,41158838539.75967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178640997755.1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,8.999999999999998,0.0,0.0,15434564454.409874,4728110296138.371,0.0,0.0,0.0,0.0,2.0893682588597837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.958688819039054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6235.042658284684,2078.3475527615615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564193.9503385999,526581.0203160266,1241226.69074492,0.0,0.0,0.0,0.0,0.0,86459.25819488092,73157.83385720693,762849987.1899408,133014.24337673988,0.0,2873107.656937581,532056.9735069595,532056.9735069595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553873.4728334052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44267140.195779026,40861975.565334484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442720881.2366214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7409638235.84732,0.0,0.0,4140680190.6205606,0.0,5144854817.469958,35156507919.37805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81877123971.09792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11,8.999999999999998,0.0,0.0,19721943468.968174,5110528169862.667,0.0,0.0,0.0,0.0,2.7858243451463784,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59272563987426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468.447238437357,1454.843286933093,0.0,0.0,0.0,22670311874.615147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225677.58013543996,789871.53047404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744879.7629097432,505454.1248316115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57887798.717557184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644701804.6097484,375107429.12152153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717221453.938023,0.0,0.0,0.0,5144854817.469958,8574758029.116597,36013983722.28971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81877123971.09792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,17.999999999999996,0.0,0.0,11147185438.851576,4678565196558.906,0.0,0.0,0.0,0.0,2.0893682588597837,0.0,0.0,1.3929121725731892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32465199820385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0255949708103,1454.843286933093,0.0,0.0,2078.3475527615615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150451.72009029333,188064.65011286663,1053162.0406320533,0.0,0.0,0.0,0.0,0.0,86459.25819488092,93109.97036371792,0.0,0.0,0.0,0.0,532056.9735069595,665071.2168836993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44267140.195779026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731265057.4839456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10242735208.377176,0.0,0.0,0.0,0.0,8574758029.116597,38586411131.02469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81877123971.09792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
