Month,এনজিও সংস্থা,আন্তর্জাতিক এনজিও,শরণার্থী শিবির,তাঁবু,Email,পুনর্গঠন,সরবরাহ,চিকিৎসা,অনুদান,Email_file1,কারিগরি প্রশিক্ষণ,রেশনিং,পিডিএস,রেশন বিতরণ পদ্ধতি,Email_file2,দান সংস্থা,মানবিক দান সংস্থা,সংগঠন,আশ্রয়,Email_file3,ত্রাণ কার্যক্রম,দুর্যোগ,জরুরি পরিস্থিতি,জটিল মানবিক জরুরি পরিস্থিতি,Email_file4,পানাহ,আশ্রয়_file5,অস্থায়ী,স্বল্পমেয়াদি,Email_file5,মৃত্যু,টিকাদান,সুরক্ষা,মল,Email_file6,নগদ সহায়তা,ঔষধ,ঔষধ(2),ওষুধ,Email_file7,কষ্ট,গর্ভবতী,ঝুড়ি,ধারক,Email_file8,জার,বাক্স,প্যাকেট,পোশাক,Email_file9,জরুরি অবস্থা,খাবারের প্যাকেট,অর্থ,ভাউচার,Email_file10,স্বাগতিক সম্প্রদায়,শরণার্থী শিবিরসমূহ,তাঁবু_file11,স্বাগতিক সম্প্রদায়সমূহ,Email_file11,কুপন,জলশূন্যতা,পুষ্টিহীনতা,নগদ অনুদান,Email_file12,নগদ সহায়তা_file13,আর্থিক সহায়তা,সেনাবাহিনী,Email_file13,মোকাবেলার কৌশল,মানিয়ে নেবার কৌশল,সহায়তা,জরুরি সহায়তা,Email_file14,ত্রাণ সহায়তা,ত্রাণ,প্রাদুর্ভাব,সংক্রমণের বিস্তার,Email_file15,সংক্রামক রোগ,মহামারি,রোগ,সংক্রামক,Email_file16,দাতা,সংস্থা,দাতা ব্যক্তি,টিকাদান_file17,Email_file17,টিকা কার্যক্রম,অভিযান,ক্যাম্পেইন,প্রচারাভিযান,Email_file18,পোলিও,কলেরা,অপারেশন,অভিযান_file19,Email_file19,অস্ত্রোপচার,পুষ্টি,অপুষ্টি,পুষ্টিহীনতা_file20,Email_file20,মানবিক সংস্থাসমূহ,এনজিও সংস্থা_file21,আন্তর্জাতিক এনজিও_file21,মানবিক সংস্থাগুলি,Email_file21
2016-09,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2016-10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2016-11,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2016-12,0,0,0,0,80,0,0,0,0.0,80,0,0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0.0,0.0,0.0,26,0,0,0,0,80,0,0,0.0,0,80,0,0,0,0,80,0,0,0,0.0,20,0,0,0,0,80,0.0,0,0,0,80,0,0.0,0,12,0,0,0,0,80,0,0,0,0,80,0,0,0,0,80,0,0,0,0.0,80,0,0.0,0.0,0,80,0,0,0,0.0,80,0,0,0,0,80,0,0,0,0,4
2017-01,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-02,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-03,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-04,0,0,0,0,70,0,0,0,0.0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0.0,0.0,0.0,23,0,0,0,0,70,0,0,0.0,0,70,0,0,0,0,70,0,0,0,0.0,18,0,0,0,0,70,0.0,0,0,0,70,0,0.0,0,10,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0.0,70,0,0.0,0.0,0,70,0,0,0,0.0,70,0,0,0,0,70,0,0,0,0,4
2017-05,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-06,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,15,14,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-07,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,14,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-08,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,19,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2017-09,0,0,0,0,70,0,0,0,0.0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0.0,0.0,0.0,23,0,45,0,0,70,0,0,0.0,0,70,0,0,0,0,70,0,0,11,0.0,18,0,0,0,0,70,0.0,0,0,0,70,0,0.0,0,10,0,0,0,0,70,0,0,0,0,70,0,0,0,0,70,0,0,0,0.0,70,0,0.0,0.0,0,70,0,0,0,0.0,70,0,0,0,0,70,0,0,0,0,4
2017-10,0,0,0,0,55,0,0,0,0.0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0.0,0.0,0.0,18,0,0,0,0,55,0,0,0.0,0,55,0,0,0,0,55,0,0,10,0.0,14,0,0,0,0,55,0.0,0,0,0,55,0,0.0,0,8,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0.0,55,0,0.0,0.0,0,55,0,0,0,0.0,55,0,0,0,0,55,0,0,0,0,3
2017-11,0,0,0,0,67,0,0,0,0.0,67,0,0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0.0,0.0,0.0,22,0,0,0,0,67,0,0,0.0,0,67,0,0,0,0,67,0,0,20,0.0,17,0,0,0,0,67,0.0,0,0,0,67,0,0.0,0,10,0,0,0,0,67,0,0,0,0,67,0,0,0,0,67,0,0,0,0.0,67,0,0.0,0.0,0,67,0,0,0,0.0,67,0,0,0,0,67,0,0,0,0,3
2017-12,0,0,0,0,59,0,0,0,0.0,59,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0.0,0.0,0.0,19,0,0,0,0,59,0,34,0.0,0,59,0,0,0,0,59,0,0,16,0.0,15,0,0,0,0,59,0.0,0,0,0,59,0,0.0,0,9,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0,0,0,0.0,59,0,0.0,0.0,0,59,0,0,0,0.0,59,0,0,0,0,59,0,0,0,0,3
2018-01,0,0,0,0,76,0,0,0,0.0,76,0,0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0.0,0.0,0.0,25,0,0,0,0,76,0,0,0.0,0,76,0,0,0,0,76,0,0,25,0.0,20,0,0,0,0,76,0.0,0,0,0,76,0,0.0,0,11,0,0,0,0,76,0,0,0,0,76,0,0,0,0,76,0,0,0,0.0,76,0,0.0,0.0,0,76,0,0,0,0.0,76,0,0,0,0,76,0,0,0,0,4
2018-02,0,0,0,0,55,0,0,0,0.0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0.0,0.0,0.0,18,0,0,0,0,55,0,0,0.0,0,55,0,0,0,0,55,0,0,19,0.0,14,0,0,0,0,55,0.0,0,0,0,55,0,0.0,0,8,0,0,0,0,55,0,0,0,0,55,0,0,0,0,55,0,0,0,0.0,55,0,0.0,0.0,0,55,0,0,0,0.0,55,0,0,0,0,55,0,0,0,0,3
2018-03,0,0,0,0,32,0,0,0,0.0,32,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0.0,0.0,0.0,10,0,0,26,0,32,0,0,0.0,0,32,0,0,0,0,32,0,0,22,0.0,8,0,0,0,0,32,0.0,0,0,0,32,0,0.0,0,5,0,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0,0,0,0.0,32,0,0.0,0.0,0,32,0,0,0,0.0,32,0,0,0,0,32,0,0,0,0,2
2018-04,0,0,0,0,40,0,0,0,0.0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0.0,0.0,13,0,0,0,0,40,0,0,0.0,0,40,0,0,0,0,40,0,0,27,0.0,10,0,0,0,0,40,0.0,0,0,0,40,0,0.0,0,6,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0.0,40,0,0.0,0.0,0,40,0,0,0,0.0,40,0,0,0,0,40,0,0,0,0,2
2018-05,0,0,0,0,56,0,0,0,0.0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0.0,0.0,0.0,18,0,0,0,0,56,0,0,0.0,0,56,0,0,0,0,56,0,0,22,0.0,14,0,0,0,0,56,0.0,0,0,0,56,0,0.0,0,8,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0.0,56,0,0.0,0.0,0,56,0,0,0,0.0,56,0,0,0,0,56,0,0,0,0,3
2018-06,0,0,0,0,22,0,0,0,0.0,22,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,23,0,0,0,22,0,0.0,0.0,0.0,7,0,0,0,0,22,0,0,0.0,0,22,0,0,0,0,22,0,0,25,0.0,6,0,0,0,0,22,0.0,0,0,0,22,0,0.0,4,3,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0,0,0.0,22,0,0.0,0.0,0,22,0,0,0,0.0,22,0,0,0,0,22,0,0,0,0,1
2018-07,0,0,0,0,31,0,0,0,0.0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0.0,0.0,0.0,10,0,23,0,0,31,0,0,0.0,0,31,0,0,0,0,31,0,0,25,0.0,8,0,0,0,0,31,0.0,0,0,0,31,0,0.0,0,4,0,0,0,0,31,0,0,0,0,31,0,0,30,0,31,0,0,0,0.0,31,0,0.0,0.0,0,31,0,0,0,0.0,31,0,0,0,0,31,0,0,0,0,2
2018-08,0,0,0,0,44,0,0,0,0.0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0.0,0.0,0.0,14,0,0,0,0,44,0,0,0.0,0,44,0,0,0,0,44,0,0,22,0.0,11,0,0,0,0,44,0.0,0,0,0,44,0,0.0,0,6,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,0.0,44,0,0.0,0.0,0,44,0,0,0,0.0,44,0,0,0,0,44,0,0,0,0,2
2018-09,0,0,0,0,27,0,0,17,0.0,27,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0.0,0.0,0.0,9,0,0,23,0,27,0,0,0.0,0,27,0,0,0,0,27,0,0,23,0.0,7,0,0,0,0,27,0.0,0,0,0,27,0,0.0,0,4,0,0,0,0,27,0,0,0,0,27,0,0,20,0,27,0,0,0,0.0,27,0,0.0,0.0,0,27,0,0,0,0.0,27,0,0,0,0,27,0,0,0,0,1
2018-10,0,0,0,0,47,0,0,0,0.0,47,0,0,0,0,47,0,0,0,0,47,0,0,0,0,47,0,0,0,0,47,0,0.0,0.0,0.0,15,0,17,19,0,47,0,0,0.0,0,47,0,0,0,0,47,0,0,32,0.0,12,0,0,0,0,47,0.0,0,0,0,47,0,0.0,0,7,0,0,0,0,47,0,0,0,0,47,0,0,0,0,47,0,0,0,0.0,47,0,0.0,0.0,0,47,0,0,0,0.0,47,0,0,0,0,47,0,0,0,0,2
2018-11,0,0,0,0,40,0,0,0,0.0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0.0,0.0,13,0,0,0,0,40,29,0,0.0,0,40,0,0,0,0,40,0,0,32,0.0,10,0,0,0,18,40,0.0,0,0,0,40,0,0.0,0,6,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0.0,40,0,0.0,0.0,0,40,0,0,0,0.0,40,0,0,0,0,40,0,0,0,0,2
2018-12,0,0,0,0,42,0,0,0,0.0,42,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0.0,0.0,0.0,14,0,20,0,0,42,0,0,0.0,0,42,0,0,19,0,42,0,0,27,0.0,11,0,0,0,0,42,0.0,0,0,0,42,0,0.0,0,6,0,0,0,0,42,0,0,0,0,42,0,0,0,0,42,0,0,0,0.0,42,0,0.0,0.0,0,42,0,0,0,0.0,42,0,0,0,0,42,0,0,0,0,2
2019-01,0,0,0,0,39,0,0,32,0.0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0.0,0.0,0.0,13,0,18,22,0,39,0,0,0.0,0,39,0,0,0,0,39,0,0,35,0.0,10,0,0,0,0,39,0.0,0,0,0,39,0,0.0,3,6,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0.0,39,0,0.0,0.0,0,39,0,0,0,0.0,39,0,0,0,0,39,0,0,0,0,2
2019-02,0,0,0,0,40,0,0,18,0.0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0.0,0.0,0.0,13,0,0,0,0,40,0,0,0.0,0,40,0,0,0,0,40,0,0,33,0.0,10,0,0,0,0,40,0.0,0,0,0,40,0,0.0,0,6,0,0,0,0,40,0,0,0,0,40,0,0,0,0,40,0,0,0,0.0,40,0,0.0,0.0,0,40,0,0,0,0.0,40,0,0,0,0,40,0,0,0,0,2
2019-03,0,0,0,0,83,0,0,0,0.0,83,0,0,0,0,83,0,0,0,0,83,0,0,0,0,83,0,0,0,0,83,5,0.0,0.0,0.0,27,0,18,0,0,83,0,0,0.0,0,83,0,0,0,0,83,0,0,34,0.0,21,0,0,0,0,83,0.0,0,0,0,83,0,0.0,0,12,0,0,0,0,83,0,0,0,0,83,0,0,0,0,83,0,0,0,0.0,83,0,0.0,0.0,0,83,0,0,0,0.0,83,0,0,0,0,83,0,0,0,0,4
2019-04,0,0,0,0,61,0,0,21,0.0,61,0,0,0,0,61,0,0,0,0,61,0,0,0,0,61,0,0,0,0,61,0,0.0,0.0,0.0,20,0,36,36,0,61,0,0,0.0,0,61,0,0,0,0,61,0,0,39,0.0,16,0,0,0,0,61,0.0,0,0,0,61,0,0.0,0,9,0,0,0,0,61,0,0,0,0,61,0,0,17,0,61,0,0,0,0.0,61,0,0.0,0.0,0,61,0,0,0,0.0,61,0,0,0,0,61,0,0,0,0,3
2019-05,0,0,0,0,65,0,0,19,0.0,65,0,0,0,0,65,0,0,0,16,65,0,0,0,0,65,0,16,0,0,65,0,0.0,0.0,0.0,21,0,23,18,0,65,0,0,0.0,0,65,0,0,0,0,65,0,0,38,0.0,17,0,0,0,0,65,0.0,0,0,0,65,0,0.0,0,9,0,0,0,0,65,0,0,0,0,65,0,0,0,0,65,0,0,0,0.0,65,0,0.0,0.0,0,65,0,0,0,0.0,65,0,0,0,0,65,0,0,0,0,3
2019-06,0,0,0,0,29,0,0,0,0.0,29,0,0,0,0,29,0,0,0,0,29,0,0,0,0,29,0,0,0,0,29,0,0.0,0.0,0.0,9,0,21,21,0,29,0,0,0.0,0,29,0,0,0,0,29,0,0,36,0.0,7,0,0,0,0,29,0.0,0,0,0,29,0,0.0,0,4,0,0,0,0,29,0,0,0,0,29,0,0,0,0,29,0,0,0,0.0,29,0,0.0,0.0,0,29,0,0,0,0.0,29,0,0,0,0,29,0,0,0,0,1
2019-07,0,0,0,0,56,0,0,20,0.0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,7,0.0,0.0,0.0,18,0,21,24,0,56,0,0,0.0,0,56,0,0,0,0,56,0,0,40,0.0,14,0,0,0,0,56,0.0,0,0,0,56,0,0.0,0,8,0,0,0,0,56,0,0,0,0,56,0,0,0,0,56,0,0,0,0.0,56,0,0.0,0.0,0,56,0,0,0,0.0,56,0,0,0,0,56,0,0,0,0,3
2019-08,0,0,0,0,60,0,0,24,0.0,60,0,0,0,0,60,0,0,0,0,60,0,0,0,0,60,0,0,0,0,60,6,0.0,0.0,0.0,19,0,22,25,0,60,0,0,0.0,0,60,0,0,0,0,60,0,0,39,0.0,15,0,0,0,0,60,0.0,0,0,0,60,0,0.0,0,9,0,0,0,0,60,0,0,0,0,60,0,0,19,0,60,0,0,0,0.0,60,0,0.0,0.0,0,60,0,0,0,0.0,60,0,0,0,0,60,0,0,0,0,3
2019-09,0,0,0,0,36,0,0,0,0.0,36,0,0,0,0,36,0,0,0,0,36,0,0,0,0,36,0,0,0,0,36,6,0.0,0.0,0.0,12,0,29,29,0,36,0,0,0.0,0,36,0,0,0,0,36,0,0,41,0.0,9,0,0,0,0,36,0.0,0,0,0,36,0,0.0,2,5,0,0,0,0,36,0,0,0,0,36,0,0,20,0,36,0,0,0,0.0,36,0,0.0,0.0,0,36,0,0,0,0.0,36,0,0,0,0,36,0,0,0,0,2
2019-10,0,0,0,0,43,0,0,19,0.0,43,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,0,0,0,0,43,4,0.0,0.0,0.0,14,0,25,27,0,43,0,0,0.0,0,43,0,0,0,0,43,0,0,50,0.0,11,0,0,0,0,43,0.0,0,0,0,43,0,0.0,0,6,0,0,0,0,43,0,0,0,0,43,0,0,12,0,43,0,0,0,0.0,43,0,0.0,0.0,0,43,0,0,0,0.0,43,0,0,0,0,43,0,0,0,0,2
2019-11,0,0,0,0,46,0,0,21,0.0,46,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,4,0.0,0.0,0.0,15,0,18,18,0,46,0,0,0.0,0,46,0,0,0,0,46,0,0,46,0.0,12,0,0,0,0,46,0.0,0,0,0,46,0,0.0,2,7,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,0,0,0,0.0,46,0,0.0,0.0,0,46,0,0,0,0.0,46,0,11,0,0,46,0,0,0,0,2
2019-12,0,0,0,0,41,0,0,19,0.0,41,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0,0.0,0.0,0.0,13,0,16,19,12,41,0,12,0.0,0,41,0,0,0,0,41,0,0,43,0.0,11,0,0,0,0,41,0.0,0,0,0,41,0,0.0,2,6,0,0,0,0,41,0,0,0,0,41,0,0,10,0,41,0,0,10,0.0,41,0,0.0,0.0,0,41,0,0,0,0.0,41,0,0,0,0,41,0,0,0,0,2
2020-01,0,0,0,0,35,0,0,17,0.0,35,0,0,0,0,35,0,0,0,0,35,0,0,0,0,35,0,0,0,0,35,4,0.0,0.0,0.0,11,0,22,23,15,35,0,11,0.0,0,35,0,0,0,0,35,0,0,52,0.0,9,0,0,0,0,35,0.0,0,0,0,35,0,0.0,2,5,0,0,0,0,35,0,0,0,0,35,0,0,0,0,35,0,0,0,0.0,35,0,0.0,0.0,0,35,0,0,0,0.0,35,0,0,0,0,35,0,0,0,0,2
2020-02,0,0,0,0,44,0,0,21,0.0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0,0,0,44,0,0.0,0.0,0.0,14,0,21,21,0,44,0,0,0.0,0,44,0,0,0,0,44,0,0,51,0.0,11,0,0,0,0,44,0.0,0,0,0,44,0,0.0,0,6,0,0,0,0,44,0,0,0,0,44,0,0,19,0,44,0,0,0,0.0,44,0,0.0,0.0,0,44,0,0,0,0.0,44,0,0,0,0,44,0,0,0,0,2
2020-03,0,0,0,0,41,0,0,20,0.0,41,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,6,0.0,0.0,0.0,13,0,37,39,10,41,0,13,0.0,0,41,0,0,0,0,41,0,0,52,0.0,11,0,0,0,0,41,0.0,0,0,0,41,0,0.0,2,6,0,0,0,0,41,0,0,0,0,41,0,0,29,0,41,0,0,0,0.0,41,0,0.0,0.0,0,41,0,0,0,0.0,41,0,0,0,0,41,0,0,0,0,2
2020-04,0,0,0,0,42,0,0,30,0.0,42,0,0,0,0,42,0,0,0,0,42,0,0,8,0,42,0,0,0,0,42,13,0.0,0.0,0.0,13,0,44,44,13,42,0,10,0.0,0,42,0,0,0,0,42,0,0,67,0.0,11,0,0,0,0,42,0.0,0,0,0,42,0,0.0,0,6,0,0,0,0,42,0,12,0,0,42,0,0,26,0,42,0,0,0,0.0,42,0,0.0,0.0,0,42,0,0,0,0.0,42,0,0,0,0,42,0,0,0,0,2
2020-05,0,0,0,0,39,0,0,23,0.0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,7,0.0,0.0,0.0,13,0,44,39,10,39,0,10,0.0,0,39,0,0,0,0,39,0,0,67,0.0,10,0,0,0,0,39,0.0,0,0,0,39,0,0.0,1,6,0,0,0,0,39,0,9,0,0,39,0,0,18,0,39,0,0,0,0.0,39,0,0.0,0.0,0,39,0,0,0,0.0,39,0,0,0,0,39,0,0,0,0,2
2020-06,0,0,0,0,61,0,0,26,0.0,61,0,0,0,0,61,0,0,0,0,61,0,0,0,0,61,0,0,0,0,61,6,0.0,0.0,0.0,20,0,42,43,9,61,0,0,0.0,0,61,0,0,0,7,61,0,0,63,0.0,16,0,0,0,0,61,0.0,0,0,0,61,0,0.0,2,9,0,0,0,0,61,0,0,0,0,61,0,0,13,0,61,0,0,0,0.0,61,0,0.0,0.0,0,61,0,0,0,0.0,61,0,0,0,0,61,0,0,0,0,3
2020-07,0,0,0,0,65,0,0,21,0.0,65,0,0,0,0,65,0,0,0,0,65,0,0,0,0,65,0,0,0,0,65,7,0.0,0.0,0.0,21,0,31,36,8,65,0,12,0.0,0,65,0,0,0,7,65,0,0,60,0.0,17,0,0,0,0,65,0.0,0,0,0,65,0,0.0,3,9,0,0,0,0,65,0,0,0,0,65,0,0,11,0,65,0,0,0,0.0,65,0,0.0,0.0,0,65,0,0,0,0.0,65,0,0,0,0,65,0,0,0,0,3
2020-08,0,0,0,0,50,0,0,18,0.0,50,0,0,0,0,50,0,0,0,0,50,0,0,0,0,50,0,0,0,0,50,5,0.0,0.0,0.0,16,0,37,36,14,50,0,7,0.0,0,50,0,0,0,0,50,0,0,58,0.0,13,0,0,0,0,50,0.0,0,0,0,50,0,0.0,4,7,0,0,0,0,50,0,0,0,0,50,0,0,12,0,50,0,6,0,0.0,50,0,0.0,0.0,0,50,0,0,0,0.0,50,0,0,0,0,50,0,0,0,0,3
2020-09,0,0,0,0,54,0,0,22,0.0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,54,3,0.0,0.0,0.0,18,0,33,33,9,54,7,9,0.0,0,54,0,0,0,0,54,0,0,57,0.0,14,0,0,0,0,54,0.0,0,0,0,54,0,0.0,3,8,0,0,0,0,54,0,0,0,0,54,0,0,12,0,54,0,7,0,0.0,54,0,0.0,0.0,0,54,0,0,0,0.0,54,0,0,0,0,54,0,0,0,0,3
2020-10,0,0,0,0,54,0,0,23,0.0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,54,6,0.0,0.0,0.0,18,0,32,32,8,54,7,7,0.0,0,54,0,0,0,6,54,0,0,60,0.0,14,0,0,0,6,54,0.0,0,0,0,54,0,0.0,2,8,0,0,0,0,54,0,0,0,0,54,0,0,16,0,54,0,0,0,0.0,54,0,0.0,0.0,0,54,0,0,0,0.0,54,0,0,0,0,54,0,0,0,0,3
2020-11,0,0,0,0,36,6,0,17,0.0,36,0,0,0,0,36,0,0,6,0,36,0,0,0,0,36,0,0,0,0,36,4,0.0,0.0,0.0,12,0,31,30,6,36,8,7,0.0,0,36,0,0,0,10,36,0,0,63,0.0,9,0,0,0,0,36,0.0,0,0,0,36,0,0.0,3,5,0,0,0,0,36,0,0,0,0,36,0,5,37,0,36,0,7,0,0.0,36,0,0.0,0.0,0,36,0,0,5,0.0,36,0,9,0,0,36,0,0,0,0,2
2020-12,0,0,0,0,46,0,0,17,0.0,46,0,0,0,0,46,0,0,12,0,46,0,0,0,0,46,0,0,0,0,46,4,0.0,0.0,0.0,15,0,29,29,11,46,10,7,0.0,0,46,0,0,0,7,46,0,0,73,0.0,12,0,0,0,0,46,0.0,0,0,0,46,0,0.0,4,7,0,0,0,0,46,0,0,0,0,46,0,0,21,0,46,0,0,0,0.0,46,0,0.0,0.0,0,46,0,0,7,0.0,46,0,13,0,0,46,0,0,0,0,2
