Month,বিভাগ,রাজ্য,বেসামরিক,জনগণ,Email,সাধারণ মানুষ,সমাজ,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল
2011-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0,0.0,0.0,0.0,20.38443697799059,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0,0.0,0.0,0.0,26.77235628587752,0.0,0.1761501210653753,0.0,0.0,0.0,0.0
2012-07,0,0.0,0.0,0.0,24.309716516581876,0.0,0.0,0.0,0.0,0.0,0.0
2012-08,0,0.0,0.0,0.0,24.133566395516503,0.0,0.0,0.0,0.0,0.0,0.0
2012-09,0,0.0,0.0,0.0,19.274097450825693,0.0,0.0,0.0,0.0,0.0,0.0
2012-10,0,0.0,0.5,0.0,20.208286856925213,0.0,0.0,0.0,0.0,0.0,0.0
2012-11,0,0.0,0.0,0.0,19.097947329760316,0.0,0.0,0.0,0.0,0.0,0.0
2012-12,0,0.0,0.0,0.0,20.208286856925213,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41894060995185,0.0
2015-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07,0,0.0,0.0,0.0,51.08207280245939,0.0,0.0,0.0,0.0,0.0,0.0
2015-08,0,0.0,0.0,0.0,71.11420953831924,0.0,0.0,0.0,0.0,0.0,0.0
2015-09,0,0.0,0.0,0.0,59.866821285741494,0.0,0.0,0.0,0.0,0.0,0.0
2015-10,0,0.0,0.0,0.0,24.485866637647252,0.0,0.0,0.0,0.0,0.0,0.0
2015-11,0,0.0,0.0,0.0,43.40766384634219,0.0,0.0,0.0,0.0,0.0,0.0
2015-12,0,0.0,0.0,0.0,52.19241232962429,0.0,0.0,0.0,0.0,0.0,0.0
2016-01,0,0.0,0.0,0.0,50.90592268139402,0.0,0.0,0.0,0.0,0.0,0.0
2016-02,0,0.0,0.0,0.0,26.77235628587752,0.0,0.0,0.0,0.0,0.0,0.0
2016-03,0,0.0,0.0,0.0,40.76887395598118,0.0,0.0,0.0,0.0,0.0,0.0
2016-04,0,0.0,0.0,0.0,44.69415349457246,0.0,0.0,0.0,0.0,0.0,0.0
2016-05,0,0.0,0.0,0.0,37.019744538455264,0.0,0.0,0.0,0.0,0.0,0.0
2016-06,0,0.0,0.0,0.0,50.90592268139402,0.0,0.0,0.0,0.0,0.0,0.0
2016-07,0,0.0,0.0,0.0,23.957416274451127,0.0,0.0,0.0,0.0,0.0,0.0
2016-08,0,0.0,0.0,0.0,33.09446499986397,0.0,0.0,0.0,0.0,0.0,0.0
2016-09,0,0.0,0.0,0.0,24.309716516581876,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,0,0.0,0.0,0.0,39.13008406562015,0.0,0.0,0.0,0.0,0.0,0.0
2016-11,0,0.0,0.0,0.0,37.019744538455264,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,0,0.0,0.0,0.0,46.80449302173736,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,0,0.0,0.0,0.0,35.55710476915962,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,0,0.0,0.0,0.0,38.19589465952063,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,0,0.0,0.0,0.0,44.518003373507085,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,1,0.0,0.0,0.0,37.019744538455264,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,0,0.0,0.0,0.0,24.309716516581876,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,0,0.0,0.0,0.0,24.133566395516503,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,0,0.0,0.0,0.0,25.42005604374677,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,0,0.0,0.0,0.0,27.882695813042414,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,2,0.0,0.0,0.0,28.234996055173166,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,1,0.0,0.0,0.0,33.27061512092935,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,2,0.0,0.0,0.0,38.19589465952063,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,1,1.0,0.0,0.0,33.27061512092935,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,2,0.0,0.0,0.0,29.34533558233806,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,0,0.0,0.0,0.0,33.09446499986397,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,1,0.0,0.0,0.0,33.27061512092935,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,0,0.0,0.0,0.0,34.446765241994726,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,1,0.0,0.0,0.0,34.27061512092935,0.0,1.0569007263922519,0.0,0.0,0.0,0.0
2018-06,0,0.0,0.0,0.0,24.309716516581876,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,1,0.0,1.0,0.0,29.34533558233806,0.0,1.0569007263922519,0.0,0.0,0.0,0.0
2018-08,1,0.0,0.0,0.0,29.34533558233806,0.0,0.0,0.0,0.0,0.9341894060995185,0.0
2018-09,1,0.0,0.0,0.0,29.34533558233806,0.0,1.0569007263922519,0.0,0.0,0.0,0.0
2018-10,1,0.0,0.0,0.0,27.882695813042414,0.0,0.3523002421307506,0.0,0.0,0.0,0.0
2018-11,1,0.0,0.0,0.0,33.09446499986397,0.0,0.8807506053268765,0.0,0.0,0.0,0.0
2018-12,1,0.0,0.0,0.0,27.882695813042414,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,1,0.0,0.5,0.0,22.84707674728623,0.0,0.3523002421307506,0.0,0.0,0.0,0.0
2019-02,1,0.0,0.0,0.0,31.807975351633704,0.0,0.5284503631961259,0.0,0.0,0.0,0.0
2019-03,1,0.0,0.0,0.0,48.267132791033006,0.0,0.5284503631961259,0.0,0.0,0.0,0.0
2019-04,1,0.0,0.0,0.0,39.482384307750905,0.0,0.8807506053268765,0.0,0.0,0.0,0.0
2019-05,1,0.0,0.0,0.0,43.23151372527682,0.0,0.7046004842615012,0.0,0.0,0.0,0.0
2019-06,1,0.0,0.0,0.0,24.133566395516503,0.0,0.0,0.0,0.0,0.0,0.0
2019-07,1,0.0,0.0,0.0,40.76887395598118,0.0,0.8807506053268765,0.0,0.0,0.0,0.0
2019-08,2,0.0,0.0,0.0,34.446765241994726,0.0,0.0,0.0,0.0,0.9341894060995185,0.0
2019-09,2,0.0,0.0,0.0,33.09446499986397,0.0,1.5853510895883778,0.0,0.0,0.0,0.0
2019-10,2,0.0,0.0,0.0,35.55710476915962,0.0,0.8807506053268765,0.0,0.0,0.0,0.0
2019-11,2,0.0,0.0,0.0,26.77235628587752,0.0,0.7046004842615012,0.0,0.0,0.0,0.0
2019-12,2,0.0,1.0,0.0,24.309716516581876,0.0,0.3523002421307506,0.0,0.0,0.0,0.9341894060995185
2020-01,2,0.0,0.0,0.0,28.05884593410779,0.0,0.7046004842615012,0.0,0.0,0.0,0.0
2020-02,2,0.0,0.5,0.0,27.882695813042414,0.0,0.7046004842615012,0.0,0.0,0.0,0.0
2020-03,1,0.0,0.0,0.0,25.42005604374677,0.0,0.5284503631961259,0.0,0.0,0.0,0.0
2020-04,1,0.0,0.0,0.0,28.234996055173166,0.0,0.1761501210653753,0.0,0.0,0.0,0.9341894060995185
2020-05,1,0.0,0.0,0.0,25.42005604374677,0.0,0.1761501210653753,0.0,0.0,0.0,0.0
2020-06,1,0.5,0.0,0.0,27.882695813042414,0.0,0.3523002421307506,0.0,0.0,0.0,0.46709470304975925
2020-07,1,0.0,0.0,0.0,30.69763582446881,0.0,0.5284503631961259,0.0,0.0,0.0,0.46709470304975925
2020-08,1,0.0,0.5,0.0,30.69763582446881,0.0,0.7046004842615012,0.0,0.0,0.0,0.0
2020-09,1,0.0,0.5,0.0,33.09446499986397,0.0,0.8807506053268765,0.0,0.0,0.0,0.46709470304975925
2020-10,1,0.0,0.5,0.0,31.631825230568328,0.0,0.5284503631961259,0.0,0.0,0.46709470304975925,0.46709470304975925
2020-11,2,0.0,0.0,0.0,30.69763582446881,0.0,5.63680387409201,0.0,0.0,0.0,0.9341894060995185
2020-12,2,0.0,0.5,0.0,26.596206164812145,0.0,1.4092009685230025,0.0,0.0,0.0,0.9341894060995185
2021-01,1,0.0,1.0,0.0,23.957416274451127,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2021-02,2,0.0,0.5,0.0,30.521485703403435,0.0,1.0569007263922519,0.0,0.0,0.0,0.9341894060995185
2021-03,3,0.0,0.0,0.0,31.631825230568328,0.0,1.0569007263922519,0.0,0.0,0.0,0.9341894060995185
2021-04,2,0.5,0.0,0.0,24.485866637647252,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.46709470304975925
2021-05,2,0.5,0.5,0.0,25.42005604374677,0.0,0.5284503631961259,0.0,0.0,0.9341894060995185,0.0
2021-06,2,0.5,1.0,0.0,27.882695813042414,0.0,1.2330508474576272,0.0,0.0,0.0,0.46709470304975925
2021-07,4,0.5,0.5,0.0,30.69763582446881,0.0,0.5284503631961259,0.0,0.0,0.46709470304975925,0.9341894060995185
2021-08,5,0.5,0.5,0.0,23.957416274451127,0.0,1.9376513317191284,0.0,0.0,0.0,0.46709470304975925
2021-09,4,0.0,1.0,0.0,26.596206164812145,0.0,1.4092009685230025,0.0,0.0,0.46709470304975925,0.9341894060995185
2021-10,3,0.0,0.5,0.0,22.84707674728623,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2021-11,2,0.5,0.5,0.0,25.42005604374677,0.0,1.0569007263922519,0.0,0.0,0.0,0.46709470304975925
2021-12,2,0.0,0.5,0.0,23.023226868351607,0.0,1.4092009685230025,0.0,0.0,0.0,0.9341894060995185
2022-01,2,0.5,1.0,0.0,16.81145768153005,0.0,0.7046004842615012,0.0,0.0,0.0,0.9341894060995185
2022-02,2,0.5,0.5,0.0,18.921797208694944,0.0,1.2330508474576272,0.0,0.0,0.46709470304975925,0.46709470304975925
2022-03,3,0.5,0.5,0.0,20.560587099055965,0.0,1.4092009685230025,0.0,0.0,0.46709470304975925,0.9341894060995185
2022-04,2,0.5,0.5,0.0,16.635307560464675,0.0,0.7046004842615012,0.0,0.0,0.0,0.9341894060995185
2022-05,3,0.5,0.5,0.0,16.635307560464675,0.0,0.7046004842615012,0.0,0.0,0.0,0.9341894060995185
2022-06,3,0.5,0.5,0.0,20.208286856925213,0.0,1.0569007263922519,0.0,0.0,0.0,0.9341894060995185
2022-07,2,0.5,0.5,0.0,16.635307560464675,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
2022-08,2,0.5,0.5,0.0,18.921797208694944,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.46709470304975925
2022-09,2,0.5,0.5,0.0,21.670926626220854,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2022-10,2,0.5,0.5,0.0,16.635307560464675,0.0,1.761501210653753,0.0,0.0,0.0,0.9341894060995185
2022-11,2,0.5,0.5,0.0,16.635307560464675,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2022-12,2,0.5,0.5,0.0,15.17266779116903,0.0,1.0569007263922519,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-01,2,0.5,0.5,0.0,16.4591574393993,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2023-02,2,0.5,0.5,0.0,16.81145768153005,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2023-03,2,0.5,0.5,0.0,16.635307560464675,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-04,2,0.5,1.0,0.0,15.17266779116903,0.0,0.3523002421307506,0.0,0.0,0.46709470304975925,0.46709470304975925
2023-05,3,0.5,0.5,0.0,16.81145768153005,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-06,2,0.5,0.5,0.0,15.348817912234406,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2023-07,2,0.5,0.5,0.0,15.17266779116903,0.0,0.5284503631961259,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-08,2,0.5,0.5,0.0,16.635307560464675,0.0,1.0569007263922519,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-09,2,0.5,0.5,0.0,16.4591574393993,0.0,1.2330508474576272,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-10,2,0.5,0.5,0.0,15.17266779116903,0.0,1.0569007263922519,0.0,0.0,0.46709470304975925,0.9341894060995185
2023-11,2,0.5,0.5,0.0,15.17266779116903,0.0,1.0569007263922519,0.0,0.0,0.0,0.9341894060995185
2023-12,2,0.5,0.5,0.0,15.17266779116903,0.0,0.5284503631961259,0.0,0.0,0.0,0.9341894060995185
2024-01,2,0.5,0.5,0.0,15.17266779116903,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
2024-02,2,0.5,0.5,0.0,16.635307560464675,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.9341894060995185
2024-03,2,0.5,0.5,0.0,16.81145768153005,0.0,0.7046004842615012,0.0,0.0,0.0,0.9341894060995185
2024-04,2,0.5,0.5,0.0,14.996517670103653,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.46709470304975925
2024-05,3,0.5,0.5,0.0,15.348817912234406,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
2024-06,1,0.5,0.5,0.0,12.88617814293876,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
2024-07,1,0.5,0.5,0.0,15.348817912234406,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.46709470304975925
2024-08,2,0.5,0.5,0.5,16.635307560464675,0.0,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
2024-09,2,0.5,0.5,0.0,16.81145768153005,0.0,1.0569007263922519,0.0,0.0,0.46709470304975925,0.9341894060995185
2024-10,2,0.5,0.5,0.0,16.635307560464675,0.0,0.8807506053268765,0.0,0.0,0.0,0.46709470304975925
2024-11,2,0.5,0.5,0.0,18.921797208694944,0.0,0.8807506053268765,0.0,0.0,0.0,0.9341894060995185
2024-12,2,0.5,0.5,0.0,16.635307560464675,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.9341894060995185
2025-01,2,0.5,0.0,0.0,16.635307560464675,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.9341894060995185
2025-02,2,0.5,0.0,0.5,16.4591574393993,0.0,1.0569007263922519,0.0,0.0,0.0,0.9341894060995185
2025-03,2,0.5,0.5,0.0,16.4591574393993,0.0,0.5284503631961259,0.0,0.0,0.0,0.46709470304975925
2025-04,2,0.5,0.0,0.0,15.17266779116903,0.0,0.5284503631961259,0.0,0.0,0.46709470304975925,0.46709470304975925
2025-05,2,0.5,0.5,0.0,15.17266779116903,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.46709470304975925
2025-06,1,0.5,0.5,0.0,15.348817912234406,0.0,0.5284503631961259,0.0,0.0,0.46709470304975925,0.46709470304975925
2025-07,2,0.5,0.5,0.0,12.88617814293876,0.0,1.0569007263922519,0.0,0.0,0.46709470304975925,0.9341894060995185
2025-08,2,0.5,0.5,0.5,16.4591574393993,0.0,0.8807506053268765,0.0,0.0,0.46709470304975925,0.9341894060995185
2025-09,2,0.5,1.0,0.5,13.062328264004137,0.08807506053268765,0.7046004842615012,0.0,0.0,0.46709470304975925,0.9341894060995185
