Month,authorit,local,council,mayor,Email,repression,oppression,discontent,discontent(2),corruption,nepotism,deal,deal(2),bargain,deadline,summit,bodyguard,stalemate,disagreement,misunderstanding,investigation,security measures,coalition,consensus,crackdown,opposition,discrimination,talks,negotiations,negotiations(2),direct,indirect,civil society,civil society(2),civil society(3),directorate,planning,parliament,MP,union,union(2),union(3),representative,election,rule,law,constitution,constitution(2),delegation,inspector,supporter,activist,activist(2),aide,policy,principle,pledge,agreement,alliance,dialogue,announcement,closure,trade union,restriction,restriction(2),restrictions,demonstrator,demonstrator(2),sit-in,protester,crime,boycott,boycott(2),boycott(3),Ministry of Foreign Affairs,Ministry of Defence,Ministry of Health,Ministry of Education,Ministry of Displacement and Migration,Ministry of Displacement and Migration(2),Ministry of Interior,Ministry of Oil,registration,register,register(2),administration,Ministry of Oil(2),Ministry of Justice,Ministry of Justice(2),Ministry of Finance,Ministry of Electricity,Ministry of Electricity(2),Ministry of Water Resources,Ministry of Trade,Ministry of Industry and Minerals,Ministry of Industry and Minerals(2),Ministry of Higher Education,Ministry of Higher Education(2),Ministry of Human Rights,Ministry of Human Rights(2),Ministry of Communications,Ministry of Communications(2),Ministry of Construction and Housing,Ministry of Construction and Housing(2),Ministry of Culture,Ministry of Culture(2),KRG,Ministry of Science and Technology,Ministry of Transportation,Ministry of Transportation(2),Ministry of Labour and Social Affairs,Ministry of Labour and Social Affairs(2),Ministry of Labour and Social Affairs(3),Ministry of the Environment,Ministry of the Environment(2),Ministry of Planning,party,parties,parties(2),political,responsibility,reform,protest,demonstration,demonstration(2),department,judge,elections,army,guards,guards(2),guards(3),decree,resolution,resolution(2),resolution(3),electorate,electorate(2),vote,voter,committee,committee(2),minister,ministry,official,candidate,prime minister,speaker,president,vice-president,spokesperson,province,governorate,district,government
2012-09,0,8,9,0.0,42487229323438.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.65142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521687.618105367,0.0,23428677.853073463,0.0,15619118.568715641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177574617.691813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89100953697.28624,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4413386605458.342,3236483510669.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6079404571634.577,14185277333814.014
2012-10,0,6,11,0.0,28601350897111.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,0.0,1685.0853326737572,0.0,0.0,15139.555555555555,2978.273224043716,2730.0837887067396,0.0,11179.979487179487,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20081723.874062967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12721968272.114767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89100953697.28624,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648031963275.005,3530709284366.6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105872762179.437
2012-11,0,5,6,0.0,30713401380811.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24122612172368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4078.152054845745,19855.154826958104,3722.841530054645,2730.0837887067396,0.0,11179.979487179487,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036928.189957952,0.0,0.0,0.0,0.0,23428677.853073463,0.0,0.0,12272164.589705147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764022587.456839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66825715272.964676,0.0,0.0,44550476848.64312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942257736972.2275,3530709284366.6733,0.0,0.0,0.0,3318799984218.0127,0.0,0.0,0.0,0.0,6079404571634.577,11869313687477.033
2012-12,0,6,9,0.0,37390587709506.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.6887218045111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.5592062018186,11664.903460837886,2233.7049180327867,0.0,0.0,0.0,0.0,11179.979487179487,0.0,0.0,11913.092896174863,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22313026.526736632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15549072332.584715,0.0,0.0,11873837053.973782,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,298579114226.4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,3530709284366.6733,2059580415880.5596,0.0,0.0,0.0,3871933314921.0146,0.0,0.0,0.0,0.0,0.0,14474772789606.137
2013-01,0,8,8,0.0,38830122349191.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518464.094978976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39047796.4217891,0.0,8925210.610694652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12439257866.067772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,89100953697.28624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,3530709284366.6733,3824935058063.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7237386394803.068,7526881850595.191
2013-02,0,6,17,0.0,35256107789410.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518464.094978976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13387815.916041978,10040861.937031483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15266361926.53772,12439257866.067772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,133651430545.92935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236483510669.4507,4119160831761.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105872762179.437
2013-03,0,12,18,0.0,43077542880350.336,0.0,0.0,0.0,0.0,9.458018658374057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.5154826958105,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115501.77483443709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26775631.832083955,0.0,0.0,10040861.937031483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177574617.691813,0.0,0.0,10742995429.785803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236483510669.4507,2648031963275.005,0.0,0.0,0.0,2212533322812.0083,0.0,0.0,0.0,0.0,0.0,10132340952724.297
2013-04,0,6,13,0.0,31328093473472.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0511996042543,0.0,0.0,23329.806921675772,4963.788706739526,4467.4098360655735,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,157985.18626779327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311400.8093000248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22313026.526736632,0.0,0.0,8925210.610694652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060164022.6762305,0.0,0.0,0.0,0.0,0.0,0.0,8198601775.362849,0.0,0.0,11308416241.879791,0.0,0.0,0.0,0.0,0.0,66825715272.964676,0.0,0.0,89100953697.28624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707612379155.564,2648031963275.005,0.0,0.0,0.0,3318799984218.0127,0.0,0.0,0.0,0.0,4921422748466.087,11000827320100.664
2013-05,0,8,10,0.0,37094501056997.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,0.0,943.647786297304,0.0,0.0,31520.05828779599,6204.735883424408,6204.735883424408,0.0,5589.989743589744,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760843.8090526834,0.0,0.0,0.0,0.0,17850421.221389305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9046732993.503834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89100953697.28624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298579114226.4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824935058063.896,3530709284366.6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8974359129555.805,6368900027426.7
2013-06,0,8,10,0.0,41239303794535.33,0.0,3.686124165223844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.4546129112045,0.0,2996.5666823000647,11913.092896174861,2481.894353369763,2730.0837887067396,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18966072.547726136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11308416241.879791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824935058063.896,3824935058063.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4052936381089.7183,7526881850595.191
2013-07,0,10,5,0.0,37390588825157.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,2123.2075191689337,1011.0511996042543,0.0,0.0,11664.903460837886,2233.7049180327867,2978.273224043716,0.0,5589.989743589744,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17850421.221389305,10040861.937031483,10040861.937031483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8198601775.362849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15831782738.63171,0.0,44550476848.64312,0.0,89100953697.28624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,2942257736972.2275,2353806189577.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947890939010.945,8105872762179.437
2013-08,0,5,14,0.0,46415448288512.66,0.0,0.0,0.0,0.0,0.0,0.0,7.566414926699245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.6887218045111,0.0,0.0,0.0,0.0,0.0,1482.8750927529063,0.0,2680.9738336561386,10920.335154826957,2233.7049180327867,2233.7049180327867,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966295.3331684393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17850421.221389305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764022587.456839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,133651430545.92935,0.0,0.0,0.0,0.0,0.0,298579114226.4163,0.0,241027621039.44653,0.0,0.0,0.0,0.0,0.0,0.0,3824935058063.896,3236483510669.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342431836881.8413,6079404571634.577
2013-09,0,9,23,0.0,32551882886381.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,0.0,1145.858026218155,0.0,0.0,12409.471766848816,2481.894353369763,2481.894353369763,0.0,5589.989743589744,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932590.6663368787,0.0,0.0,0.0,0.0,36816493.76911544,8925210.610694652,10040861.937031483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12156547460.020777,0.0,0.0,9046732993.503834,0.0,0.0,0.0,0.0,0.0,66825715272.964676,0.0,0.0,89100953697.28624,0.0,0.0,0.0,0.0,0.0,298579114226.4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530709284366.6733,3236483510669.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500413660050.332,8684863673763.683
2013-10,0,7,8,0.0,33144057304566.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,0.0,1011.0511996042543,0.0,2680.9738336561386,21592.480874316938,4219.220400728597,3971.030965391621,0.0,5589.989743589744,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33469539.790104948,0.0,0.0,6693907.958020989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201519225.699728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13004678678.16176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66825715272.964676,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,884010670519.2993,4413386605458.342,2353806189577.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921422748466.087,8395368217971.56
2013-11,0,6,8,0.0,40943216015195.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.32571428571428,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.167007042238,8686.630236794172,1737.3260473588343,1985.5154826958105,0.0,5589.989743589744,5589.989743589744,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484759.428147415,0.0,0.0,0.0,0.0,18966072.547726136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12439257866.067772,0.0,0.0,9046732993.503834,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,3824935058063.896,2353806189577.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184450013713.35,10421836408516.418
2013-12,0,5,6,0.0,37390588825158.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,0.0,943.647786297304,0.0,3312.1595309439913,13154.040072859745,2730.0837887067396,2730.0837887067396,0.0,11179.979487179487,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828253.1427158051,0.0,0.0,0.0,0.0,0.0,0.0,2070632.8567895128,0.0,0.0,0.0,0.0,26775631.832083955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16114493144.678703,0.0,0.0,14135520302.349741,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,111376192121.6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,3824935058063.896,2353806189577.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210918204258.209,11290322775892.787
2014-01,0,7,8,0.0,41239303794535.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8962406015037,0.0,0.0,0.0,0.0,0.0,741.4375463764532,0.0,0.0,13898.608378870675,2730.0837887067396,1985.5154826958105,0.0,11179.979487179487,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,100234.29885057472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18966072.547726136,0.0,6693907.958020989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15549072332.584715,0.0,0.0,6785049745.127875,7915891369.315855,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,66825715272.964676,0.0,0.0,0.0,298579114226.4163,241027621039.44653,0.0,298579114226.4163,0.0,0.0,0.0,0.0,0.0,0.0,884010670519.2993,3824935058063.896,2942257736972.2275,0.0,0.0,2212533322812.0083,1659399992109.0063,0.0,0.0,0.0,0.0,0.0,8395368217971.56
2014-02,0,7,11,0.0,43077541748500.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7924812030074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.5592062018186,32761.005464480873,6452.925318761384,7197.4936247723135,0.0,0.0,0.0,11179.979487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57750.887417218546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932590.6663368787,0.0,0.0,0.0,0.0,34585191.11644178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11873837053.973782,0.0,0.0,9612153805.597824,0.0,0.0,0.0,0.0,0.0,44550476848.64312,0.0,0.0,66825715272.964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942257736972.2275,2353806189577.782,0.0,0.0,0.0,2212533322812.0083,0.0,0.0,0.0,0.0,3763440925297.5957,9263854585347.928
